raw_section_id,source_orders,chapter,domain,subdomain,task_group,representative_leaf_examples,source_declared_topic_count,source_declared_detail_count,source_image_range,concept_ids,preservation_status
M2_GEOM_RAW_017,8|9,2-2 도형의 성질,삼각형의 내심,내심 활용,내심을 이용한 각과 길이 계산,각을 절반으로 나누지 않음|수직 표시 없이 반지름 사용|내심을 이용한 각과 길이 계산,1,3,"8.png, 9.png",M2_GEOM_C017,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_018,9,2-2 도형의 성질,삼각형의 중심,외심과 내심 구분,외심·내심의 정의와 성질 비교,외심과 내심 명칭 혼동|꼭짓점까지 거리와 변까지 거리 혼동|외심·내심의 정의와 성질 비교,1,3,9.png,M2_GEOM_C018,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_019,9|10,2-2 도형의 성질,사각형의 기초,사각형의 각,사각형의 내각의 합,삼각형 180°를 그대로 적용|오목/볼록 조건에 대한 불필요한 혼동|사각형의 내각의 합,1,3,"9.png, 10.png",M2_GEOM_C019,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_020,10,2-2 도형의 성질,평행사변형,정의,평행사변형의 정의,한 쌍만 평행해도 평행사변형으로 판단|정의와 성질 혼동|평행사변형의 정의,1,3,10.png,M2_GEOM_C020,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_021,10|11,2-2 도형의 성질,평행사변형,성질,평행사변형의 변·각·대각선 성질,대각선이 항상 수직이라고 오해|이웃각과 대각 혼동|평행사변형의 변·각·대각선 성질,1,3,"10.png, 11.png",M2_GEOM_C021,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_022,11,2-2 도형의 성질,평행사변형,조건,평행사변형이 되는 조건,성질을 조건으로 사용할 때 근거 부족|한 조건만으로 부족한 경우 판단 오류|평행사변형이 되는 조건,1,3,11.png,M2_GEOM_C022,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_023,11|12,2-2 도형의 성질,평행사변형,각 계산,평행사변형의 각 관계,이웃각 합 180° 누락|대각과 이웃각 혼동|평행사변형의 각 관계,1,3,"11.png, 12.png",M2_GEOM_C023,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_024,12,2-2 도형의 성질,평행사변형,길이 계산,평행사변형의 길이 관계,대각선 전체/절반 길이 혼동|대변 대응 오류|평행사변형의 길이 관계,1,3,12.png,M2_GEOM_C024,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_025,12|13,2-2 도형의 성질,여러 사각형,직사각형,직사각형의 성질과 조건,직사각형의 대각선이 수직이라고 오해|정사각형과 조건 혼동|직사각형의 성질과 조건,1,3,"12.png, 13.png",M2_GEOM_C025,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_026,13,2-2 도형의 성질,여러 사각형,마름모,마름모의 성질과 조건,마름모의 네 각이 항상 직각이라고 오해|대각선 길이 같음과 수직 혼동|마름모의 성질과 조건,1,3,13.png,M2_GEOM_C026,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_027,13|14,2-2 도형의 성질,여러 사각형,정사각형,정사각형의 성질,정사각형 포함 관계를 설명하지 못함|대각선 성질 일부 누락|정사각형의 성질,1,3,"13.png, 14.png",M2_GEOM_C027,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_028,14,2-2 도형의 성질,여러 사각형,등변사다리꼴,등변사다리꼴의 성질,사다리꼴과 평행사변형 혼동|밑각 대응 오류|등변사다리꼴의 성질,1,3,14.png,M2_GEOM_C028,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_029,14|15,2-2 도형의 성질,여러 사각형,포함 관계,여러 사각형의 포함 관계,포함 방향 반대로 판단|정의와 추가 조건을 구분하지 못함|여러 사각형의 포함 관계,1,3,"14.png, 15.png",M2_GEOM_C029,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_030,15,2-2 도형의 성질,여러 사각형,성질 비교,여러 사각형의 대각선 성질 비교,대각선 성질을 모든 사각형에 일반화|길이 같음과 수직을 혼동|여러 사각형의 대각선 성질 비교,1,3,15.png,M2_GEOM_C030,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_031,15|16,2-2 도형의 성질,도형 증명,조건 찾기,도형 증명에서 필요한 조건 찾기,결론과 무관한 조건 사용|공통 조건 누락|도형 증명에서 필요한 조건 찾기,1,3,"15.png, 16.png",M2_GEOM_C031,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_032,16,2-2 도형의 성질,도형 증명,삼각형 합동 증명,삼각형 합동을 이용한 도형 증명,합동 후 대응 요소를 잘못 연결|근거 문장 생략|삼각형 합동을 이용한 도형 증명,1,3,16.png,M2_GEOM_C032,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_033,16|17,2-2 도형의 성질,도형 증명,평행사변형 증명,평행사변형이 되는 조건 증명,증명 조건과 성질 혼동|충분조건 부족|평행사변형이 되는 조건 증명,1,3,"16.png, 17.png",M2_GEOM_C033,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_034,17,2-2 도형의 성질,도형 증명,특수 사각형 증명,직사각형·마름모·정사각형 증명,추가 조건을 빠뜨림|직사각형과 마름모 조건 혼동|직사각형·마름모·정사각형 증명,1,3,17.png,M2_GEOM_C034,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_035,17|18,2-2 도형의 성질,도형 활용,보조선,보조선을 이용한 각·길이 계산,보조선을 그어도 어떤 성질을 쓸지 모름|불필요한 보조선으로 계산 복잡화|보조선을 이용한 각·길이 계산,1,3,"17.png, 18.png",M2_GEOM_C035,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_036,18,2-2 도형의 성질,도형 활용,좌표 없는 길이,도형 성질을 이용한 길이 구하기,같은 길이 표시를 전파하지 못함|전체와 부분 길이 혼동|도형 성질을 이용한 길이 구하기,1,3,18.png,M2_GEOM_C036,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_037,18,2-2 도형의 성질,도형 활용,각 추론,도형 성질을 이용한 각 추론,각 관계를 순서대로 연결하지 못함|보각/여각/대각 혼동|도형 성질을 이용한 각 추론,1,3,18.png,M2_GEOM_C037,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_038,18|19,2-2 도형의 성질,도형 활용,넓이,사각형 성질과 넓이,높이와 변 길이 혼동|대각선 이용 넓이 공식 오용|사각형 성질과 넓이,1,3,"18.png, 19.png",M2_GEOM_C038,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_039,19,2-2 도형의 성질,종합,외심·내심·사각형 연결,삼각형 중심과 사각형 성질 종합,한 가지 성질만 보고 해결 시도|중심 성질과 사각형 성질 연결 실패|삼각형 중심과 사각형 성질 종합,1,3,19.png,M2_GEOM_C039,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_040,19,2-2 도형의 성질,종합,증명 서술,도형 증명 서술형 완성,기호와 문장 불일치|근거 없이 결론만 제시|도형 증명 서술형 완성,1,3,19.png,M2_GEOM_C040,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_041,1|2|3,2-2 도형의 성질,각 관계와 합동,기초 각·합동 조건 종합,평행선 각 관계와 삼각형 합동 조건 연결,동위각·엇각|삼각형 내각과 외각|SSS·SAS·ASA,4,9,"1.png, 2.png, 3.png",M2_GEOM_C001|M2_GEOM_C002|M2_GEOM_C005|M2_GEOM_C006,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_042,4|5|6|7|8|9,2-2 도형의 성질,삼각형의 성질,이등변·직각·외심·내심,삼각형의 특수 성질과 중심,이등변삼각형|외심과 외접원|내심과 내접원,5,9,"4.png, 5.png, 6.png, 7.png, 8.png, 9.png",M2_GEOM_C007|M2_GEOM_C009|M2_GEOM_C012|M2_GEOM_C016|M2_GEOM_C018,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_043,10|11|12,2-2 도형의 성질,평행사변형,정의·성질·조건,평행사변형의 각·변·대각선 성질,두 쌍의 대변 평행|대각선 이등분|평행사변형이 되는 조건,5,9,"10.png, 11.png, 12.png",M2_GEOM_C020|M2_GEOM_C021|M2_GEOM_C022|M2_GEOM_C023|M2_GEOM_C024,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_044,13|14|15,2-2 도형의 성질,여러 사각형,특수 사각형과 포함 관계,직사각형·마름모·정사각형·등변사다리꼴 비교,특수 사각형 성질|대각선 성질 비교|포함 관계,6,9,"13.png, 14.png, 15.png",M2_GEOM_C025|M2_GEOM_C026|M2_GEOM_C027|M2_GEOM_C028|M2_GEOM_C029|M2_GEOM_C030,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_045,16|17|18,2-2 도형의 성질,도형 증명,증명 조건과 근거 서술,합동과 사각형 조건을 이용한 증명,합동 증명|평행사변형 증명|특수 사각형 증명,5,9,"16.png, 17.png, 18.png",M2_GEOM_C031|M2_GEOM_C032|M2_GEOM_C033|M2_GEOM_C034|M2_GEOM_C040,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
M2_GEOM_RAW_046,18|19,2-2 도형의 성질,종합 활용,각·길이·넓이·서술형 종합,도형 성질을 연결한 고난도 활용,보조선 활용|각 추론|넓이 계산|서술형 증명,6,12,"18.png, 19.png",M2_GEOM_C035|M2_GEOM_C036|M2_GEOM_C037|M2_GEOM_C038|M2_GEOM_C039|M2_GEOM_C040,source_images_preserved_by_user; curated_summary_not_full_leaf_ocr
