raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H2_CALC2_INT_RAW_013,2,2.png,여러 가지 함수의 적분,지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 분수식인 경우,H2_CALC2_INT_C013,5,"[""indefinite_integral"", ""exponential_integral"", ""base_change""]",normalized_from_image_tree
H2_CALC2_INT_RAW_014,2,2.png,여러 가지 함수의 적분,지수함수의 부정적분: 밑이 e가 아닌 경우 - 부정적분을 이용한 함수의 연속과 미분가능성,H2_CALC2_INT_C014,5,"[""indefinite_integral"", ""exponential_integral"", ""base_change""]",normalized_from_image_tree
H2_CALC2_INT_RAW_015,3,3.png,여러 가지 함수의 적분,"삼각함수의 부정적분 - 피적분함수에 sin, cos만 있는 경우: 다항식 꼴",H2_CALC2_INT_C015,5,"[""indefinite_integral"", ""trigonometric_integral"", ""fundamental_antiderivative""]",normalized_from_image_tree
H2_CALC2_INT_RAW_016,3,3.png,여러 가지 함수의 적분,"삼각함수의 부정적분 - 피적분함수에 sin, cos만 있는 경우: 분수식 꼴",H2_CALC2_INT_C016,5,"[""indefinite_integral"", ""trigonometric_integral"", ""fundamental_antiderivative""]",normalized_from_image_tree
H2_CALC2_INT_RAW_017,3,3.png,여러 가지 함수의 적분,"삼각함수의 부정적분 - 피적분함수에 tan, sec, csc, cot이 포함된 경우",H2_CALC2_INT_C017,5,"[""indefinite_integral"", ""trigonometric_integral"", ""fundamental_antiderivative""]",normalized_from_image_tree
H2_CALC2_INT_RAW_018,3,3.png,여러 가지 함수의 적분,삼각함수의 부정적분 - 피적분함수에 지수함수가 포함된 경우,H2_CALC2_INT_C018,5,"[""indefinite_integral"", ""trigonometric_integral"", ""fundamental_antiderivative""]",normalized_from_image_tree
H2_CALC2_INT_RAW_019,3,3.png,여러 가지 함수의 적분,삼각함수의 부정적분 - 부정적분을 이용한 함수의 연속과 미분가능성,H2_CALC2_INT_C019,5,"[""indefinite_integral"", ""trigonometric_integral"", ""fundamental_antiderivative""]",normalized_from_image_tree
H2_CALC2_INT_RAW_020,3,3.png,여러 가지 함수의 적분,삼각함수의 부정적분 - 여러 가지 함수의 부정적분 계산이 맞는 것 찾기,H2_CALC2_INT_C020,5,"[""indefinite_integral"", ""trigonometric_integral"", ""fundamental_antiderivative""]",normalized_from_image_tree
H2_CALC2_INT_RAW_021,3,3.png,정적분,정적분의 정의와 성질 - 정적분의 정의의 활용,H2_CALC2_INT_C021,5,"[""definite_integral"", ""definition_property"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_022,3,3.png,정적분,정적분의 정의와 성질 - 정적분의 성질의 활용,H2_CALC2_INT_C022,5,"[""definite_integral"", ""definition_property"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_023,3,3.png,정적분,정적분: 유리함수 - 피적분함수의 분모가 단항식인 경우,H2_CALC2_INT_C023,5,"[""definite_integral"", ""rational_integral"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_024,3,3.png,정적분,정적분: 유리함수 - 피적분함수의 분모가 단항식이 아닌 경우,H2_CALC2_INT_C024,5,"[""definite_integral"", ""rational_integral"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_025,3,3.png,정적분,정적분: 유리함수 - 피적분함수의 식이 주어지지 않은 경우,H2_CALC2_INT_C025,5,"[""definite_integral"", ""rational_integral"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_026,3,3.png,정적분,정적분: 무리함수 - 피적분함수가 무리함수에 관한 분수식이 아닌 경우,H2_CALC2_INT_C026,5,"[""definite_integral"", ""radical_integral"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_027,3,3.png,정적분,정적분: 무리함수 - 피적분함수가 무리함수에 관한 분수식인 경우,H2_CALC2_INT_C027,5,"[""definite_integral"", ""radical_integral"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_028,4,4.png,정적분,정적분: 지수함수 - 피적분함수가 지수함수에 관한 분수식이 아닌 경우,H2_CALC2_INT_C028,5,"[""definite_integral"", ""exponential_integral"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_029,4,4.png,정적분,정적분: 지수함수 - 피적분함수가 지수함수에 관한 분수식인 경우,H2_CALC2_INT_C029,5,"[""definite_integral"", ""exponential_integral"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_030,4,4.png,정적분,정적분: 삼각함수 - 피적분함수가 삼각함수만의 식일 때: 분수식이 아닌 경우,H2_CALC2_INT_C030,5,"[""definite_integral"", ""trigonometric_integral"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_031,4,4.png,정적분,정적분: 삼각함수 - 피적분함수가 삼각함수만의 식일 때: 분수식인 경우,H2_CALC2_INT_C031,5,"[""definite_integral"", ""trigonometric_integral"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_032,4,4.png,정적분,정적분: 삼각함수 - 피적분함수에 여러 삼각함수가 포함될 때,H2_CALC2_INT_C032,5,"[""definite_integral"", ""trigonometric_integral"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_033,4,4.png,정적분,정적분: 삼각함수 - 피적분함수의 식이 주어지지 않은 경우,H2_CALC2_INT_C033,5,"[""definite_integral"", ""trigonometric_integral"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_034,4,4.png,정적분,정적분: 구간에 따라 다르게 정의된 함수 - 구간에 따라 함수의 식이 주어진 경우,H2_CALC2_INT_C034,5,"[""definite_integral"", ""piecewise_function"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_035,4,4.png,정적분,정적분: 구간에 따라 다르게 정의된 함수 - 등비수열의 극한으로 정의된 함수가 주어진 경우,H2_CALC2_INT_C035,5,"[""definite_integral"", ""piecewise_function"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_036,4,4.png,정적분,정적분: 구간에 따라 다르게 정의된 함수 - 함수의 식을 직접 구해야 하는 경우,H2_CALC2_INT_C036,5,"[""definite_integral"", ""piecewise_function"", ""fundamental_theorem""]",normalized_from_image_tree
H2_CALC2_INT_RAW_037,5,5.png,정적분,정적분: 절댓값 기호를 포함한 함수 - 피적분함수가 유리함수(다항함수)의 절댓값인 경우,H2_CALC2_INT_C037,5,"[""definite_integral"", ""absolute_value_integral"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC2_INT_RAW_038,5,5.png,정적분,정적분: 절댓값 기호를 포함한 함수 - 피적분함수의 절댓값에 무리함수가 포함된 경우,H2_CALC2_INT_C038,5,"[""definite_integral"", ""absolute_value_integral"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC2_INT_RAW_039,5,5.png,정적분,정적분: 절댓값 기호를 포함한 함수 - 피적분함수의 절댓값에 지수·로그함수가 포함된 경우,H2_CALC2_INT_C039,5,"[""definite_integral"", ""absolute_value_integral"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC2_INT_RAW_040,5,5.png,정적분,정적분: 절댓값 기호를 포함한 함수 - 피적분함수의 절댓값에 삼각함수가 포함된 경우,H2_CALC2_INT_C040,5,"[""definite_integral"", ""absolute_value_integral"", ""piecewise_function""]",normalized_from_image_tree
H2_CALC2_INT_RAW_041,5,5.png,정적분,우함수·기함수의 정적분 - 유리함수·무리함수인 경우,H2_CALC2_INT_C041,4,"[""definite_integral"", ""even_odd_symmetry"", ""symmetry""]",normalized_from_image_tree
H2_CALC2_INT_RAW_042,5,5.png,정적분,우함수·기함수의 정적분 - 지수함수·로그함수인 경우,H2_CALC2_INT_C042,4,"[""definite_integral"", ""even_odd_symmetry"", ""symmetry""]",normalized_from_image_tree
H2_CALC2_INT_RAW_043,5,5.png,정적분,우함수·기함수의 정적분 - 삼각함수인 경우,H2_CALC2_INT_C043,4,"[""definite_integral"", ""even_odd_symmetry"", ""symmetry""]",normalized_from_image_tree
H2_CALC2_INT_RAW_044,5,5.png,정적분,우함수·기함수의 정적분 - 두 가지 이상의 초월함수가 있는 경우,H2_CALC2_INT_C044,4,"[""definite_integral"", ""even_odd_symmetry"", ""symmetry""]",normalized_from_image_tree
H2_CALC2_INT_RAW_045,5,5.png,정적분,우함수·기함수의 정적분 - 피적분함수의 식이 주어지지 않은 경우,H2_CALC2_INT_C045,4,"[""definite_integral"", ""even_odd_symmetry"", ""symmetry""]",normalized_from_image_tree
H2_CALC2_INT_RAW_046,5,5.png,정적분,주기함수의 정적분 - 피적분함수에 지수함수·로그함수가 포함된 경우,H2_CALC2_INT_C046,5,"[""definite_integral"", ""periodic_integral"", ""symmetry""]",normalized_from_image_tree
H2_CALC2_INT_RAW_047,5,5.png,정적분,주기함수의 정적분 - 피적분함수에 삼각함수가 포함된 경우,H2_CALC2_INT_C047,5,"[""definite_integral"", ""periodic_integral"", ""symmetry""]",normalized_from_image_tree
H2_CALC2_INT_RAW_048,5,5.png,정적분,주기함수의 정적분 - 피적분함수의 식이 주어지지 않은 경우,H2_CALC2_INT_C048,5,"[""definite_integral"", ""periodic_integral"", ""symmetry""]",normalized_from_image_tree
H2_CALC2_INT_RAW_049,6,6.png,정적분,그래프의 대칭성과 주기를 이용한 정적분 - 대칭성을 이용하는 경우,H2_CALC2_INT_C049,5,"[""definite_integral"", ""symmetry"", ""periodic_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_050,6,6.png,정적분,그래프의 대칭성과 주기를 이용한 정적분 - 주기를 이용하는 경우,H2_CALC2_INT_C050,5,"[""definite_integral"", ""symmetry"", ""periodic_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_051,6,6.png,정적분,그래프의 대칭성과 주기를 이용한 정적분 - 대칭성과 주기를 함께 이용하는 경우,H2_CALC2_INT_C051,5,"[""definite_integral"", ""symmetry"", ""periodic_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_052,6,6.png,치환적분법,치환적분법: 다항함수 - (일차식)^n 꼴의 부정적분,H2_CALC2_INT_C052,6,"[""substitution"", ""polynomial_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_053,6,6.png,치환적분법,치환적분법: 다항함수 - (이차식)^n 또는 (이차식)(삼차식)^n 꼴의 부정적분,H2_CALC2_INT_C053,6,"[""substitution"", ""polynomial_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_054,6,6.png,치환적분법,치환적분법: 유리함수 - 분모가 (일차식)^n 꼴인 유리함수의 부정적분,H2_CALC2_INT_C054,8,"[""substitution"", ""rational_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_055,6,6.png,치환적분법,치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 일차식,H2_CALC2_INT_C055,5,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_056,6,6.png,치환적분법,치환적분법: 무리함수 - 분수식이 아닌 경우: 근호 안이 이차식 이상,H2_CALC2_INT_C056,5,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_057,6,6.png,치환적분법,치환적분법: 무리함수 - 분수식인 경우: 근호 안이 일차식,H2_CALC2_INT_C057,5,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_058,6,6.png,치환적분법,치환적분법: 무리함수 - 분수식인 경우: 근호 안이 이차식 이상,H2_CALC2_INT_C058,5,"[""substitution"", ""radical_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_059,7,7.png,치환적분법,치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 일차식,H2_CALC2_INT_C059,5,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_060,7,7.png,치환적분법,치환적분법: 지수함수 - 지수함수에 관한 다항식: 지수가 이차식 이상,H2_CALC2_INT_C060,5,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_061,7,7.png,치환적분법,치환적분법: 지수함수 - 지수함수에 관한 분수식일 때,H2_CALC2_INT_C061,5,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_062,7,7.png,치환적분법,치환적분법: 지수함수 - 피적분함수의 근호 안에 지수함수가 있을 때,H2_CALC2_INT_C062,5,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_063,7,7.png,치환적분법,치환적분법: 지수함수 - 피적분함수에 지수함수 이외의 초월함수가 있을 때,H2_CALC2_INT_C063,5,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_064,7,7.png,치환적분법,치환적분법: 지수함수 - 여러 가지 꼴의 지수함수가 동시에 주어질 때,H2_CALC2_INT_C064,5,"[""substitution"", ""exponential_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_065,7,7.png,치환적분법,치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 유리식의 꼴일 때,H2_CALC2_INT_C065,5,"[""substitution"", ""log_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_066,7,7.png,치환적분법,치환적분법: 로그함수 - 피적분함수가 로그함수에 대한 무리식의 꼴일 때,H2_CALC2_INT_C066,5,"[""substitution"", ""log_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_067,7,7.png,치환적분법,치환적분법: 로그함수 - 피적분함수의 식을 직접 구해야 하는 경우,H2_CALC2_INT_C067,5,"[""substitution"", ""log_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_068,7,7.png,치환적분법,치환적분법: 삼각함수 - 피적분함수가 삼각함수만의 식으로 주어진 경우,H2_CALC2_INT_C068,5,"[""substitution"", ""trigonometric_substitution_basic"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_069,7,7.png,치환적분법,치환적분법: 삼각함수 - 피적분함수에 여러 삼각함수가 포함되는 경우,H2_CALC2_INT_C069,5,"[""substitution"", ""trigonometric_substitution_basic"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_070,8,8.png,치환적분법,f(g(x))g'(x) 꼴의 부정적분 - 피적분함수가 유리식인 경우,H2_CALC2_INT_C070,5,"[""substitution"", ""chain_form_integral"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_071,8,8.png,치환적분법,f(g(x))g'(x) 꼴의 부정적분 - 피적분함수가 무리식인 경우,H2_CALC2_INT_C071,5,"[""substitution"", ""chain_form_integral"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_072,8,8.png,치환적분법,f(g(x))g'(x) 꼴의 부정적분 - 피적분함수가 지수함수·로그함수를 포함하는 경우,H2_CALC2_INT_C072,5,"[""substitution"", ""chain_form_integral"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_073,8,8.png,치환적분법,f(g(x))g'(x) 꼴의 부정적분 - 피적분함수가 삼각함수를 포함하는 경우,H2_CALC2_INT_C073,5,"[""substitution"", ""chain_form_integral"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_074,8,8.png,치환적분법,f(g(x))g'(x) 꼴의 부정적분 - 여러 가지 피적분함수가 동시에 주어진 경우,H2_CALC2_INT_C074,5,"[""substitution"", ""chain_form_integral"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_075,8,8.png,치환적분법,f(g(x))g'(x) 꼴의 부정적분 - 임의의 함수에 대한 치환적분을 이용하여 함수의 식을 구해야 하는 경우,H2_CALC2_INT_C075,5,"[""substitution"", ""chain_form_integral"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_076,8,8.png,치환적분법,f(g(x))g'(x) 꼴의 부정적분 - 치환적분의 활용,H2_CALC2_INT_C076,5,"[""substitution"", ""chain_form_integral"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_077,8,8.png,치환적분법,f(g(x))g'(x)/g(x) 꼴의 부정적분 - 피적분함수가 삼각함수만의 식인 경우,H2_CALC2_INT_C077,5,"[""substitution"", ""log_derivative_form"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_078,8,8.png,치환적분법,f(g(x))g'(x)/g(x) 꼴의 부정적분 - 피적분함수에 지수함수·로그함수가 포함된 경우,H2_CALC2_INT_C078,5,"[""substitution"", ""log_derivative_form"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_079,8,8.png,치환적분법,f(g(x))g'(x)/g(x) 꼴의 부정적분 - 임의의 함수에 대한 치환적분을 이용하는 경우,H2_CALC2_INT_C079,5,"[""substitution"", ""log_derivative_form"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_080,8,8.png,치환적분법,분수함수의 부정적분 - 분자의 차수 ≥ 분모의 차수인 경우,H2_CALC2_INT_C080,5,"[""partial_fraction"", ""rational_integral"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_081,8,8.png,치환적분법,분수함수의 부정적분 - 분자의 차수 < 분모의 차수인 경우,H2_CALC2_INT_C081,5,"[""partial_fraction"", ""rational_integral"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_082,9,9.png,치환적분법,치환적분법을 이용한 정적분: 다항함수 - 피적분함수의 식이 주어진 경우,H2_CALC2_INT_C082,5,"[""substitution"", ""definite_integral_substitution"", ""polynomial_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_083,9,9.png,치환적분법,치환적분법을 이용한 정적분: 다항함수 - 피적분함수의 그래프가 주어진 경우,H2_CALC2_INT_C083,5,"[""substitution"", ""definite_integral_substitution"", ""polynomial_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_084,9,9.png,치환적분법,치환적분법을 이용한 정적분: 다항함수 - 피적분함수의 식과 그래프가 주어지지 않은 경우,H2_CALC2_INT_C084,5,"[""substitution"", ""definite_integral_substitution"", ""polynomial_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_085,9,9.png,치환적분법,치환적분법을 이용한 정적분: 유리함수 - 피적분함수의 식이 주어진 경우,H2_CALC2_INT_C085,5,"[""substitution"", ""definite_integral_substitution"", ""rational_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_086,9,9.png,치환적분법,치환적분법을 이용한 정적분: 유리함수 - 피적분함수의 식이 주어지지 않은 경우,H2_CALC2_INT_C086,5,"[""substitution"", ""definite_integral_substitution"", ""rational_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_087,9,9.png,치환적분법,치환적분법을 이용한 정적분: 무리함수 - 분수식이 아닌 경우,H2_CALC2_INT_C087,5,"[""substitution"", ""definite_integral_substitution"", ""radical_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_088,9,9.png,치환적분법,치환적분법을 이용한 정적분: 무리함수 - 분수식인 경우,H2_CALC2_INT_C088,5,"[""substitution"", ""definite_integral_substitution"", ""radical_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_089,9,9.png,치환적분법,치환적분법을 이용한 정적분: 무리함수 - 피적분함수의 식이 주어지지 않은 경우,H2_CALC2_INT_C089,5,"[""substitution"", ""definite_integral_substitution"", ""radical_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_090,9,9.png,치환적분법,치환적분법을 이용한 정적분: 지수함수 - 분수식이 아닌 경우,H2_CALC2_INT_C090,5,"[""substitution"", ""definite_integral_substitution"", ""exponential_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_091,9,9.png,치환적분법,치환적분법을 이용한 정적분: 지수함수 - 분수식인 경우,H2_CALC2_INT_C091,5,"[""substitution"", ""definite_integral_substitution"", ""exponential_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_092,9,9.png,치환적분법,치환적분법을 이용한 정적분: 지수함수 - 피적분함수의 식이 주어지지 않은 경우,H2_CALC2_INT_C092,5,"[""substitution"", ""definite_integral_substitution"", ""exponential_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_093,10,10.png,치환적분법,치환적분법을 이용한 정적분: 로그함수 - 피적분함수의 식이 주어진 경우,H2_CALC2_INT_C093,5,"[""substitution"", ""definite_integral_substitution"", ""log_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_094,10,10.png,치환적분법,치환적분법을 이용한 정적분: 로그함수 - 피적분함수의 식이 주어지지 않은 경우,H2_CALC2_INT_C094,5,"[""substitution"", ""definite_integral_substitution"", ""log_substitution""]",normalized_from_image_tree
H2_CALC2_INT_RAW_095,10,10.png,치환적분법,치환적분법을 이용한 정적분: 삼각함수 - 피적분함수가 삼각함수에 관한 분수식이 아닌 경우,H2_CALC2_INT_C095,5,"[""substitution"", ""definite_integral_substitution"", ""trigonometric_substitution_basic""]",normalized_from_image_tree
H2_CALC2_INT_RAW_096,10,10.png,치환적분법,치환적분법을 이용한 정적분: 삼각함수 - 피적분함수가 삼각함수에 관한 분수식인 경우,H2_CALC2_INT_C096,5,"[""substitution"", ""definite_integral_substitution"", ""trigonometric_substitution_basic""]",normalized_from_image_tree
H2_CALC2_INT_RAW_097,10,10.png,치환적분법,치환적분법을 이용한 정적분: 삼각함수 - 피적분함수에 삼각함수만의 식이 아닌 경우,H2_CALC2_INT_C097,5,"[""substitution"", ""definite_integral_substitution"", ""trigonometric_substitution_basic""]",normalized_from_image_tree
H2_CALC2_INT_RAW_098,10,10.png,치환적분법,치환적분법을 이용한 정적분: 삼각함수 - 피적분함수의 식이 주어지지 않은 경우,H2_CALC2_INT_C098,5,"[""substitution"", ""definite_integral_substitution"", ""trigonometric_substitution_basic""]",normalized_from_image_tree
H2_CALC2_INT_RAW_099,10,10.png,치환적분법,삼각치환 - 피적분함수의 식이 √(a^2-x^2) 꼴인 경우,H2_CALC2_INT_C099,5,"[""trigonometric_substitution"", ""radical_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_100,10,10.png,치환적분법,삼각치환 - 피적분함수의 식이 1/√(a^2-x^2) 꼴인 경우,H2_CALC2_INT_C100,5,"[""trigonometric_substitution"", ""radical_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_101,10,10.png,치환적분법,삼각치환 - 피적분함수의 식이 1/(a^2+x^2) 꼴인 경우,H2_CALC2_INT_C101,5,"[""trigonometric_substitution"", ""radical_substitution"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_102,11,11.png,부분적분법,부분적분법: 한 번 이용하는 경우 - 피적분함수에 지수함수가 포함된 경우,H2_CALC2_INT_C102,5,"[""integration_by_parts"", ""single_parts"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_103,11,11.png,부분적분법,부분적분법: 한 번 이용하는 경우 - 피적분함수에 로그함수가 포함된 경우,H2_CALC2_INT_C103,5,"[""integration_by_parts"", ""single_parts"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_104,11,11.png,부분적분법,부분적분법: 한 번 이용하는 경우 - 피적분함수에 삼각함수가 포함된 경우,H2_CALC2_INT_C104,5,"[""integration_by_parts"", ""single_parts"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_105,11,11.png,부분적분법,부분적분법: 한 번 이용하는 경우 - 피적분함수에 두 가지 이상의 초월함수가 있는 경우,H2_CALC2_INT_C105,5,"[""integration_by_parts"", ""single_parts"", ""indefinite_integral""]",normalized_from_image_tree
H2_CALC2_INT_RAW_106,11,11.png,부분적분법,부분적분법: 한 번 이용하는 경우 - 부분적분법을 이용한 함수의 연속과 미분가능성,H2_CALC2_INT_C106,5,"[""integration_by_parts"", ""single_parts"", ""indefinite_integral""]",normalized_from_image_tree
