raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
M1_PF_RAW_043,43,43.png,소인수분해를 이용한 약수,약수의 개수와 조건: 미지수 지수 조건 찾기,M1_PF_C043,6,"[""divisor_count_formula"", ""sum_of_divisors"", ""unknown_exponent"", ""condition_search""]",normalized_from_image_tree
M1_PF_RAW_044,44,44.png,소인수분해를 이용한 약수,약수의 개수와 조건: 약수의 개수 조건으로 자연수 찾기,M1_PF_C044,6,"[""divisor_count_formula"", ""sum_of_divisors"", ""unknown_exponent"", ""condition_search""]",normalized_from_image_tree
M1_PF_RAW_045,45,45.png,소인수분해를 이용한 약수,약수의 개수와 조건: 약수의 합 구하기,M1_PF_C045,6,"[""divisor_count_formula"", ""sum_of_divisors"", ""unknown_exponent"", ""condition_search""]",normalized_from_image_tree
M1_PF_RAW_046,46,46.png,소인수분해를 이용한 약수,약수의 개수와 조건: 특정 약수의 개수,M1_PF_C046,6,"[""divisor_count_formula"", ""sum_of_divisors"", ""unknown_exponent"", ""condition_search""]",normalized_from_image_tree
M1_PF_RAW_047,47,47.png,소인수분해를 이용한 약수,약수의 개수와 조건: 미지수 지수 조건 찾기,M1_PF_C047,6,"[""divisor_count_formula"", ""sum_of_divisors"", ""unknown_exponent"", ""condition_search""]",normalized_from_image_tree
M1_PF_RAW_048,48,48.png,서로소,서로소의 판단: 두 수의 서로소 판단,M1_PF_C048,6,"[""coprime_judgement"", ""gcd_one"", ""pair_counting"", ""coprime_application""]",normalized_from_image_tree
M1_PF_RAW_049,49,49.png,서로소,서로소의 판단: 서로소인 보기 고르기,M1_PF_C049,6,"[""coprime_judgement"", ""gcd_one"", ""pair_counting"", ""coprime_application""]",normalized_from_image_tree
M1_PF_RAW_050,50,50.png,서로소,서로소의 판단: 서로소의 개수 구하기,M1_PF_C050,6,"[""coprime_judgement"", ""gcd_one"", ""pair_counting"", ""coprime_application""]",normalized_from_image_tree
M1_PF_RAW_051,51,51.png,공약수와 최대공약수,최대공약수 구하기: 두 수의 최대공약수,M1_PF_C051,6,"[""gcd_basic"", ""common_divisor"", ""gcd_prime_factorization"", ""gcd_three_numbers""]",normalized_from_image_tree
M1_PF_RAW_052,52,52.png,공약수와 최대공약수,최대공약수 구하기: 세 수의 최대공약수,M1_PF_C052,6,"[""gcd_basic"", ""common_divisor"", ""gcd_prime_factorization"", ""gcd_three_numbers""]",normalized_from_image_tree
M1_PF_RAW_053,53,53.png,공약수와 최대공약수,최대공약수 구하기: 공약수 나열,M1_PF_C053,6,"[""gcd_basic"", ""common_divisor"", ""gcd_prime_factorization"", ""gcd_three_numbers""]",normalized_from_image_tree
M1_PF_RAW_054,54,54.png,공약수와 최대공약수,최대공약수 구하기: 소인수분해꼴에서 최대공약수 찾기,M1_PF_C054,6,"[""gcd_basic"", ""common_divisor"", ""gcd_prime_factorization"", ""gcd_three_numbers""]",normalized_from_image_tree
M1_PF_RAW_055,55,55.png,공약수와 최대공약수,최대공약수 구하기: 두 수의 최대공약수,M1_PF_C055,6,"[""gcd_basic"", ""common_divisor"", ""gcd_prime_factorization"", ""gcd_three_numbers""]",normalized_from_image_tree
M1_PF_RAW_056,56,56.png,공배수와 최소공배수,최소공배수의 성질: 두 수의 최소공배수,M1_PF_C056,6,"[""lcm_basic"", ""common_multiple"", ""lcm_prime_factorization"", ""lcm_three_numbers""]",normalized_from_image_tree
M1_PF_RAW_057,57,57.png,공배수와 최소공배수,최소공배수의 성질: 세 수의 최소공배수,M1_PF_C057,6,"[""lcm_basic"", ""common_multiple"", ""lcm_prime_factorization"", ""lcm_three_numbers""]",normalized_from_image_tree
M1_PF_RAW_058,58,58.png,공배수와 최소공배수,최소공배수의 성질: 공배수 나열,M1_PF_C058,6,"[""lcm_basic"", ""common_multiple"", ""lcm_prime_factorization"", ""lcm_three_numbers""]",normalized_from_image_tree
M1_PF_RAW_059,59,59.png,공배수와 최소공배수,최소공배수의 성질: 서로소와 최소공배수 관계,M1_PF_C059,6,"[""lcm_basic"", ""common_multiple"", ""lcm_prime_factorization"", ""lcm_three_numbers""]",normalized_from_image_tree
M1_PF_RAW_060,60,60.png,공배수와 최소공배수,최소공배수의 성질: 두 수의 최소공배수,M1_PF_C060,6,"[""lcm_basic"", ""common_multiple"", ""lcm_prime_factorization"", ""lcm_three_numbers""]",normalized_from_image_tree
M1_PF_RAW_061,61,61.png,공배수와 최소공배수,최소공배수의 성질: 세 수의 최소공배수,M1_PF_C061,6,"[""lcm_basic"", ""common_multiple"", ""lcm_prime_factorization"", ""lcm_three_numbers""]",normalized_from_image_tree
M1_PF_RAW_062,62,62.png,공배수와 최소공배수,최소공배수 구하기: 공약수로 나누어 LCM 구하기,M1_PF_C062,6,"[""lcm_by_division"", ""lcm_process"", ""prime_factor_vs_division_method"", ""blank_process""]",normalized_from_image_tree
M1_PF_RAW_063,63,63.png,공배수와 최소공배수,최소공배수 구하기: 소인수분해와 나눗셈 방법 비교,M1_PF_C063,6,"[""lcm_by_division"", ""lcm_process"", ""prime_factor_vs_division_method"", ""blank_process""]",normalized_from_image_tree
M1_PF_RAW_064,64,64.png,공배수와 최소공배수,최소공배수 구하기: 세 수의 LCM 과정 쓰기,M1_PF_C064,6,"[""lcm_by_division"", ""lcm_process"", ""prime_factor_vs_division_method"", ""blank_process""]",normalized_from_image_tree
M1_PF_RAW_065,65,65.png,공배수와 최소공배수,최소공배수 구하기: 빈칸 과정 완성,M1_PF_C065,6,"[""lcm_by_division"", ""lcm_process"", ""prime_factor_vs_division_method"", ""blank_process""]",normalized_from_image_tree
M1_PF_RAW_066,66,66.png,공배수와 최소공배수,최소공배수 구하기: 공약수로 나누어 LCM 구하기,M1_PF_C066,6,"[""lcm_by_division"", ""lcm_process"", ""prime_factor_vs_division_method"", ""blank_process""]",normalized_from_image_tree
M1_PF_RAW_067,67,67.png,최대공약수와 최소공배수,성질과 관계: GCD와 LCM의 곱 관계,M1_PF_C067,6,"[""gcd_lcm_relation"", ""exponent_compare"", ""unknown_condition"", ""simultaneous_gcd_lcm""]",normalized_from_image_tree
M1_PF_RAW_068,68,68.png,최대공약수와 최소공배수,성질과 관계: 소인수 지수 비교,M1_PF_C068,6,"[""gcd_lcm_relation"", ""exponent_compare"", ""unknown_condition"", ""simultaneous_gcd_lcm""]",normalized_from_image_tree
M1_PF_RAW_069,69,69.png,최대공약수와 최소공배수,성질과 관계: 미지수 포함 관계식,M1_PF_C069,6,"[""gcd_lcm_relation"", ""exponent_compare"", ""unknown_condition"", ""simultaneous_gcd_lcm""]",normalized_from_image_tree
M1_PF_RAW_070,70,70.png,최대공약수와 최소공배수,성질과 관계: 최대공약수와 최소공배수 동시 조건,M1_PF_C070,6,"[""gcd_lcm_relation"", ""exponent_compare"", ""unknown_condition"", ""simultaneous_gcd_lcm""]",normalized_from_image_tree
M1_PF_RAW_071,71,71.png,최대공약수와 최소공배수,성질과 관계: GCD와 LCM의 곱 관계,M1_PF_C071,6,"[""gcd_lcm_relation"", ""exponent_compare"", ""unknown_condition"", ""simultaneous_gcd_lcm""]",normalized_from_image_tree
M1_PF_RAW_072,72,72.png,최대공약수와 최소공배수,미지수 포함 조건: m×a와 n×a의 LCM 조건,M1_PF_C072,6,"[""unknown_multiplier"", ""gcd_lcm_unknown"", ""integer_condition"", ""counting_condition""]",normalized_from_image_tree
M1_PF_RAW_073,73,73.png,최대공약수와 최소공배수,미지수 포함 조건: 공약수·공배수에서 미지수 구하기,M1_PF_C073,6,"[""unknown_multiplier"", ""gcd_lcm_unknown"", ""integer_condition"", ""counting_condition""]",normalized_from_image_tree
M1_PF_RAW_074,74,74.png,최대공약수와 최소공배수,미지수 포함 조건: 두 수의 GCD/LCM으로 원래 수 찾기,M1_PF_C074,6,"[""unknown_multiplier"", ""gcd_lcm_unknown"", ""integer_condition"", ""counting_condition""]",normalized_from_image_tree
M1_PF_RAW_075,75,75.png,최대공약수와 최소공배수,미지수 포함 조건: 조건 만족 자연수 개수,M1_PF_C075,6,"[""unknown_multiplier"", ""gcd_lcm_unknown"", ""integer_condition"", ""counting_condition""]",normalized_from_image_tree
M1_PF_RAW_076,76,76.png,최대공약수와 최소공배수,미지수 포함 조건: m×a와 n×a의 LCM 조건,M1_PF_C076,6,"[""unknown_multiplier"", ""gcd_lcm_unknown"", ""integer_condition"", ""counting_condition""]",normalized_from_image_tree
M1_PF_RAW_077,77,77.png,최대공약수와 최소공배수,미지수 포함 조건: 공약수·공배수에서 미지수 구하기,M1_PF_C077,6,"[""unknown_multiplier"", ""gcd_lcm_unknown"", ""integer_condition"", ""counting_condition""]",normalized_from_image_tree
M1_PF_RAW_078,78,78.png,최대공약수와 최소공배수,미지수 포함 조건: 두 수의 GCD/LCM으로 원래 수 찾기,M1_PF_C078,6,"[""unknown_multiplier"", ""gcd_lcm_unknown"", ""integer_condition"", ""counting_condition""]",normalized_from_image_tree
M1_PF_RAW_079,79,79.png,최대공약수와 최소공배수,미지수 포함 조건: 조건 만족 자연수 개수,M1_PF_C079,6,"[""unknown_multiplier"", ""gcd_lcm_unknown"", ""integer_condition"", ""counting_condition""]",normalized_from_image_tree
M1_PF_RAW_080,80,80.png,최대공약수와 최소공배수의 활용,나누어떨어지는 조건: 같은 크기로 나누기,M1_PF_C080,6,"[""word_problem_gcd"", ""remainder_condition"", ""equal_grouping"", ""division_application""]",normalized_from_image_tree
M1_PF_RAW_081,81,81.png,최대공약수와 최소공배수의 활용,나누어떨어지는 조건: 남김없이 나누어지는 수,M1_PF_C081,6,"[""word_problem_gcd"", ""remainder_condition"", ""equal_grouping"", ""division_application""]",normalized_from_image_tree
M1_PF_RAW_082,82,82.png,최대공약수와 최소공배수의 활용,나누어떨어지는 조건: 나머지가 같은 조건,M1_PF_C082,6,"[""word_problem_gcd"", ""remainder_condition"", ""equal_grouping"", ""division_application""]",normalized_from_image_tree
M1_PF_RAW_083,83,83.png,최대공약수와 최소공배수의 활용,나누어떨어지는 조건: 부족하거나 남는 조건에서 수 찾기,M1_PF_C083,6,"[""word_problem_gcd"", ""remainder_condition"", ""equal_grouping"", ""division_application""]",normalized_from_image_tree
M1_PF_RAW_084,84,84.png,최대공약수와 최소공배수의 활용,나누어떨어지는 조건: 같은 크기로 나누기,M1_PF_C084,6,"[""word_problem_gcd"", ""remainder_condition"", ""equal_grouping"", ""division_application""]",normalized_from_image_tree
M1_PF_RAW_085,85,85.png,최대공약수와 최소공배수의 활용,나누어떨어지는 조건: 남김없이 나누어지는 수,M1_PF_C085,6,"[""word_problem_gcd"", ""remainder_condition"", ""equal_grouping"", ""division_application""]",normalized_from_image_tree
M1_PF_RAW_086,86,86.png,최대공약수와 최소공배수의 활용,나누어떨어지는 조건: 나머지가 같은 조건,M1_PF_C086,6,"[""word_problem_gcd"", ""remainder_condition"", ""equal_grouping"", ""division_application""]",normalized_from_image_tree
M1_PF_RAW_087,87,87.png,최대공약수와 최소공배수의 활용,도형과 배열: 직사각형을 가장 큰 정사각형으로 나누기,M1_PF_C087,6,"[""geometry_gcd_lcm"", ""tiling"", ""arrangement"", ""rectangular_partition""]",normalized_from_image_tree
M1_PF_RAW_088,88,88.png,최대공약수와 최소공배수의 활용,도형과 배열: 여러 물건을 같은 묶음으로 나누기,M1_PF_C088,6,"[""geometry_gcd_lcm"", ""tiling"", ""arrangement"", ""rectangular_partition""]",normalized_from_image_tree
M1_PF_RAW_089,89,89.png,최대공약수와 최소공배수의 활용,도형과 배열: 배열의 한 변 길이 찾기,M1_PF_C089,6,"[""geometry_gcd_lcm"", ""tiling"", ""arrangement"", ""rectangular_partition""]",normalized_from_image_tree
M1_PF_RAW_090,90,90.png,최대공약수와 최소공배수의 활용,도형과 배열: 도형에서 공약수/공배수 적용,M1_PF_C090,6,"[""geometry_gcd_lcm"", ""tiling"", ""arrangement"", ""rectangular_partition""]",normalized_from_image_tree
M1_PF_RAW_091,91,91.png,최대공약수와 최소공배수의 활용,도형과 배열: 직사각형을 가장 큰 정사각형으로 나누기,M1_PF_C091,6,"[""geometry_gcd_lcm"", ""tiling"", ""arrangement"", ""rectangular_partition""]",normalized_from_image_tree
M1_PF_RAW_092,92,92.png,최대공약수와 최소공배수의 활용,주기와 반복: 버스/전등/종소리 주기,M1_PF_C092,6,"[""periodic_lcm"", ""time_schedule"", ""simultaneous_event"", ""cycle_reasoning""]",normalized_from_image_tree
M1_PF_RAW_093,93,93.png,최대공약수와 최소공배수의 활용,주기와 반복: 동시에 시작 후 다시 만나는 시간,M1_PF_C093,6,"[""periodic_lcm"", ""time_schedule"", ""simultaneous_event"", ""cycle_reasoning""]",normalized_from_image_tree
M1_PF_RAW_094,94,94.png,최대공약수와 최소공배수의 활용,주기와 반복: 요일·일자 주기,M1_PF_C094,6,"[""periodic_lcm"", ""time_schedule"", ""simultaneous_event"", ""cycle_reasoning""]",normalized_from_image_tree
M1_PF_RAW_095,95,95.png,최대공약수와 최소공배수의 활용,주기와 반복: 반복 시행에서 켜짐/꺼짐 판단,M1_PF_C095,6,"[""periodic_lcm"", ""time_schedule"", ""simultaneous_event"", ""cycle_reasoning""]",normalized_from_image_tree
M1_PF_RAW_096,96,96.png,최대공약수와 최소공배수의 활용,주기와 반복: 버스/전등/종소리 주기,M1_PF_C096,6,"[""periodic_lcm"", ""time_schedule"", ""simultaneous_event"", ""cycle_reasoning""]",normalized_from_image_tree
M1_PF_RAW_097,97,97.png,최대공약수와 최소공배수의 활용,주기와 반복: 동시에 시작 후 다시 만나는 시간,M1_PF_C097,6,"[""periodic_lcm"", ""time_schedule"", ""simultaneous_event"", ""cycle_reasoning""]",normalized_from_image_tree
M1_PF_RAW_098,98,98.png,최대공약수와 최소공배수의 활용,주기와 반복: 요일·일자 주기,M1_PF_C098,6,"[""periodic_lcm"", ""time_schedule"", ""simultaneous_event"", ""cycle_reasoning""]",normalized_from_image_tree
M1_PF_RAW_099,99,99.png,최대공약수와 최소공배수의 활용,주기와 반복: 반복 시행에서 켜짐/꺼짐 판단,M1_PF_C099,6,"[""periodic_lcm"", ""time_schedule"", ""simultaneous_event"", ""cycle_reasoning""]",normalized_from_image_tree
M1_PF_RAW_100,100,100.png,최대공약수와 최소공배수의 활용,주기와 반복: 버스/전등/종소리 주기,M1_PF_C100,6,"[""periodic_lcm"", ""time_schedule"", ""simultaneous_event"", ""cycle_reasoning""]",normalized_from_image_tree
M1_PF_RAW_101,101,101.png,소인수분해 종합 활용,복합 조건과 실생활: 분수의 기약 조건과 서로소,M1_PF_C101,6,"[""integrated_application"", ""fraction_coprime"", ""complex_condition"", ""true_false_reasoning""]",normalized_from_image_tree
M1_PF_RAW_102,102,102.png,소인수분해 종합 활용,복합 조건과 실생활: 최대공약수와 최소공배수 복합,M1_PF_C102,6,"[""integrated_application"", ""fraction_coprime"", ""complex_condition"", ""true_false_reasoning""]",normalized_from_image_tree
M1_PF_RAW_103,103,103.png,소인수분해 종합 활용,복합 조건과 실생활: 문장제 조건 분해,M1_PF_C103,6,"[""integrated_application"", ""fraction_coprime"", ""complex_condition"", ""true_false_reasoning""]",normalized_from_image_tree
M1_PF_RAW_104,104,104.png,소인수분해 종합 활용,복합 조건과 실생활: 보기 설명의 옳고 그름 판단,M1_PF_C104,6,"[""integrated_application"", ""fraction_coprime"", ""complex_condition"", ""true_false_reasoning""]",normalized_from_image_tree
M1_PF_RAW_105,105,105.png,소인수분해 종합 활용,복합 조건과 실생활: 분수의 기약 조건과 서로소,M1_PF_C105,6,"[""integrated_application"", ""fraction_coprime"", ""complex_condition"", ""true_false_reasoning""]",normalized_from_image_tree
M1_PF_RAW_106,106,106.png,소인수분해 종합 활용,복합 조건과 실생활: 최대공약수와 최소공배수 복합,M1_PF_C106,6,"[""integrated_application"", ""fraction_coprime"", ""complex_condition"", ""true_false_reasoning""]",normalized_from_image_tree
M1_PF_RAW_107,107,107.png,소인수분해 종합 활용,복합 조건과 실생활: 문장제 조건 분해,M1_PF_C107,6,"[""integrated_application"", ""fraction_coprime"", ""complex_condition"", ""true_false_reasoning""]",normalized_from_image_tree
M1_PF_RAW_108,108,108.png,소인수분해 종합 활용,복합 조건과 실생활: 보기 설명의 옳고 그름 판단,M1_PF_C108,6,"[""integrated_application"", ""fraction_coprime"", ""complex_condition"", ""true_false_reasoning""]",normalized_from_image_tree
M1_PF_RAW_109,109,109.png,소인수분해 종합 활용,복합 조건과 실생활: 분수의 기약 조건과 서로소,M1_PF_C109,6,"[""integrated_application"", ""fraction_coprime"", ""complex_condition"", ""true_false_reasoning""]",normalized_from_image_tree
M1_PF_RAW_110,110,110.png,소인수분해 종합 활용,복합 조건과 실생활: 최대공약수와 최소공배수 복합,M1_PF_C110,6,"[""integrated_application"", ""fraction_coprime"", ""complex_condition"", ""true_false_reasoning""]",normalized_from_image_tree
M1_PF_RAW_111,111,111.png,소인수분해 종합 활용,복합 조건과 실생활: 문장제 조건 분해,M1_PF_C111,6,"[""integrated_application"", ""fraction_coprime"", ""complex_condition"", ""true_false_reasoning""]",normalized_from_image_tree
M1_PF_RAW_112,112,112.png,소인수분해 종합 활용,복합 조건과 실생활: 보기 설명의 옳고 그름 판단,M1_PF_C112,6,"[""integrated_application"", ""fraction_coprime"", ""complex_condition"", ""true_false_reasoning""]",normalized_from_image_tree
