raw_section_id,source_order,source_image,major_category,section_name,normalized_concept_id,estimated_detail_type_count_in_major,error_tags,status
H2_CALC2_DIFF_RAW_011,19,19.png,여러 가지 함수의 미분,자연로그 ln의 정의 - 자연로그가 포함된 로그방정식과 부등식,H2_CALC2_DIFF_C011,5,"[""natural_log"", ""log_limit"", ""limit_standard""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_012,19,19.png,여러 가지 함수의 미분,자연로그 ln의 정의 - 자연로그가 포함된 로그함수의 극한,H2_CALC2_DIFF_C012,4,"[""natural_log"", ""log_limit"", ""limit_standard""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_013,19,19.png,여러 가지 함수의 미분,자연로그 ln의 정의 - ln의 정의를 이용한 극한 변형,H2_CALC2_DIFF_C013,4,"[""natural_log"", ""log_limit"", ""limit_standard""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_014,20,20.png,여러 가지 함수의 미분,로그함수의 극한 - ln(1+x)/x 꼴의 극한값 구하기,H2_CALC2_DIFF_C014,6,"[""log_limit"", ""limit_standard"", ""base_change""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_015,20,20.png,여러 가지 함수의 미분,로그함수의 극한 - 로그함수 극한값이 2개 이상 주어진 경우,H2_CALC2_DIFF_C015,6,"[""log_limit"", ""limit_standard"", ""base_change""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_016,20,20.png,여러 가지 함수의 미분,로그함수의 극한 - 함수나 수열을 활용하는 로그함수 극한,H2_CALC2_DIFF_C016,6,"[""log_limit"", ""limit_standard"", ""base_change""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_017,20,20.png,여러 가지 함수의 미분,로그함수의 극한 - log_a(1+x)/x 꼴의 극한,H2_CALC2_DIFF_C017,5,"[""log_limit"", ""limit_standard"", ""base_change""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_018,20,20.png,여러 가지 함수의 미분,로그함수의 극한 - 로그함수 극한과 밑 변환을 함께 쓰는 경우,H2_CALC2_DIFF_C018,5,"[""log_limit"", ""limit_standard"", ""base_change""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_019,20,20.png,여러 가지 함수의 미분,지수함수의 극한 - (e^x-1)/x 꼴의 극한,H2_CALC2_DIFF_C019,6,"[""exponential_limit"", ""limit_standard"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_020,20,20.png,여러 가지 함수의 미분,지수함수의 극한 - (a^x-1)/x 꼴의 극한,H2_CALC2_DIFF_C020,6,"[""exponential_limit"", ""limit_standard"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_021,20,20.png,여러 가지 함수의 미분,지수함수의 극한 - 지수함수 극한과 로그함수 극한을 함께 쓰는 경우,H2_CALC2_DIFF_C021,5,"[""exponential_limit"", ""limit_standard"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_022,20,20.png,여러 가지 함수의 미분,지수함수의 극한 - 극한식의 계수 비교,H2_CALC2_DIFF_C022,5,"[""exponential_limit"", ""limit_standard"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_023,21,21.png,여러 가지 함수의 미분,지수함수·로그함수의 극한을 이용한 미정계수 결정 - e의 정의를 이용하는 경우,H2_CALC2_DIFF_C023,6,"[""coefficient_matching"", ""log_exp_limit"", ""limit_standard""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_024,21,21.png,여러 가지 함수의 미분,지수함수·로그함수의 극한을 이용한 미정계수 결정 - 지수함수의 극한을 이용하는 경우,H2_CALC2_DIFF_C024,6,"[""coefficient_matching"", ""log_exp_limit"", ""limit_standard""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_025,21,21.png,여러 가지 함수의 미분,지수함수·로그함수의 극한을 이용한 미정계수 결정 - 로그함수의 극한을 이용하는 경우,H2_CALC2_DIFF_C025,6,"[""coefficient_matching"", ""log_exp_limit"", ""limit_standard""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_026,21,21.png,여러 가지 함수의 미분,지수함수·로그함수의 극한을 이용한 미정계수 결정 - 여러 가지 극한을 동시에 이용하는 경우,H2_CALC2_DIFF_C026,6,"[""coefficient_matching"", ""log_exp_limit"", ""limit_standard""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_027,21,21.png,여러 가지 함수의 미분,지수함수·로그함수의 연속과 미정계수 결정 - e의 정의를 이용하는 연속 조건,H2_CALC2_DIFF_C027,5,"[""continuity"", ""log_exp_limit"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_028,21,21.png,여러 가지 함수의 미분,지수함수·로그함수의 연속과 미정계수 결정 - 지수함수의 극한을 이용하는 연속 조건,H2_CALC2_DIFF_C028,5,"[""continuity"", ""log_exp_limit"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_029,21,21.png,여러 가지 함수의 미분,지수함수·로그함수의 연속과 미정계수 결정 - 로그함수의 극한을 이용하는 연속 조건,H2_CALC2_DIFF_C029,4,"[""continuity"", ""log_exp_limit"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_030,21,21.png,여러 가지 함수의 미분,지수함수·로그함수의 연속과 미정계수 결정 - 좌우극한과 함숫값을 함께 맞추는 경우,H2_CALC2_DIFF_C030,4,"[""continuity"", ""log_exp_limit"", ""coefficient_matching""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_031,22,22.png,여러 가지 함수의 미분,지수함수의 도함수 - 밑이 e인 지수함수의 도함수,H2_CALC2_DIFF_C031,6,"[""exponential_derivative"", ""derivative_formula"", ""transcendental_derivative""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_032,22,22.png,여러 가지 함수의 미분,지수함수의 도함수 - 밑이 e가 아닌 지수함수의 도함수,H2_CALC2_DIFF_C032,5,"[""exponential_derivative"", ""derivative_formula"", ""transcendental_derivative""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_033,22,22.png,여러 가지 함수의 미분,지수함수의 도함수 - 밑이 여러 가지인 지수함수의 도함수,H2_CALC2_DIFF_C033,5,"[""exponential_derivative"", ""derivative_formula"", ""transcendental_derivative""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_034,22,22.png,여러 가지 함수의 미분,지수함수의 도함수 - 함수식에 포함된 미정계수 결정,H2_CALC2_DIFF_C034,5,"[""exponential_derivative"", ""derivative_formula"", ""transcendental_derivative""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_035,22,22.png,여러 가지 함수의 미분,지수함수의 도함수 - 지수함수의 미분계수와 접선 기울기,H2_CALC2_DIFF_C035,5,"[""exponential_derivative"", ""derivative_formula"", ""transcendental_derivative""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_036,22,22.png,여러 가지 함수의 미분,로그함수의 도함수 - 밑이 e인 로그함수의 도함수,H2_CALC2_DIFF_C036,6,"[""log_derivative"", ""derivative_formula"", ""transcendental_derivative""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_037,22,22.png,여러 가지 함수의 미분,로그함수의 도함수 - 밑이 e가 아닌 로그함수의 도함수,H2_CALC2_DIFF_C037,6,"[""log_derivative"", ""derivative_formula"", ""transcendental_derivative""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_038,22,22.png,여러 가지 함수의 미분,로그함수의 도함수 - 진수에 함수가 포함된 로그함수의 도함수,H2_CALC2_DIFF_C038,6,"[""log_derivative"", ""derivative_formula"", ""transcendental_derivative""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_039,22,22.png,여러 가지 함수의 미분,로그함수의 도함수 - 로그함수 도함수와 미정계수 결정,H2_CALC2_DIFF_C039,5,"[""log_derivative"", ""derivative_formula"", ""transcendental_derivative""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_040,22,22.png,여러 가지 함수의 미분,로그함수의 도함수 - 로그함수의 미분계수와 접선 기울기,H2_CALC2_DIFF_C040,5,"[""log_derivative"", ""derivative_formula"", ""transcendental_derivative""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_041,23,23.png,삼각함수의 덧셈정리,삼각함수의 부호,H2_CALC2_DIFF_C041,4,"[""trig_basic"", ""trig_identity"", ""angle_value""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_042,23,23.png,삼각함수의 덧셈정리,삼각함수 - 각이 주어졌을 때 삼각함수의 값,H2_CALC2_DIFF_C042,4,"[""trig_basic"", ""trig_identity"", ""angle_value""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_043,23,23.png,삼각함수의 덧셈정리,삼각함수 - 좌표가 주어졌을 때 삼각함수의 값,H2_CALC2_DIFF_C043,4,"[""trig_basic"", ""trig_identity"", ""angle_value""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_044,23,23.png,삼각함수의 덧셈정리,삼각함수의 값이 주어졌을 때 식의 값,H2_CALC2_DIFF_C044,3,"[""trig_basic"", ""trig_identity"", ""angle_value""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_045,23,23.png,삼각함수의 덧셈정리,삼각함수 기본 관계식 활용,H2_CALC2_DIFF_C045,3,"[""trig_basic"", ""trig_identity"", ""angle_value""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_046,23,23.png,삼각함수의 덧셈정리,삼각함수 사이의 관계 - 삼각함수를 포함한 등식 간단히 하기,H2_CALC2_DIFF_C046,5,"[""trig_identity"", ""trig_relation"", ""algebraic_manipulation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_047,23,23.png,삼각함수의 덧셈정리,"삼각함수 사이의 관계 - sin, cos, tan 관계식 활용",H2_CALC2_DIFF_C047,5,"[""trig_identity"", ""trig_relation"", ""algebraic_manipulation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_048,23,23.png,삼각함수의 덧셈정리,삼각함수 사이의 관계 - 삼각함수 값 사이의 관계 추론,H2_CALC2_DIFF_C048,4,"[""trig_identity"", ""trig_relation"", ""algebraic_manipulation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_049,24,24.png,삼각함수의 덧셈정리,"삼각함수의 덧셈정리 - sin, cos의 덧셈정리: 각이 주어진 경우",H2_CALC2_DIFF_C049,5,"[""addition_formula"", ""trig_identity"", ""trig_relation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_050,24,24.png,삼각함수의 덧셈정리,"삼각함수의 덧셈정리 - sin, cos의 덧셈정리: 삼각함수나 식의 값이 주어진 경우",H2_CALC2_DIFF_C050,5,"[""addition_formula"", ""trig_identity"", ""trig_relation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_051,24,24.png,삼각함수의 덧셈정리,삼각함수의 덧셈정리 - tan의 덧셈정리: 각이 주어진 경우,H2_CALC2_DIFF_C051,5,"[""addition_formula"", ""trig_identity"", ""trig_relation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_052,24,24.png,삼각함수의 덧셈정리,삼각함수의 덧셈정리 - tan의 덧셈정리: 삼각함수나 식의 값이 주어진 경우,H2_CALC2_DIFF_C052,5,"[""addition_formula"", ""trig_identity"", ""trig_relation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_053,24,24.png,삼각함수의 덧셈정리,삼각함수의 덧셈정리 - 여러 덧셈정리를 함께 이용하는 경우,H2_CALC2_DIFF_C053,5,"[""addition_formula"", ""trig_identity"", ""trig_relation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_054,24,24.png,삼각함수의 덧셈정리,삼각함수의 덧셈정리 - 주어진 식을 간단히 하기,H2_CALC2_DIFF_C054,5,"[""addition_formula"", ""trig_identity"", ""trig_relation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_055,24,24.png,삼각함수의 덧셈정리,덧셈정리의 활용: 방정식·함수 - 삼각방정식에서 덧셈정리 활용,H2_CALC2_DIFF_C055,5,"[""addition_formula"", ""trig_equation"", ""function_transformation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_056,24,24.png,삼각함수의 덧셈정리,덧셈정리의 활용: 방정식·함수 - 삼각함수 그래프에서 덧셈정리 활용,H2_CALC2_DIFF_C056,5,"[""addition_formula"", ""trig_equation"", ""function_transformation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_057,24,24.png,삼각함수의 덧셈정리,덧셈정리의 활용: 방정식·함수 - 함수식 변형에서 덧셈정리 활용,H2_CALC2_DIFF_C057,5,"[""addition_formula"", ""trig_equation"", ""function_transformation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_058,25,25.png,삼각함수의 덧셈정리,덧셈정리의 활용: 도형 - 삼각형이 주어졌을 때의 활용,H2_CALC2_DIFF_C058,5,"[""addition_formula"", ""geometry_application"", ""trig_modeling""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_059,25,25.png,삼각함수의 덧셈정리,덧셈정리의 활용: 도형 - 사각형이 주어졌을 때의 활용,H2_CALC2_DIFF_C059,5,"[""addition_formula"", ""geometry_application"", ""trig_modeling""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_060,25,25.png,삼각함수의 덧셈정리,덧셈정리의 활용: 도형 - 원이 주어졌을 때의 활용,H2_CALC2_DIFF_C060,5,"[""addition_formula"", ""geometry_application"", ""trig_modeling""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_061,25,25.png,삼각함수의 덧셈정리,덧셈정리의 활용: 도형 - 실생활 소재에서의 활용,H2_CALC2_DIFF_C061,5,"[""addition_formula"", ""geometry_application"", ""trig_modeling""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_062,25,25.png,삼각함수의 덧셈정리,덧셈정리의 활용: 도형 - 좌표평면이 주어졌을 때의 활용,H2_CALC2_DIFF_C062,4,"[""addition_formula"", ""geometry_application"", ""trig_modeling""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_063,25,25.png,삼각함수의 덧셈정리,배각의 공식 - 삼각함수 1개의 값이 주어진 경우,H2_CALC2_DIFF_C063,5,"[""double_angle"", ""trig_identity"", ""trig_equation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_064,25,25.png,삼각함수의 덧셈정리,배각의 공식 - 배각공식을 이용해 식 간단히 하기,H2_CALC2_DIFF_C064,5,"[""double_angle"", ""trig_identity"", ""trig_equation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_065,25,25.png,삼각함수의 덧셈정리,배각의 공식 - 배각공식을 이용한 방정식 풀이,H2_CALC2_DIFF_C065,4,"[""double_angle"", ""trig_identity"", ""trig_equation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_066,25,25.png,삼각함수의 덧셈정리,배각의 공식 - 배각공식과 도형 조건의 결합,H2_CALC2_DIFF_C066,4,"[""double_angle"", ""trig_identity"", ""trig_equation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_067,26,26.png,삼각함수의 덧셈정리,배각·반각 공식의 활용: 도형 - 삼각형 또는 사각형이 주어진 경우,H2_CALC2_DIFF_C067,5,"[""half_angle"", ""double_angle"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_068,26,26.png,삼각함수의 덧셈정리,배각·반각 공식의 활용: 도형 - 원이 주어진 경우,H2_CALC2_DIFF_C068,5,"[""half_angle"", ""double_angle"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_069,26,26.png,삼각함수의 덧셈정리,배각·반각 공식의 활용: 도형 - 좌표평면이 주어진 경우,H2_CALC2_DIFF_C069,4,"[""half_angle"", ""double_angle"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_070,26,26.png,삼각함수의 덧셈정리,배각·반각 공식의 활용: 도형 - 실생활 소재가 주어진 경우,H2_CALC2_DIFF_C070,4,"[""half_angle"", ""double_angle"", ""geometry_application""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_071,27,27.png,삼각함수의 극한과 미분,삼각함수의 극한 - 부정형이 아닐 때의 극한값,H2_CALC2_DIFF_C071,6,"[""trig_limit"", ""limit_standard"", ""angle_transformation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_072,27,27.png,삼각함수의 극한과 미분,삼각함수의 극한 - 부정형일 때: 각이 같은 경우,H2_CALC2_DIFF_C072,6,"[""trig_limit"", ""limit_standard"", ""angle_transformation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_073,27,27.png,삼각함수의 극한과 미분,삼각함수의 극한 - 부정형일 때: 서로 다른 각이 포함된 경우,H2_CALC2_DIFF_C073,6,"[""trig_limit"", ""limit_standard"", ""angle_transformation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_074,27,27.png,삼각함수의 극한과 미분,삼각함수의 극한 - 삼각함수와 다항식이 결합된 극한,H2_CALC2_DIFF_C074,5,"[""trig_limit"", ""limit_standard"", ""angle_transformation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_075,27,27.png,삼각함수의 극한과 미분,삼각함수의 극한 - 삼각함수 극한의 합답형 판단,H2_CALC2_DIFF_C075,5,"[""trig_limit"", ""limit_standard"", ""angle_transformation""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_076,28,28.png,삼각함수의 극한과 미분,삼각함수 극한의 변형 - (1-cos x)/x^2 꼴의 극한,H2_CALC2_DIFF_C076,6,"[""trig_limit"", ""limit_transformation"", ""substitution""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_077,28,28.png,삼각함수의 극한과 미분,삼각함수 극한의 변형 - 삼각함수의 극한만 이용하는 경우,H2_CALC2_DIFF_C077,6,"[""trig_limit"", ""limit_transformation"", ""substitution""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_078,28,28.png,삼각함수의 극한과 미분,삼각함수 극한의 변형 - 지수함수와 로그함수의 극한을 함께 이용하는 경우,H2_CALC2_DIFF_C078,6,"[""trig_limit"", ""limit_transformation"", ""substitution""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_079,28,28.png,삼각함수의 극한과 미분,삼각함수 극한의 변형 - 연속함수를 활용하는 경우,H2_CALC2_DIFF_C079,6,"[""trig_limit"", ""limit_transformation"", ""substitution""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_080,28,28.png,삼각함수의 극한과 미분,삼각함수 극한의 변형 - 치환을 이용한 삼각함수의 극한,H2_CALC2_DIFF_C080,5,"[""trig_limit"", ""limit_transformation"", ""substitution""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_081,28,28.png,삼각함수의 극한과 미분,삼각함수 극한의 변형 - x가 특정 각으로 갈 때의 삼각함수 극한,H2_CALC2_DIFF_C081,5,"[""trig_limit"", ""limit_transformation"", ""substitution""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_082,29,29.png,삼각함수의 극한과 미분,삼각함수의 극한을 이용한 미정계수 결정 - 무리식이 없을 때,H2_CALC2_DIFF_C082,7,"[""trig_limit"", ""coefficient_matching"", ""limit_standard""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_083,29,29.png,삼각함수의 극한과 미분,삼각함수의 극한을 이용한 미정계수 결정 - 무리식이 포함될 때,H2_CALC2_DIFF_C083,7,"[""trig_limit"", ""coefficient_matching"", ""limit_standard""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_084,29,29.png,삼각함수의 극한과 미분,삼각함수의 극한을 이용한 미정계수 결정 - 지수함수와 로그함수의 극한을 함께 이용하는 경우,H2_CALC2_DIFF_C084,6,"[""trig_limit"", ""coefficient_matching"", ""limit_standard""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_085,29,29.png,삼각함수의 극한과 미분,삼각함수의 극한을 이용한 미정계수 결정 - 여러 삼각함수 극한을 동시에 이용하는 경우,H2_CALC2_DIFF_C085,6,"[""trig_limit"", ""coefficient_matching"", ""limit_standard""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_086,29,29.png,삼각함수의 극한과 미분,삼각함수의 연속과 미정계수 결정 - 삼각함수 극한으로 좌우극한 맞추기,H2_CALC2_DIFF_C086,5,"[""trig_continuity"", ""coefficient_matching"", ""continuity""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_087,29,29.png,삼각함수의 극한과 미분,삼각함수의 연속과 미정계수 결정 - 연속 조건과 함숫값 조건을 함께 맞추기,H2_CALC2_DIFF_C087,5,"[""trig_continuity"", ""coefficient_matching"", ""continuity""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_088,29,29.png,삼각함수의 극한과 미분,삼각함수의 연속과 미정계수 결정 - 분모가 0이 되는 점의 연속 조건,H2_CALC2_DIFF_C088,4,"[""trig_continuity"", ""coefficient_matching"", ""continuity""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_089,30,30.png,삼각함수의 극한과 미분,삼각함수의 도함수 - 삼각함수와 다항함수의 도함수,H2_CALC2_DIFF_C089,6,"[""trig_derivative"", ""derivative_formula"", ""rate_of_change""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_090,30,30.png,삼각함수의 극한과 미분,삼각함수의 도함수 - 지수함수 또는 로그함수의 도함수와 함께 이용하는 경우,H2_CALC2_DIFF_C090,6,"[""trig_derivative"", ""derivative_formula"", ""rate_of_change""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_091,30,30.png,삼각함수의 극한과 미분,삼각함수의 도함수 - 도함수의 정의를 이용하는 경우,H2_CALC2_DIFF_C091,6,"[""trig_derivative"", ""derivative_formula"", ""rate_of_change""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_092,30,30.png,삼각함수의 극한과 미분,삼각함수의 도함수 - 미정계수 결정하기,H2_CALC2_DIFF_C092,6,"[""trig_derivative"", ""derivative_formula"", ""rate_of_change""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_093,30,30.png,삼각함수의 극한과 미분,삼각함수의 도함수 - 시간 또는 각도에 대한 변화율 구하기,H2_CALC2_DIFF_C093,6,"[""trig_derivative"", ""derivative_formula"", ""rate_of_change""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_094,30,30.png,삼각함수의 극한과 미분,삼각함수의 도함수 - 미분계수를 이용한 삼각함수 극한값 계산,H2_CALC2_DIFF_C094,6,"[""trig_derivative"", ""derivative_formula"", ""rate_of_change""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_095,30,30.png,삼각함수의 극한과 미분,삼각함수의 도함수 - 삼각함수 도함수와 접선 조건,H2_CALC2_DIFF_C095,6,"[""trig_derivative"", ""derivative_formula"", ""rate_of_change""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_096,31,31.png,여러 가지 미분법,함수의 몫의 미분법 - 분수함수 미분: 다항함수만 있는 경우,H2_CALC2_DIFF_C096,6,"[""quotient_rule"", ""derivative_formula"", ""rational_function""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_097,31,31.png,여러 가지 미분법,함수의 몫의 미분법 - 분수함수 미분: 지수·로그함수가 있는 경우,H2_CALC2_DIFF_C097,6,"[""quotient_rule"", ""derivative_formula"", ""rational_function""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_098,31,31.png,여러 가지 미분법,함수의 몫의 미분법 - 분수함수 미분: 삼각함수가 포함된 경우,H2_CALC2_DIFF_C098,6,"[""quotient_rule"", ""derivative_formula"", ""rational_function""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_099,31,31.png,여러 가지 미분법,함수의 몫의 미분법 - 몫의 미분법을 이용한 미분계수 결정,H2_CALC2_DIFF_C099,6,"[""quotient_rule"", ""derivative_formula"", ""rational_function""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_100,32,32.png,여러 가지 미분법,"몫의 미분법을 이용한 삼각함수의 도함수 - sin x, cos x만 있는 분수함수",H2_CALC2_DIFF_C100,6,"[""quotient_rule"", ""trig_derivative"", ""derivative_formula""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_101,32,32.png,여러 가지 미분법,"몫의 미분법을 이용한 삼각함수의 도함수 - tan x, csc x, sec x, cot x가 포함된 함수",H2_CALC2_DIFF_C101,6,"[""quotient_rule"", ""trig_derivative"", ""derivative_formula""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_102,32,32.png,여러 가지 미분법,몫의 미분법을 이용한 삼각함수의 도함수 - 지수함수·로그함수가 함께 포함된 함수,H2_CALC2_DIFF_C102,6,"[""quotient_rule"", ""trig_derivative"", ""derivative_formula""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_103,32,32.png,여러 가지 미분법,몫의 미분법을 이용한 삼각함수의 도함수 - 미정계수 결정하기,H2_CALC2_DIFF_C103,6,"[""quotient_rule"", ""trig_derivative"", ""derivative_formula""]",normalized_from_image_tree
H2_CALC2_DIFF_RAW_104,32,32.png,여러 가지 미분법,몫의 미분법을 이용한 삼각함수의 도함수 - 몫의 미분법과 삼각함수 항등식 결합,H2_CALC2_DIFF_C104,6,"[""quotient_rule"", ""trig_derivative"", ""derivative_formula""]",normalized_from_image_tree
