item_id,source_id,source_title,source_subject,source_file,solution_file,source_section_code,source_unit,source_question_no,source_page,source_solution_page,engine_subject,engine_unit_id,engine_unit_name,engine_subunit_id,engine_subunit_name,matched_problem_type_id,concept_ids,type_name,variant_id,variant_tags,skill_tags,error_tags,prerequisite_concepts,difficulty,mapping_status,duplicate_of,near_duplicate_group,diagnosis_weight,copyright_note,review_note
drill_su1_sequence_011,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,011,22,23,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_SUM_SIGMA_ADV,"[""ALG_SEQUENCE_SUM""]",수열의 합과 시그마 고난도,ALG_SEQ_PT_SUM_SIGMA_ADV_SIGMA_SUM_TRANSFORMATION,"[""sigma"", ""sum_formula"", ""telescoping""]","[""sigma"", ""sum_formula"", ""telescoping""]","[""시그마 범위 해석 오류"", ""부분분수/망원합 구조 미인식"", ""합 공식 선택 오류""]","[""등차수열 합"", ""등비수열 합"", ""식 변형""]",high,matched,,ALG_SEQ_PT_SUM_SIGMA_ADV::sigma_sum_transformation,0.9,problem_text_not_stored; metadata_only,
drill_su1_sequence_012,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,012,24,25,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_SUM_SIGMA_ADV,"[""ALG_SEQUENCE_SUM""]",수열의 합과 시그마 고난도,ALG_SEQ_PT_SUM_SIGMA_ADV_SIGMA_SUM_TRANSFORMATION,"[""sigma"", ""sum_formula"", ""telescoping""]","[""sigma"", ""sum_formula"", ""telescoping""]","[""시그마 범위 해석 오류"", ""부분분수/망원합 구조 미인식"", ""합 공식 선택 오류""]","[""등차수열 합"", ""등비수열 합"", ""식 변형""]",high,matched,,ALG_SEQ_PT_SUM_SIGMA_ADV::sigma_sum_transformation,0.9,problem_text_not_stored; metadata_only,
drill_su1_sequence_013,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,013,26,27,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_SUM_SIGMA_ADV,"[""ALG_SEQUENCE_SUM""]",수열의 합과 시그마 고난도,ALG_SEQ_PT_SUM_SIGMA_ADV_SIGMA_SUM_TRANSFORMATION,"[""sigma"", ""sum_formula"", ""telescoping""]","[""sigma"", ""sum_formula"", ""telescoping""]","[""시그마 범위 해석 오류"", ""부분분수/망원합 구조 미인식"", ""합 공식 선택 오류""]","[""등차수열 합"", ""등비수열 합"", ""식 변형""]",high,matched,,ALG_SEQ_PT_SUM_SIGMA_ADV::sigma_sum_transformation,0.9,problem_text_not_stored; metadata_only,
drill_su1_sequence_014,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,014,28,29,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_SUM_SIGMA_ADV,"[""ALG_SEQUENCE_SUM""]",수열의 합과 시그마 고난도,ALG_SEQ_PT_SUM_SIGMA_ADV_SIGMA_SUM_TRANSFORMATION,"[""sigma"", ""sum_formula"", ""telescoping""]","[""sigma"", ""sum_formula"", ""telescoping""]","[""시그마 범위 해석 오류"", ""부분분수/망원합 구조 미인식"", ""합 공식 선택 오류""]","[""등차수열 합"", ""등비수열 합"", ""식 변형""]",high,matched,,ALG_SEQ_PT_SUM_SIGMA_ADV::sigma_sum_transformation,0.9,problem_text_not_stored; metadata_only,
drill_su1_sequence_015,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,015,30,31,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_SUM_SIGMA_ADV,"[""ALG_SEQUENCE_SUM""]",수열의 합과 시그마 고난도,ALG_SEQ_PT_SUM_SIGMA_ADV_SIGMA_SUM_TRANSFORMATION,"[""sigma"", ""sum_formula"", ""telescoping""]","[""sigma"", ""sum_formula"", ""telescoping""]","[""시그마 범위 해석 오류"", ""부분분수/망원합 구조 미인식"", ""합 공식 선택 오류""]","[""등차수열 합"", ""등비수열 합"", ""식 변형""]",high,matched,,ALG_SEQ_PT_SUM_SIGMA_ADV::sigma_sum_transformation,0.9,problem_text_not_stored; metadata_only,
drill_su1_sequence_016,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,016,32,33,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_SUM_SIGMA_ADV,"[""ALG_SEQUENCE_SUM""]",수열의 합과 시그마 고난도,ALG_SEQ_PT_SUM_SIGMA_ADV_SIGMA_SUM_TRANSFORMATION,"[""sigma"", ""sum_formula"", ""telescoping""]","[""sigma"", ""sum_formula"", ""telescoping""]","[""시그마 범위 해석 오류"", ""부분분수/망원합 구조 미인식"", ""합 공식 선택 오류""]","[""등차수열 합"", ""등비수열 합"", ""식 변형""]",high,matched,,ALG_SEQ_PT_SUM_SIGMA_ADV::sigma_sum_transformation,0.9,problem_text_not_stored; metadata_only,
drill_su1_sequence_017,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,017,34,35,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_SUM_SIGMA_ADV,"[""ALG_SEQUENCE_SUM""]",수열의 합과 시그마 고난도,ALG_SEQ_PT_SUM_SIGMA_ADV_SIGMA_SUM_TRANSFORMATION,"[""sigma"", ""sum_formula"", ""telescoping""]","[""sigma"", ""sum_formula"", ""telescoping""]","[""시그마 범위 해석 오류"", ""부분분수/망원합 구조 미인식"", ""합 공식 선택 오류""]","[""등차수열 합"", ""등비수열 합"", ""식 변형""]",high,matched,,ALG_SEQ_PT_SUM_SIGMA_ADV::sigma_sum_transformation,0.9,problem_text_not_stored; metadata_only,
drill_su1_sequence_018,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,018,36,37,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_SUM,수열의 합,ALG_SEQ_PT_SUM_SIGMA_ADV,"[""ALG_SEQUENCE_SUM""]",수열의 합과 시그마 고난도,ALG_SEQ_PT_SUM_SIGMA_ADV_SIGMA_SUM_TRANSFORMATION,"[""sigma"", ""sum_formula"", ""telescoping""]","[""sigma"", ""sum_formula"", ""telescoping""]","[""시그마 범위 해석 오류"", ""부분분수/망원합 구조 미인식"", ""합 공식 선택 오류""]","[""등차수열 합"", ""등비수열 합"", ""식 변형""]",high,matched,,ALG_SEQ_PT_SUM_SIGMA_ADV::sigma_sum_transformation,0.9,problem_text_not_stored; metadata_only,
drill_su1_sequence_019,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,019,38,39,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법과 점화식,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV,"[""ALG_SEQUENCE_INDUCTION""]",수학적 귀납법·점화식 고난도,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV_INDUCTION_RECURRENCE,"[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""귀납 가정과 결론 연결 오류"", ""점화식 전개 규칙 누락"", ""증명 단계의 조건 확인 부족""]","[""수열의 일반항"", ""수열의 합"", ""명제와 증명""]",very_high,matched,,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV::induction_recurrence,0.9,problem_text_not_stored; metadata_only,
drill_su1_sequence_020,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,020,40,41,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법과 점화식,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV,"[""ALG_SEQUENCE_INDUCTION""]",수학적 귀납법·점화식 고난도,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV_INDUCTION_RECURRENCE,"[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""귀납 가정과 결론 연결 오류"", ""점화식 전개 규칙 누락"", ""증명 단계의 조건 확인 부족""]","[""수열의 일반항"", ""수열의 합"", ""명제와 증명""]",very_high,matched,,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV::induction_recurrence,0.9,problem_text_not_stored; metadata_only,
drill_su1_sequence_021,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,021,42,43,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법과 점화식,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV,"[""ALG_SEQUENCE_INDUCTION""]",수학적 귀납법·점화식 고난도,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV_INDUCTION_RECURRENCE,"[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""귀납 가정과 결론 연결 오류"", ""점화식 전개 규칙 누락"", ""증명 단계의 조건 확인 부족""]","[""수열의 일반항"", ""수열의 합"", ""명제와 증명""]",very_high,matched,,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV::induction_recurrence,0.9,problem_text_not_stored; metadata_only,
drill_su1_sequence_022,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,022,44,45,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법과 점화식,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV,"[""ALG_SEQUENCE_INDUCTION""]",수학적 귀납법·점화식 고난도,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV_INDUCTION_RECURRENCE,"[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""귀납 가정과 결론 연결 오류"", ""점화식 전개 규칙 누락"", ""증명 단계의 조건 확인 부족""]","[""수열의 일반항"", ""수열의 합"", ""명제와 증명""]",very_high,matched,,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV::induction_recurrence,0.9,problem_text_not_stored; metadata_only,
drill_su1_sequence_023,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,023,46,47,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법과 점화식,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV,"[""ALG_SEQUENCE_INDUCTION""]",수학적 귀납법·점화식 고난도,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV_INDUCTION_RECURRENCE,"[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""귀납 가정과 결론 연결 오류"", ""점화식 전개 규칙 누락"", ""증명 단계의 조건 확인 부족""]","[""수열의 일반항"", ""수열의 합"", ""명제와 증명""]",very_high,review_required,,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV::induction_recurrence,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
drill_su1_sequence_024,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,024,48,49,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법과 점화식,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV,"[""ALG_SEQUENCE_INDUCTION""]",수학적 귀납법·점화식 고난도,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV_INDUCTION_RECURRENCE,"[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""귀납 가정과 결론 연결 오류"", ""점화식 전개 규칙 누락"", ""증명 단계의 조건 확인 부족""]","[""수열의 일반항"", ""수열의 합"", ""명제와 증명""]",very_high,review_required,,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV::induction_recurrence,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
drill_su1_sequence_025,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,025,50,51,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법과 점화식,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV,"[""ALG_SEQUENCE_INDUCTION""]",수학적 귀납법·점화식 고난도,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV_INDUCTION_RECURRENCE,"[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""귀납 가정과 결론 연결 오류"", ""점화식 전개 규칙 누락"", ""증명 단계의 조건 확인 부족""]","[""수열의 일반항"", ""수열의 합"", ""명제와 증명""]",very_high,review_required,,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV::induction_recurrence,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
drill_su1_sequence_026,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,026,52,53,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법과 점화식,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV,"[""ALG_SEQUENCE_INDUCTION""]",수학적 귀납법·점화식 고난도,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV_INDUCTION_RECURRENCE,"[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""귀납 가정과 결론 연결 오류"", ""점화식 전개 규칙 누락"", ""증명 단계의 조건 확인 부족""]","[""수열의 일반항"", ""수열의 합"", ""명제와 증명""]",very_high,review_required,,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV::induction_recurrence,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
drill_su1_sequence_027,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 수열.pdf,드릴 수학1 지수함수와 수열(해설).pdf,Chapter 3,수열,027,54,55,대수,ALG_SEQUENCE,수열,ALG_SEQUENCE_INDUCTION,수학적 귀납법과 점화식,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV,"[""ALG_SEQUENCE_INDUCTION""]",수학적 귀납법·점화식 고난도,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV_INDUCTION_RECURRENCE,"[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""mathematical_induction"", ""recurrence_relation"", ""proof_structure""]","[""귀납 가정과 결론 연결 오류"", ""점화식 전개 규칙 누락"", ""증명 단계의 조건 확인 부족""]","[""수열의 일반항"", ""수열의 합"", ""명제와 증명""]",very_high,review_required,,ALG_SEQ_PT_INDUCTION_RECURRENCE_ADV::induction_recurrence,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
