problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H2_CALC2_DIFF_PT029,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,자연로그 ln의 정의 - 자연로그가 포함된 식의 계산 - 계산·조건 적용,"여러 가지 함수의 미분 범주의 '자연로그 ln의 정의 - 자연로그가 포함된 식의 계산' 유형을 계산·조건 적용 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C010""]",core,"[""natural_log"", ""log_limit"", ""limit_standard""]",[19],H2_CALC2_DIFF_RAW_010,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT030,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,자연로그 ln의 정의 - 자연로그가 포함된 식의 계산 - 응용·검산,"여러 가지 함수의 미분 범주의 '자연로그 ln의 정의 - 자연로그가 포함된 식의 계산' 유형을 응용·검산 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C010""]",advanced,"[""natural_log"", ""log_limit"", ""limit_standard""]",[19],H2_CALC2_DIFF_RAW_010,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT031,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,자연로그 ln의 정의 - 자연로그가 포함된 로그방정식과 부등식 - 기본 판별,"여러 가지 함수의 미분 범주의 '자연로그 ln의 정의 - 자연로그가 포함된 로그방정식과 부등식' 유형을 기본 판별 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C011""]",basic,"[""natural_log"", ""log_limit"", ""limit_standard""]",[19],H2_CALC2_DIFF_RAW_011,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT032,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,자연로그 ln의 정의 - 자연로그가 포함된 로그방정식과 부등식 - 계산·조건 적용,"여러 가지 함수의 미분 범주의 '자연로그 ln의 정의 - 자연로그가 포함된 로그방정식과 부등식' 유형을 계산·조건 적용 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C011""]",core,"[""natural_log"", ""log_limit"", ""limit_standard""]",[19],H2_CALC2_DIFF_RAW_011,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT033,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,자연로그 ln의 정의 - 자연로그가 포함된 로그방정식과 부등식 - 응용·검산,"여러 가지 함수의 미분 범주의 '자연로그 ln의 정의 - 자연로그가 포함된 로그방정식과 부등식' 유형을 응용·검산 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C011""]",advanced,"[""natural_log"", ""log_limit"", ""limit_standard""]",[19],H2_CALC2_DIFF_RAW_011,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT034,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,자연로그 ln의 정의 - 자연로그가 포함된 로그함수의 극한 - 기본 판별,"여러 가지 함수의 미분 범주의 '자연로그 ln의 정의 - 자연로그가 포함된 로그함수의 극한' 유형을 기본 판별 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C012""]",basic,"[""natural_log"", ""log_limit"", ""limit_standard""]",[19],H2_CALC2_DIFF_RAW_012,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT035,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,자연로그 ln의 정의 - 자연로그가 포함된 로그함수의 극한 - 계산·조건 적용,"여러 가지 함수의 미분 범주의 '자연로그 ln의 정의 - 자연로그가 포함된 로그함수의 극한' 유형을 계산·조건 적용 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C012""]",core,"[""natural_log"", ""log_limit"", ""limit_standard""]",[19],H2_CALC2_DIFF_RAW_012,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT036,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,자연로그 ln의 정의 - 자연로그가 포함된 로그함수의 극한 - 응용·검산,"여러 가지 함수의 미분 범주의 '자연로그 ln의 정의 - 자연로그가 포함된 로그함수의 극한' 유형을 응용·검산 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C012""]",advanced,"[""natural_log"", ""log_limit"", ""limit_standard""]",[19],H2_CALC2_DIFF_RAW_012,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT037,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,자연로그 ln의 정의 - ln의 정의를 이용한 극한 변형 - 기본 판별,"여러 가지 함수의 미분 범주의 '자연로그 ln의 정의 - ln의 정의를 이용한 극한 변형' 유형을 기본 판별 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C013""]",basic,"[""natural_log"", ""log_limit"", ""limit_standard""]",[19],H2_CALC2_DIFF_RAW_013,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT038,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,자연로그 ln의 정의 - ln의 정의를 이용한 극한 변형 - 계산·조건 적용,"여러 가지 함수의 미분 범주의 '자연로그 ln의 정의 - ln의 정의를 이용한 극한 변형' 유형을 계산·조건 적용 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C013""]",core,"[""natural_log"", ""log_limit"", ""limit_standard""]",[19],H2_CALC2_DIFF_RAW_013,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT039,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,자연로그 ln의 정의 - ln의 정의를 이용한 극한 변형 - 응용·검산,"여러 가지 함수의 미분 범주의 '자연로그 ln의 정의 - ln의 정의를 이용한 극한 변형' 유형을 응용·검산 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C013""]",advanced,"[""natural_log"", ""log_limit"", ""limit_standard""]",[19],H2_CALC2_DIFF_RAW_013,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT040,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,로그함수의 극한 - ln(1+x)/x 꼴의 극한값 구하기 - 기본 판별,"여러 가지 함수의 미분 범주의 '로그함수의 극한 - ln(1+x)/x 꼴의 극한값 구하기' 유형을 기본 판별 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C014""]",basic,"[""log_limit"", ""limit_standard"", ""base_change""]",[20],H2_CALC2_DIFF_RAW_014,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT041,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,로그함수의 극한 - ln(1+x)/x 꼴의 극한값 구하기 - 계산·조건 적용,"여러 가지 함수의 미분 범주의 '로그함수의 극한 - ln(1+x)/x 꼴의 극한값 구하기' 유형을 계산·조건 적용 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C014""]",core,"[""log_limit"", ""limit_standard"", ""base_change""]",[20],H2_CALC2_DIFF_RAW_014,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT042,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,로그함수의 극한 - ln(1+x)/x 꼴의 극한값 구하기 - 응용·검산,"여러 가지 함수의 미분 범주의 '로그함수의 극한 - ln(1+x)/x 꼴의 극한값 구하기' 유형을 응용·검산 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C014""]",advanced,"[""log_limit"", ""limit_standard"", ""base_change""]",[20],H2_CALC2_DIFF_RAW_014,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT043,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,로그함수의 극한 - 로그함수 극한값이 2개 이상 주어진 경우 - 기본 판별,"여러 가지 함수의 미분 범주의 '로그함수의 극한 - 로그함수 극한값이 2개 이상 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C015""]",basic,"[""log_limit"", ""limit_standard"", ""base_change""]",[20],H2_CALC2_DIFF_RAW_015,curated_problem_type_from_raw_taxonomy
H2_CALC2_DIFF_PT044,고2,미적분2,H2_CALCULUS2_DIFFERENTIATION,미분법,로그함수의 극한 - 로그함수 극한값이 2개 이상 주어진 경우 - 계산·조건 적용,"여러 가지 함수의 미분 범주의 '로그함수의 극한 - 로그함수 극한값이 2개 이상 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 초월함수 극한, 미분 공식 선택, 접선·그래프·방정식 활용 조건을 단계별로 확인한다.","[""H2_CALC2_DIFF_C015""]",core,"[""log_limit"", ""limit_standard"", ""base_change""]",[20],H2_CALC2_DIFF_RAW_015,curated_problem_type_from_raw_taxonomy
