problem_type_id,grade,course,unit_id,unit_name,type_name,description,concept_ids,default_difficulty,error_tags,source_orders,raw_section_id,status
H2_CALC2_INT_PT011,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,x^a의 부정적분 - 부정적분해야 할 것을 잘못하여 미분한 경우 - 계산·조건 적용,"여러 가지 함수의 적분 범주의 'x^a의 부정적분 - 부정적분해야 할 것을 잘못하여 미분한 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C004""]",core,"[""indefinite_integral"", ""power_integral"", ""fundamental_antiderivative""]",[1],H2_CALC2_INT_RAW_004,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT012,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,x^a의 부정적분 - 부정적분해야 할 것을 잘못하여 미분한 경우 - 응용·검산,"여러 가지 함수의 적분 범주의 'x^a의 부정적분 - 부정적분해야 할 것을 잘못하여 미분한 경우' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C004""]",advanced,"[""indefinite_integral"", ""power_integral"", ""fundamental_antiderivative""]",[1],H2_CALC2_INT_RAW_004,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT013,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,x^a의 부정적분 - 부정적분을 이용한 함수의 연속과 미분가능성 - 기본 판별,"여러 가지 함수의 적분 범주의 'x^a의 부정적분 - 부정적분을 이용한 함수의 연속과 미분가능성' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C005""]",basic,"[""indefinite_integral"", ""power_integral"", ""fundamental_antiderivative""]",[1],H2_CALC2_INT_RAW_005,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT014,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,x^a의 부정적분 - 부정적분을 이용한 함수의 연속과 미분가능성 - 계산·조건 적용,"여러 가지 함수의 적분 범주의 'x^a의 부정적분 - 부정적분을 이용한 함수의 연속과 미분가능성' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C005""]",core,"[""indefinite_integral"", ""power_integral"", ""fundamental_antiderivative""]",[1],H2_CALC2_INT_RAW_005,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT015,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,x^a의 부정적분 - 부정적분을 이용한 함수의 연속과 미분가능성 - 응용·검산,"여러 가지 함수의 적분 범주의 'x^a의 부정적분 - 부정적분을 이용한 함수의 연속과 미분가능성' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C005""]",advanced,"[""indefinite_integral"", ""power_integral"", ""fundamental_antiderivative""]",[1],H2_CALC2_INT_RAW_005,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT016,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,x^a의 부정적분 - 부정적분 F(x)를 포함하는 등식이 조건으로 주어진 경우 - 기본 판별,"여러 가지 함수의 적분 범주의 'x^a의 부정적분 - 부정적분 F(x)를 포함하는 등식이 조건으로 주어진 경우' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C006""]",basic,"[""indefinite_integral"", ""power_integral"", ""fundamental_antiderivative""]",[1],H2_CALC2_INT_RAW_006,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT017,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,x^a의 부정적분 - 부정적분 F(x)를 포함하는 등식이 조건으로 주어진 경우 - 계산·조건 적용,"여러 가지 함수의 적분 범주의 'x^a의 부정적분 - 부정적분 F(x)를 포함하는 등식이 조건으로 주어진 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C006""]",core,"[""indefinite_integral"", ""power_integral"", ""fundamental_antiderivative""]",[1],H2_CALC2_INT_RAW_006,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT018,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,x^a의 부정적분 - 부정적분 F(x)를 포함하는 등식이 조건으로 주어진 경우 - 응용·검산,"여러 가지 함수의 적분 범주의 'x^a의 부정적분 - 부정적분 F(x)를 포함하는 등식이 조건으로 주어진 경우' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C006""]",advanced,"[""indefinite_integral"", ""power_integral"", ""fundamental_antiderivative""]",[1],H2_CALC2_INT_RAW_006,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT019,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 피적분함수가 지수함수에 관한 다항식인 경우 - 기본 판별,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 피적분함수가 지수함수에 관한 다항식인 경우' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C007""]",basic,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_007,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT020,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 피적분함수가 지수함수에 관한 다항식인 경우 - 계산·조건 적용,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 피적분함수가 지수함수에 관한 다항식인 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C007""]",core,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_007,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT021,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 피적분함수가 지수함수에 관한 다항식인 경우 - 응용·검산,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 피적분함수가 지수함수에 관한 다항식인 경우' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C007""]",advanced,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_007,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT022,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 피적분함수가 지수함수에 관한 분수식인 경우 - 기본 판별,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 피적분함수가 지수함수에 관한 분수식인 경우' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C008""]",basic,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_008,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT023,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 피적분함수가 지수함수에 관한 분수식인 경우 - 계산·조건 적용,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 피적분함수가 지수함수에 관한 분수식인 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C008""]",core,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_008,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT024,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 피적분함수가 지수함수에 관한 분수식인 경우 - 응용·검산,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 피적분함수가 지수함수에 관한 분수식인 경우' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C008""]",advanced,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_008,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT025,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 역함수를 이용하여 피적분함수의 식을 구하는 경우 - 기본 판별,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 역함수를 이용하여 피적분함수의 식을 구하는 경우' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C009""]",basic,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_009,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT026,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 역함수를 이용하여 피적분함수의 식을 구하는 경우 - 계산·조건 적용,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 역함수를 이용하여 피적분함수의 식을 구하는 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C009""]",core,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_009,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT027,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 역함수를 이용하여 피적분함수의 식을 구하는 경우 - 응용·검산,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 역함수를 이용하여 피적분함수의 식을 구하는 경우' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C009""]",advanced,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_009,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT028,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 부정적분해야 할 것을 잘못하여 미분한 경우 - 기본 판별,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 부정적분해야 할 것을 잘못하여 미분한 경우' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C010""]",basic,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_010,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT029,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 부정적분해야 할 것을 잘못하여 미분한 경우 - 계산·조건 적용,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 부정적분해야 할 것을 잘못하여 미분한 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C010""]",core,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_010,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT030,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 부정적분해야 할 것을 잘못하여 미분한 경우 - 응용·검산,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 부정적분해야 할 것을 잘못하여 미분한 경우' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C010""]",advanced,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_010,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT031,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 부정적분을 이용한 함수의 연속과 미분가능성 - 기본 판별,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 부정적분을 이용한 함수의 연속과 미분가능성' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C011""]",basic,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_011,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT032,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 부정적분을 이용한 함수의 연속과 미분가능성 - 계산·조건 적용,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 부정적분을 이용한 함수의 연속과 미분가능성' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C011""]",core,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_011,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT033,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e인 경우 - 부정적분을 이용한 함수의 연속과 미분가능성 - 응용·검산,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e인 경우 - 부정적분을 이용한 함수의 연속과 미분가능성' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C011""]",advanced,"[""indefinite_integral"", ""exponential_integral"", ""fundamental_antiderivative""]",[2],H2_CALC2_INT_RAW_011,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT034,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 다항식인 경우 - 기본 판별,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 다항식인 경우' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C012""]",basic,"[""indefinite_integral"", ""exponential_integral"", ""base_change""]",[2],H2_CALC2_INT_RAW_012,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT035,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 다항식인 경우 - 계산·조건 적용,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 다항식인 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C012""]",core,"[""indefinite_integral"", ""exponential_integral"", ""base_change""]",[2],H2_CALC2_INT_RAW_012,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT036,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 다항식인 경우 - 응용·검산,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 다항식인 경우' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C012""]",advanced,"[""indefinite_integral"", ""exponential_integral"", ""base_change""]",[2],H2_CALC2_INT_RAW_012,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT037,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 분수식인 경우 - 기본 판별,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 분수식인 경우' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C013""]",basic,"[""indefinite_integral"", ""exponential_integral"", ""base_change""]",[2],H2_CALC2_INT_RAW_013,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT038,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 분수식인 경우 - 계산·조건 적용,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 분수식인 경우' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C013""]",core,"[""indefinite_integral"", ""exponential_integral"", ""base_change""]",[2],H2_CALC2_INT_RAW_013,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT039,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 분수식인 경우 - 응용·검산,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e가 아닌 경우 - 피적분함수가 지수함수에 관한 분수식인 경우' 유형을 응용·검산 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C013""]",advanced,"[""indefinite_integral"", ""exponential_integral"", ""base_change""]",[2],H2_CALC2_INT_RAW_013,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT040,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e가 아닌 경우 - 부정적분을 이용한 함수의 연속과 미분가능성 - 기본 판별,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e가 아닌 경우 - 부정적분을 이용한 함수의 연속과 미분가능성' 유형을 기본 판별 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C014""]",basic,"[""indefinite_integral"", ""exponential_integral"", ""base_change""]",[2],H2_CALC2_INT_RAW_014,curated_problem_type_from_raw_taxonomy
H2_CALC2_INT_PT041,고2,미적분2,H2_CALCULUS2_INTEGRATION,적분법,지수함수의 부정적분: 밑이 e가 아닌 경우 - 부정적분을 이용한 함수의 연속과 미분가능성 - 계산·조건 적용,"여러 가지 함수의 적분 범주의 '지수함수의 부정적분: 밑이 e가 아닌 경우 - 부정적분을 이용한 함수의 연속과 미분가능성' 유형을 계산·조건 적용 수준으로 진단한다. 적분 공식 선택, 치환·부분적분, 정적분 활용, 넓이·부피·거리·길이 해석을 단계별로 점검한다.","[""H2_CALC2_INT_C014""]",core,"[""indefinite_integral"", ""exponential_integral"", ""base_change""]",[2],H2_CALC2_INT_RAW_014,curated_problem_type_from_raw_taxonomy
