item_id,source_id,source_question_no,source_page,solution_page,source_fingerprint,structure_fingerprint,source_type_label,answer_key,response_format,primary_problem_type_id,secondary_problem_type_ids,concept_ids,prerequisite_concept_ids,future_connection_ids,difficulty,observed_accuracy_percent,observed_challenge_band,problem_family_id,variant_level,representation_type,condition_count,first_action_hint,expected_process_stages,likely_error_tags,variant_id,near_duplicate_group,duplicate_of,mapping_status,mapping_confidence,review_status
M2_LF_50_S09_Q011,SRC_M2_LF_50_WORKSHEET_SET09_20260710,011,3,16,424c2f78645f17cca866242c292483cfc16474a70541d5476a4986c040fb1c8c,9b2c11941dd46818d1d72a81a1694f940d5f82bbd38ac61c75a623f373529a30,세 점이 한 직선 위에 있을 조건,choice:2,single_choice,M2_LF_PT048,,M2_FUNC_C012,,,advanced,73,medium_observed_challenge,M2_LF_FAM_M2_LF_PT048,variant,coordinate_equation,4,두 점 또는 두 함숫값의 변화량을 같은 순서로 빼서 기울기를 구하고 조건을 대입한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,slope_from_two_points|coordinate_order|fraction_slope,M2_LF_PT048__M2LF50S09_Q011,M2_LF_PT048::M2_LF_CROSSSET_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q012,SRC_M2_LF_50_WORKSHEET_SET09_20260710,012,3,16,fe908dfcf10b5a53ea6bb894c74f237e799421c6e59d8d9ae03fa3910e4e4180,35ed793e6e67bd9b290274b30c0a4b9102821c099b0b0d1c543ba545fc059d46,"일차함수의 그래프의 기울기와 x절편, y절편",choice:5,single_choice,M2_LF_PT052,M2_LF_PT033,M2_FUNC_C013|M2_FUNC_C014,,,standard,78,medium_observed_challenge,M2_LF_FAM_M2_LF_PT052,variant,symbolic_equation,4,주어진 조건을 식·좌표·그래프 표현으로 바꾼 뒤 계산 결과를 원래 조건에 대입해 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,slope_intercept|coefficient_reading|graph_equation_match,M2_LF_PT052__M2LF50S09_Q012,M2_LF_PT052::M2_LF_CROSSSET_06_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q013,SRC_M2_LF_50_WORKSHEET_SET09_20260710,013,4,16,60e0b0ef078a3d5ef19e85f38101b2dcacf4ee2e6eafdab5e4f8fa3a03943968,43c61a14c9dec2bffec3b8678c06e0dea46028b8e261cd68e6de9d95d2f9012f,일차함수의 그래프 그리기/찾기,choice:3,single_choice,M2_LF_PT055,,M2_FUNC_C014,,,basic,79,medium_observed_challenge,M2_LF_FAM_M2_LF_PT055,exact_duplicate,multiple_graphs,3,기울기의 부호와 x절편·y절편을 먼저 구한 뒤 보기의 그래프와 대조한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,graph_drawing|two_points|intercepts,M2_LF_PT055__M2LF50S09_Q013,M2_LF_PT055::M2_LF_CROSSSET_06_07_08_09,M2_LF_50_S08_Q014,existing_canonical_type_matched,0.97,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q014,SRC_M2_LF_50_WORKSHEET_SET09_20260710,014,4,16,829e7f2237696fd266107063bb928accc9db51a02b6664d0ca1c17ef1b9e9645,7ae22ea3bf24f97473ff5ae875e2e90a6c4c961f6a30a1ff3ba4eb9f5b9508f7,일차함수의 그래프와 좌표축으로 둘러싸인 도형의 넓이(1) - 두 축과 만나는 한 직선,1/2,rational,M2_LF_PT060,,M2_FUNC_C015,,,standard,61,medium_observed_challenge,M2_LF_FAM_M2_LF_PT060,variant,geometric_equation,4,"직선과 좌표축의 교점을 먼저 구하고, 절편의 절댓값을 밑변과 높이로 사용한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,axis_triangle_area|intercepts|absolute_length,M2_LF_PT060__M2LF50S09_Q014,M2_LF_PT060::M2_LF_CROSSSET_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q015,SRC_M2_LF_50_WORKSHEET_SET09_20260710,015,4,16,d7a3b25b2b1a1165d8b7683b918e513341ca37bbf7d68c2a567703f1fdc31b13,692e727bd362995e766393001ce6406bd6b59ece74d8f70fbb5367d973ddab9b,일차함수의 그래프와 좌표축으로 둘러싸인 도형의 넓이(2) - 두 직선,2/5,rational,M2_LF_PT125,M2_LF_PT127,M2_FUNC_C034,,,advanced,68,medium_observed_challenge,M2_LF_FAM_M2_LF_PT125,variant,geometric_graph,4,"직선과 좌표축의 교점을 먼저 구하고, 절편의 절댓값을 밑변과 높이로 사용한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,area_between_lines|intersection|coordinate_area,M2_LF_PT125__M2LF50S09_Q015,M2_LF_PT125::M2_LF_CROSSSET_06_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q016,SRC_M2_LF_50_WORKSHEET_SET09_20260710,016,4,16,a6805d7c1a58884384bdf77b5cfc8ddf67e91bd176e26bea9135a916723d1fb2,39c76359984030e0e589884370d7e8fb87eb0261250303e6dc576025b973714f,"a, b의 부호와 y=ax+b의 그래프(1) - 부호에 따른 사분면",choice:1,single_choice,M2_LF_PT066,M2_LF_PT065,M2_FUNC_C017|M2_FUNC_C018,,,standard,78,medium_observed_challenge,M2_LF_FAM_M2_LF_PT066,variant,multiple_graphs,2,기울기의 부호·크기와 y절편의 부호를 분리해 그래프의 방향과 사분면을 판단한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,coefficient_sign|quadrant|intercept_sign,M2_LF_PT066__M2LF50S09_Q016,M2_LF_PT066::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q017,SRC_M2_LF_50_WORKSHEET_SET09_20260710,017,5,16,ebc9209a58f8fa2de20b8be0b74aaddeb26b4ed56d4f26dec8a9eca8f6069303,3f945f271fd4b583e7a29d8d69a0f2e85db22655f2681ac66e49f556222d393c,"a, b의 부호와 y=ax+b의 그래프(2) - 그래프에 따른 부호",choice:1,single_choice,M2_LF_PT070,,M2_FUNC_C018,,,standard,73,medium_observed_challenge,M2_LF_FAM_M2_LF_PT070,variant,coordinate_graph,4,기울기의 부호·크기와 y절편의 부호를 분리해 그래프의 방향과 사분면을 판단한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,coefficient_graph_relation|graph_comparison|parameter_range,M2_LF_PT070__M2LF50S09_Q017,M2_LF_PT070::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q018,SRC_M2_LF_50_WORKSHEET_SET09_20260710,018,5,17,fc62dd0ddddd72396fff6cdedbfe170e76caf7721161ca95cf6649aab00b63ce,fa1aae210ff96ba871cced8be61a213bcf0100793087292808bb4929aaea2c23,일차함수의 그래프가 지나는 사분면,choice:2,single_choice,M2_LF_PT066,,M2_FUNC_C017|M2_FUNC_C018,,,standard,77,medium_observed_challenge,M2_LF_FAM_M2_LF_PT066,variant,symbolic_equation,3,기울기의 부호·크기와 y절편의 부호를 분리해 그래프의 방향과 사분면을 판단한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,coefficient_sign|quadrant|intercept_sign,M2_LF_PT066__M2LF50S09_Q018,M2_LF_PT066::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q019,SRC_M2_LF_50_WORKSHEET_SET09_20260710,019,5,17,0e963045adccc3ca5ca317fb0a561a5a05972beab01efc0ccd8ac9800b0a47ed,d4fcc652f3d509bea6dacb290e1a4a1f47d3d6ca7a2a54e3a6591073ec4c1e75,일차함수와 삼각형의 넓이,4/5,rational,M2_LF_PT127,,M2_FUNC_C034,,,advanced,50,high_observed_challenge,M2_LF_FAM_M2_LF_PT127,variant,geometric_equation,5,직선들의 교점과 절편 좌표를 먼저 구하고 밑변과 높이를 좌표 차로 계산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,area_between_lines|intersection|coordinate_area,M2_LF_PT127__M2LF50S09_Q019,M2_LF_PT127::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q020,SRC_M2_LF_50_WORKSHEET_SET09_20260710,020,5,18,ac866a1634b993f704a1e925452504534ce191c6df2a35d55314582f135d6605,2257857949773a5936085e7bc1cd6be66169b9ebab8764a6a5105ddbd2399e8c,일차함수의 그래프의 평행(1) - 그래프가 주어지지 않는 경우,4,integer,M2_LF_PT073,,M2_FUNC_C019,,,standard,71,medium_observed_challenge,M2_LF_FAM_M2_LF_PT073,variant,symbolic_equation,4,평행이면 기울기가 같고 일치하면 기울기와 y절편이 모두 같다는 조건을 각각 적용한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parallel_lines|same_slope|different_intercept,M2_LF_PT073__M2LF50S09_Q020,M2_LF_PT073::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q021,SRC_M2_LF_50_WORKSHEET_SET09_20260710,021,6,18,dfa191d4c9cad90d15739c7fb4dc225c404b6f25b5907aa1d42ff0ec1d254fd5,e531fda226558024ffaca4502d70e4a97f22dfdd7859edd342453b427dff2c96,일차함수의 그래프의 평행(2) - 그래프가 주어진 경우,choice:2,single_choice,M2_LF_PT073,M2_LF_PT076,M2_FUNC_C019,,,standard,83,low_observed_challenge,M2_LF_FAM_M2_LF_PT073,variant,coordinate_graph,3,평행이면 기울기가 같고 일치하면 기울기와 y절편이 모두 같다는 조건을 각각 적용한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parallel_lines|same_slope|different_intercept,M2_LF_PT073__M2LF50S09_Q021,M2_LF_PT073::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q022,SRC_M2_LF_50_WORKSHEET_SET09_20260710,022,6,18,ac30ef59282c1f604349bbdb600cec429a44f64b15c4933ca3a5e5ad41d67015,f6766fa945e5f7b93cd438860992c23b0fbe4274f5923d956a8b204672badb79,일차함수의 식 구하기(2) - 기울기와 한 점의 좌표를 알 때,choice:2,single_choice,M2_LF_PT087,,M2_FUNC_C022,,,standard,62,medium_observed_challenge,M2_LF_FAM_M2_LF_PT087,variant,symbolic_function,3,먼저 기울기를 정하고 한 점 또는 절편 조건을 대입해 y절편을 구한 뒤 식을 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,line_equation_from_point_slope|substitute_point|find_b,M2_LF_PT087__M2LF50S09_Q022,M2_LF_PT087::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q023,SRC_M2_LF_50_WORKSHEET_SET09_20260710,023,6,18,b3cf7a848277caefc7d319b41b58b0d85fab3dcf1b2b8519e47a9ec11ec42046,0e57962060a0c5460afe4208f90f25f331aa789aeb18d4813068b9520f80e8f8,일차함수의 식 구하기(3) - 두 점의 좌표를 알 때,choice:3,single_choice,M2_LF_PT092,,M2_FUNC_C023,,,standard,75,medium_observed_challenge,M2_LF_FAM_M2_LF_PT092,variant,coordinate_equation,4,먼저 기울기를 정하고 한 점 또는 절편 조건을 대입해 y절편을 구한 뒤 식을 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,line_equation_from_two_points|slope_then_intercept,M2_LF_PT092__M2LF50S09_Q023,M2_LF_PT092::M2_LF_CROSSSET_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q024,SRC_M2_LF_50_WORKSHEET_SET09_20260710,024,6,18,42475c1503ec9a3386dc9d0317176556f48f0ed7fad583c36f3d89813bdf0e9d,358e84e77c14a616438c5d9512e2e73add52134e221a56526cde05f344ce23fe,일차함수의 식 구하기(4) - x절편과 y절편을 알 때,choice:3,single_choice,M2_LF_PT096,,M2_FUNC_C024,,,standard,81,low_observed_challenge,M2_LF_FAM_M2_LF_PT096,variant,coordinate_equation,4,먼저 기울기를 정하고 한 점 또는 절편 조건을 대입해 y절편을 구한 뒤 식을 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,line_equation_from_intercepts|intercept_form|sign_of_intercept,M2_LF_PT096__M2LF50S09_Q024,M2_LF_PT096::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q025,SRC_M2_LF_50_WORKSHEET_SET09_20260710,025,7,18,a80a2001e53fc8c0148a6bf3bf389c9b245e6507fc19d037ce5d69c937f403ca,d7abe989ed374b898e2c116c933dba9424e57c57931fa1414fbea96105617134,일차함수의 식 구하기(5) - 종합,4,integer,M2_LF_PT100,,M2_FUNC_C025,,,advanced,61,medium_observed_challenge,M2_LF_FAM_M2_LF_PT100,variant,coordinate_equation,5,먼저 기울기를 정하고 한 점 또는 절편 조건을 대입해 y절편을 구한 뒤 식을 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,combined_conditions|line_equation|parameter,M2_LF_PT100__M2LF50S09_Q025,M2_LF_PT100::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q026,SRC_M2_LF_50_WORKSHEET_SET09_20260710,026,7,18,dc2d908f7fa20ebb71b93809f8ba0091b4cfa85656a6c9e43b7e623ec2c741b5,fd0f6b3bfb5c6fd37a4f85c5c853270bc45a9a0d8f95ff287fbeec66b94cc8e3,온도에 대한 문제,75°C,quantity,M2_LF_PT104,M2_LF_PT102,M2_FUNC_C026,,,standard,88,low_observed_challenge,M2_LF_FAM_M2_LF_PT104,variant,word_problem,3,처음값과 단위당 변화량을 구분해 일차함수 식 또는 그래프의 의미를 연결한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,linear_modeling|initial_value|rate_of_change,M2_LF_PT104__M2LF50S09_Q026,M2_LF_PT104::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q027,SRC_M2_LF_50_WORKSHEET_SET09_20260710,027,7,18,2a3786b7865c92fc52b6daa90dbe139cbb9bc7a9628e75c44f8624d8c4390e24,89cfd644557ddde4ddf7c567c064acac14c202c717e7612d4e7c95492182d6e2,물의 양에 대한 문제,26분,quantity,M2_LF_PT104,M2_LF_PT102,M2_FUNC_C026,,,standard,81,low_observed_challenge,M2_LF_FAM_M2_LF_PT104,variant,word_problem,4,처음값과 단위당 변화량을 구분해 일차함수 식 또는 그래프의 의미를 연결한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,linear_modeling|initial_value|rate_of_change,M2_LF_PT104__M2LF50S09_Q027,M2_LF_PT104::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q028,SRC_M2_LF_50_WORKSHEET_SET09_20260710,028,7,19,797a77d21969ce86f9b8ae14998b82f657258fdbc8ca7ba7863897b447d37f95,fd0f6b3bfb5c6fd37a4f85c5c853270bc45a9a0d8f95ff287fbeec66b94cc8e3,여러 가지 일차함수의 활용,18일,quantity,M2_LF_PT104,M2_LF_PT102,M2_FUNC_C026,,,standard,87,low_observed_challenge,M2_LF_FAM_M2_LF_PT104,variant,word_problem,3,처음값과 단위당 변화량을 구분해 일차함수 식 또는 그래프의 의미를 연결한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,linear_modeling|initial_value|rate_of_change,M2_LF_PT104__M2LF50S09_Q028,M2_LF_PT104::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q029,SRC_M2_LF_50_WORKSHEET_SET09_20260710,029,8,19,bb559c65eacbb3c797fad433a6679b97ecab711a7a079a5e2c1891dc3f0da2b3,bd22098ce00fcd9a492afcd703a3c2c5b23b1dc0bb2989c2d04efdc2449ead54,일차방정식의 그래프 찾기,choice:3,single_choice,M2_LF_PT112,,M2_FUNC_C028,,,basic,55,high_observed_challenge,M2_LF_FAM_M2_LF_PT112,variant,multiple_graphs,2,방정식을 y=ax+b 꼴로 바꾸거나 두 절편을 구해 보기의 그래프와 비교한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,linear_equation_graph|standard_form|intercepts,M2_LF_PT112__M2LF50S09_Q029,M2_LF_PT112::M2_LF_CROSSSET_06_07_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q030,SRC_M2_LF_50_WORKSHEET_SET09_20260710,030,8,19,f21f71d9792946070fc1324cfc95e3695cf7f1e0b93f06ca97d91f05dd150634,efc4411eab631718cde2c0c0d10c1605a59f2ab6a4c371084c69c419ef476793,일차함수와 일차방정식,choice:1,single_choice,M2_LF_PT111,,M2_FUNC_C028,,,standard,70,medium_observed_challenge,M2_LF_FAM_M2_LF_PT111,variant,coordinate_graph,4,일차방정식을 y=ax+b 꼴로 정리해 주어진 일차함수의 그래프와 방향·절편을 연결한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,linear_equation_graph|standard_form|intercepts,M2_LF_PT111__M2LF50S09_Q030,M2_LF_PT111::M2_LF_CROSSSET_08_09,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LF_50_S09_Q031,SRC_M2_LF_50_WORKSHEET_SET09_20260710,031,8,19,799e9f518021994912a413b4b9cb0cfed273e49096d9956475a2841ead1a3cfd,40a650baa25ea44a9fb8560e52f800231fb5efb5e9dce4eabf29cee63596fc47,일차방정식의 그래프 위의 점,choice:4,single_choice,M2_LF_PT113,,M2_FUNC_C029,,,basic,90,low_observed_challenge,M2_LF_FAM_M2_LF_PT113,exact_duplicate,coordinate_substitution,2,"주어진 점의 x, y좌표를 식에 동시에 대입하고 생기는 방정식을 순서대로 정리한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,point_on_equation_graph|coordinate_substitution|unknown_coordinate,M2_LF_PT113__M2LF50S09_Q031,M2_LF_PT113::M2_LF_CROSSSET_07_09,M2_LF_50_S07_Q031,existing_canonical_type_matched,0.97,verified_against_problem_answer_and_solution
