item_id,source_id,source_question_no,source_page,solution_page,source_fingerprint,structure_fingerprint,source_type_label,answer_key,response_format,primary_problem_type_id,secondary_problem_type_ids,concept_ids,prerequisite_concept_ids,future_connection_ids,difficulty,observed_accuracy_percent,observed_challenge_band,problem_family_id,variant_level,representation_type,condition_count,first_action_hint,expected_process_stages,likely_error_tags,variant_id,near_duplicate_group,duplicate_of,mapping_status,mapping_confidence,review_status
M2_SIMPY_150_S09_Q014,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,014,4,43,03eb330f730369d67e1531f49df64f2edc95f84c3c6a80dae95d37aa094fd8c8,cff11576759b31a38da6cbf38ee216b695d895a00c82534d71c7a65ad75a333e,직각삼각형의 닮음(2) 한 예각의 크기가 같은 경우,231/16cm,length,M2_SIMPY_PT033,,M2_SIMPY_C011,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,advanced,50,high_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT033,variant,similarity_geometry_diagram,3,"닮은 삼각형의 대응 순서를 먼저 정하고, 같은 각과 대응변의 비를 표시한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,similarity|corresponding_sides|corresponding_angles|ratio|triangle_similarity,M2_SIMPY_PT033__M2SIMPY150S09_Q014,M2_SIMPY_PT033::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
M2_SIMPY_150_S09_Q015,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,015,4,43,e69ee67b5b72f377bafa5a3b7cf77675e9feb82d51197d19716c81c789d0415c,6424acb4fae5395e2c989862d7f6c8647cbdb074d254fe7b11e38fa21272c23c,직각삼각형의 닮음(2) 한 예각의 크기가 같은 경우,3cm,length,M2_SIMPY_PT031,,M2_SIMPY_C011,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,basic,58,high_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT031,variant,similarity_geometry_diagram,6,"닮은 삼각형의 대응 순서를 먼저 정하고, 같은 각과 대응변의 비를 표시한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,similarity|corresponding_sides|corresponding_angles|ratio|triangle_similarity,M2_SIMPY_PT031__M2SIMPY150S09_Q015,M2_SIMPY_PT031::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
M2_SIMPY_150_S09_Q016,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,016,4,43,1df661d9bb3fd3279f0bb12722bb9a533aeb7d4eb48424c0f90130713bba00c5,bc35e987f6f2611a9a8bf68bbd7caccc0aaecc753575444be7e3dfed0b0c2ce5,직각삼각형의 닮음의 응용,1200cm²,area,M2_SIMPY_PT036,,M2_SIMPY_C012,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,advanced,64,medium_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT036,variant,similarity_geometry_diagram,4,"닮은 삼각형의 대응 순서를 먼저 정하고, 같은 각과 대응변의 비를 표시한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,similarity|corresponding_sides|corresponding_angles|ratio|triangle_similarity,M2_SIMPY_PT036__M2SIMPY150S09_Q016,M2_SIMPY_PT036::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
M2_SIMPY_150_S09_Q017,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,017,5,44,ec2be92e0f7acf22dc851077cf77f8e93079701f763d6fac620943dcac858881,0ad2a67793fa5381a26cce7787e2fde00d4a64d5ecf97b1671a2704084c6ea36,직각삼각형의 닮음의 응용,72/25cm,length,M2_SIMPY_PT035,,M2_SIMPY_C012,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,core,57,high_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT035,variant,similarity_geometry_diagram,6,"닮은 삼각형의 대응 순서를 먼저 정하고, 같은 각과 대응변의 비를 표시한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,similarity|corresponding_sides|corresponding_angles|ratio|triangle_similarity,M2_SIMPY_PT035__M2SIMPY150S09_Q017,M2_SIMPY_PT035::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
M2_SIMPY_150_S09_Q018,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,018,5,44,5ddb42051b54a21cee58231af33a73e7120a15c3c755778e79063f449bf69e40,1b00a08546ef1123747a0ba12ad1261f095d957fe27407526ec24fa7f6a6ce7a,직각삼각형의 닮음의 응용,1053,integer,M2_SIMPY_PT036,,M2_SIMPY_C012,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,advanced,65,medium_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT036,variant,similarity_geometry_diagram,4,"닮은 삼각형의 대응 순서를 먼저 정하고, 같은 각과 대응변의 비를 표시한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,similarity|corresponding_sides|corresponding_angles|ratio|triangle_similarity,M2_SIMPY_PT036__M2SIMPY150S09_Q018,M2_SIMPY_PT036::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
M2_SIMPY_150_S09_Q019,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,019,5,44,a6cdd7324cf08344d804fae048b0d0d8988aae93920c0be9c48b6ee0951cf9ae,ca690f7b36aea6b6872fc2c7bea8510fe8707831ededb1f9a522cba410524ac3,종이접기와 삼각형의 닮음,225/17cm,length,M2_SIMPY_PT038,,M2_SIMPY_C013,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,core,57,high_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT038,variant,similarity_geometry_diagram,3,"닮은 삼각형의 대응 순서를 먼저 정하고, 같은 각과 대응변의 비를 표시한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,similarity|corresponding_sides|corresponding_angles|ratio|triangle_similarity,M2_SIMPY_PT038__M2SIMPY150S09_Q019,M2_SIMPY_PT038::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
M2_SIMPY_150_S09_Q020,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,020,5,44,da80cf5ecb6ba335401ab71a0f7c64091a9eada3a634fbaf4e35400b28e3ba5a,ca690f7b36aea6b6872fc2c7bea8510fe8707831ededb1f9a522cba410524ac3,종이접기와 삼각형의 닮음,15/4cm,length,M2_SIMPY_PT038,,M2_SIMPY_C013,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,core,65,medium_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT038,variant,similarity_geometry_diagram,3,"닮은 삼각형의 대응 순서를 먼저 정하고, 같은 각과 대응변의 비를 표시한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,similarity|corresponding_sides|corresponding_angles|ratio|triangle_similarity,M2_SIMPY_PT038__M2SIMPY150S09_Q020,M2_SIMPY_PT038::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
M2_SIMPY_150_S09_Q021,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,021,6,44,3df413487c409e578a2b6144cce49a03e0bd0d6b734e6a41cccafeb6a36cf0b0,75abee67595d6b835285487e2a10906fae74d3c659fb0445edfc27cc526f74a6,종이접기와 삼각형의 닮음,choice:1,single_choice,M2_SIMPY_PT038,,M2_SIMPY_C013,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,core,83,low_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT038,variant,similarity_geometry_diagram,3,"닮은 삼각형의 대응 순서를 먼저 정하고, 같은 각과 대응변의 비를 표시한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,similarity|corresponding_sides|corresponding_angles|ratio|triangle_similarity,M2_SIMPY_PT038__M2SIMPY150S09_Q021,M2_SIMPY_PT038::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
M2_SIMPY_150_S09_Q022,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,022,6,44,0b3747c0d511c467f6ba9b66e86a212e095ca2ddab619e30ea4f5f3f81082755,345a91001d11e89c847eff88debc704c0f2ac663c99374304383b09fcb37d63d,삼각형에서 평행선 사이의 선분의 길이의 비(1) 한 각이 공통각인 두 삼각형,choice:4,single_choice,M2_SIMPY_PT042,,M2_SIMPY_C014,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,advanced,84,low_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT042,variant,parallel_line_ratio_diagram,6,평행 표시에서 같은 각을 찾아 닮은 삼각형을 확정한 뒤 대응변의 비례식을 쓴다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parallel_lines|segment_ratio|proportion|triangle_similarity|angle_bisector,M2_SIMPY_PT042__M2SIMPY150S09_Q022,M2_SIMPY_PT042::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
M2_SIMPY_150_S09_Q023,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,023,6,44,9d928f8736fd1ad2ddba41d07397bf6e66354cc93d1c809f84509ec3b97d71ce,d0eb7c1ee7b3250cdbef3e6c224064b55a27faedddb92f7929dbd20a08a7851c,삼각형에서 평행선 사이의 선분의 길이의 비(1) 한 각이 공통각인 두 삼각형,6cm,length,M2_SIMPY_PT042,,M2_SIMPY_C014,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,advanced,77,medium_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT042,variant,parallel_line_ratio_diagram,6,평행 표시에서 같은 각을 찾아 닮은 삼각형을 확정한 뒤 대응변의 비례식을 쓴다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parallel_lines|segment_ratio|proportion|triangle_similarity|angle_bisector,M2_SIMPY_PT042__M2SIMPY150S09_Q023,M2_SIMPY_PT042::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
M2_SIMPY_150_S09_Q024,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,024,6,45,fc1fa7e590330806b62a6616d2d129688a5eef45dd6cb0c1ed99bcb9b748a351,345a91001d11e89c847eff88debc704c0f2ac663c99374304383b09fcb37d63d,삼각형에서 평행선 사이의 선분의 길이의 비(1) 한 각이 공통각인 두 삼각형,choice:2,single_choice,M2_SIMPY_PT042,,M2_SIMPY_C014,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,advanced,85,low_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT042,variant,parallel_line_ratio_diagram,6,평행 표시에서 같은 각을 찾아 닮은 삼각형을 확정한 뒤 대응변의 비례식을 쓴다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parallel_lines|segment_ratio|proportion|triangle_similarity|angle_bisector,M2_SIMPY_PT042__M2SIMPY150S09_Q024,M2_SIMPY_PT042::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
M2_SIMPY_150_S09_Q025,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,025,7,45,6d8d232b9266a94414c7391d161de60414fa684889d7c1202e6e8d209058f506,f6c18f888f811b08e6fbfab1ef1c4fc20b4cfcfb1bc3dee116f4c1701520bb61,삼각형에서 평행선 사이의 선분의 길이의 비(2) 한 각이 맞꼭지각인 두 삼각형,20,integer,M2_SIMPY_PT044,,M2_SIMPY_C015,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,core,83,low_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT044,variant,parallel_line_ratio_diagram,4,평행 표시에서 같은 각을 찾아 닮은 삼각형을 확정한 뒤 대응변의 비례식을 쓴다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parallel_lines|segment_ratio|proportion|triangle_similarity|angle_bisector,M2_SIMPY_PT044__M2SIMPY150S09_Q025,M2_SIMPY_PT044::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
M2_SIMPY_150_S09_Q026,SRC_M2_SIMPYTH_150_WORKSHEET_SET09_20260711,026,7,45,2a015facb6975bde229f0ab99e57c9d61ad1b1ab52ea6c8b66bc654ae0df595f,1251ab42a9f992e73cc06a9fda82c8c09d0874c839d52bc5d4f8360862362316,삼각형에서 평행선 사이의 선분의 길이의 비(2) 한 각이 맞꼭지각인 두 삼각형,choice:1,single_choice,M2_SIMPY_PT044,,M2_SIMPY_C015,M2_GEOM_C001|M2_GEOM_C004,M3_TRIG_C001,core,88,low_observed_challenge,M2_SIMPY_FAM_M2_SIMPY_PT044,variant,parallel_line_ratio_diagram,4,평행 표시에서 같은 각을 찾아 닮은 삼각형을 확정한 뒤 대응변의 비례식을 쓴다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parallel_lines|segment_ratio|proportion|triangle_similarity|angle_bisector,M2_SIMPY_PT044__M2SIMPY150S09_Q026,M2_SIMPY_PT044::M2_SIMPY_SET09,,existing_canonical_type_matched,0.98,verified_against_problem_quick_answer_and_solution_structure
