item_id,source_id,source_question_no,source_page,solution_page,source_fingerprint,structure_fingerprint,source_type_label,answer_key,response_format,primary_problem_type_id,secondary_problem_type_ids,concept_ids,prerequisite_concept_ids,future_connection_ids,difficulty,observed_accuracy_percent,observed_challenge_band,problem_family_id,variant_level,representation_type,condition_count,first_action_hint,expected_process_stages,likely_error_tags,variant_id,near_duplicate_group,duplicate_of,mapping_status,mapping_confidence,review_status
M2_LE_150_S08_Q011,SRC_M2_LE_150_WORKSHEET_SET08_20260710,011,2,24,24a968de24a28faa353dc10a7ce528a365f52f846d4fed4d975e39e37d8878e4,fc8da9d71ec04c13db324a47c0c4688a82cd21c1534e7b991acedb301dfae4c2,연립방정식의 풀이,3,integer,M2_LE_PT034,,M2_LE_C010|M2_LE_C011|M2_LE_C015|M2_LE_C016,,,core,66,medium_observed_challenge,M2_LE_FAM_M2_LE_PT034,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT034__M2LE150S08_Q011,M2_LE_PT034::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q012,SRC_M2_LE_150_WORKSHEET_SET08_20260710,012,2,24,f268d285196108e920e5f3e34e19404812707e3987f8313cf0e324a127311bf1,fc8da9d71ec04c13db324a47c0c4688a82cd21c1534e7b991acedb301dfae4c2,연립방정식의 풀이,125,integer,M2_LE_PT034,,M2_LE_C010|M2_LE_C011|M2_LE_C015|M2_LE_C016,,,core,60,medium_observed_challenge,M2_LE_FAM_M2_LE_PT034,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT034__M2LE150S08_Q012,M2_LE_PT034::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q013,SRC_M2_LE_150_WORKSHEET_SET08_20260710,013,2,24,5ec926a326409e6619268123549fa92bf0c1a1436249164a3c3ace17fb3b5814,185f8240142bcc79e35e566d24accfe3138be44b62026d1ced9e76bb5e985321,연립방정식의 풀이,choice:2,single_choice,M2_LE_PT034,,M2_LE_C010|M2_LE_C011|M2_LE_C015|M2_LE_C016,,,core,79,medium_observed_challenge,M2_LE_FAM_M2_LE_PT034,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT034__M2LE150S08_Q013,M2_LE_PT034::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q014,SRC_M2_LE_150_WORKSHEET_SET08_20260710,014,2,25,9ab1f30d398806d0d0eef11504a999a4c19d3e749d4c339a79064b359315e2d9,185f8240142bcc79e35e566d24accfe3138be44b62026d1ced9e76bb5e985321,연립방정식의 풀이,choice:1,single_choice,M2_LE_PT034,,M2_LE_C010|M2_LE_C011|M2_LE_C015|M2_LE_C016,,,core,67,medium_observed_challenge,M2_LE_FAM_M2_LE_PT034,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT034__M2LE150S08_Q014,M2_LE_PT034::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q015,SRC_M2_LE_150_WORKSHEET_SET08_20260710,015,2,25,d4bc6f8fd0115451cfb87337a9de7f26bc96b8edf64852ec2a8ec8d78b87b18f,fbfd7bfe675981e7c48cee65ff695601eb321956a818a4af4359029b10d6b9cc,계수가 분수인 연립방정식의 풀이,10,integer,M2_LE_PT043,,M2_LE_C012,,,core,71,medium_observed_challenge,M2_LE_FAM_M2_LE_PT043,variant,symbolic_equation,3,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT043__M2LE150S08_Q015,M2_LE_PT043::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q016,SRC_M2_LE_150_WORKSHEET_SET08_20260710,016,3,25,3771fc894e94214f31b0705733d88e3e78a85c5a31a5984193d53833b414fa1f,559ca4d6c51fa9302c42bd2109a3b9be4bcd92223d0545ebb63f4de9b03e6fec,계수가 분수인 연립방정식의 풀이,choice:2,single_choice,M2_LE_PT043,,M2_LE_C012,,,core,87,low_observed_challenge,M2_LE_FAM_M2_LE_PT043,variant,symbolic_equation,3,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT043__M2LE150S08_Q016,M2_LE_PT043::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q017,SRC_M2_LE_150_WORKSHEET_SET08_20260710,017,3,25,4565ec8e868cb989e23f2a922a7ed2ac7a3e49d6501929ade84d906bbc5bf405,559ca4d6c51fa9302c42bd2109a3b9be4bcd92223d0545ebb63f4de9b03e6fec,계수가 분수인 연립방정식의 풀이,choice:3,single_choice,M2_LE_PT043,,M2_LE_C012,,,core,86,low_observed_challenge,M2_LE_FAM_M2_LE_PT043,variant,symbolic_equation,3,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT043__M2LE150S08_Q017,M2_LE_PT043::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q018,SRC_M2_LE_150_WORKSHEET_SET08_20260710,018,3,25,0c38f7f7412254a84855d012b1ce69398e27076807ff94b68bde909b4c65c311,559ca4d6c51fa9302c42bd2109a3b9be4bcd92223d0545ebb63f4de9b03e6fec,계수가 분수인 연립방정식의 풀이,choice:5,single_choice,M2_LE_PT043,,M2_LE_C012,,,core,78,medium_observed_challenge,M2_LE_FAM_M2_LE_PT043,variant,symbolic_equation,3,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT043__M2LE150S08_Q018,M2_LE_PT043::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q019,SRC_M2_LE_150_WORKSHEET_SET08_20260710,019,3,25,57a61eb2f2e9c243734eed866f4e150045a9bdb598c237be277248e06df5d85e,139bd5f4fc6747007045186da100f1c490bbe07aa8069ea6bdeeec544b2ea5e0,계수가 소수인 연립방정식의 풀이,3,integer,M2_LE_PT047,,M2_LE_C012,,,advanced,80,low_observed_challenge,M2_LE_FAM_M2_LE_PT047,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT047__M2LE150S08_Q019,M2_LE_PT047::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q020,SRC_M2_LE_150_WORKSHEET_SET08_20260710,020,3,25,01dc250c891d0784b2d2e862510dd33eaaef5ef88c8e40ac5ec05a04321a5b32,6341b148434f8999c0d12bc179f9aa306b8521464feb13cbaf4d64ca681b83f3,계수가 소수인 연립방정식의 풀이,choice:2,single_choice,M2_LE_PT047,,M2_LE_C012,,,advanced,88,low_observed_challenge,M2_LE_FAM_M2_LE_PT047,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT047__M2LE150S08_Q020,M2_LE_PT047::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q021,SRC_M2_LE_150_WORKSHEET_SET08_20260710,021,3,26,ca895b92a9301b93f047d7d181d7ae7e8049ac0b25785cc1113a90927899937a,139bd5f4fc6747007045186da100f1c490bbe07aa8069ea6bdeeec544b2ea5e0,계수가 소수인 연립방정식의 풀이,3,integer,M2_LE_PT047,,M2_LE_C012,,,advanced,74,medium_observed_challenge,M2_LE_FAM_M2_LE_PT047,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT047__M2LE150S08_Q021,M2_LE_PT047::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q022,SRC_M2_LE_150_WORKSHEET_SET08_20260710,022,3,26,1d680dbfb4c678f572e46995c1941e8767a0f846d9895159b46fdc8a7d3f6b40,1f879bd78cba7eef575db1ddf2f9529ad91c5bc853e0439ccc98c2745e8a8150,계수가 소수인 연립방정식의 풀이,3/2,rational,M2_LE_PT047,,M2_LE_C012,,,advanced,66,medium_observed_challenge,M2_LE_FAM_M2_LE_PT047,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT047__M2LE150S08_Q022,M2_LE_PT047::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q023,SRC_M2_LE_150_WORKSHEET_SET08_20260710,023,3,26,f714d0f3d84ea4cd3c363089ef3a415b35882933cb3a1e205fb4e150251d317a,d39cf367a931c943cf733e080e98be198f0695afe9abe25de6cd61384546baec,비례식을 포함한 연립방정식의 풀이,choice:2,single_choice,M2_LE_PT052,,M2_LE_C012,,,core,78,medium_observed_challenge,M2_LE_FAM_M2_LE_PT052,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT052__M2LE150S08_Q023,M2_LE_PT052::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q024,SRC_M2_LE_150_WORKSHEET_SET08_20260710,024,4,26,975a600ee8348e917e4f1e09c807cd5febbc8d6cb3dc024a48c03e616a9737b4,d39cf367a931c943cf733e080e98be198f0695afe9abe25de6cd61384546baec,비례식을 포함한 연립방정식의 풀이,choice:5,single_choice,M2_LE_PT052,,M2_LE_C012,,,core,80,low_observed_challenge,M2_LE_FAM_M2_LE_PT052,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT052__M2LE150S08_Q024,M2_LE_PT052::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q025,SRC_M2_LE_150_WORKSHEET_SET08_20260710,025,4,26,9d037de6ab599fea0c817dd166516d9430eeda25bcb96d4781aecc7da4b519f1,d39cf367a931c943cf733e080e98be198f0695afe9abe25de6cd61384546baec,비례식을 포함한 연립방정식의 풀이,choice:1,single_choice,M2_LE_PT052,,M2_LE_C012,,,core,77,medium_observed_challenge,M2_LE_FAM_M2_LE_PT052,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT052__M2LE150S08_Q025,M2_LE_PT052::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q026,SRC_M2_LE_150_WORKSHEET_SET08_20260710,026,4,26,cfeaec7c0eafa6dcfe703f8e3b43ebbf04825202e9b35d3f6159adfaa687ad09,d39cf367a931c943cf733e080e98be198f0695afe9abe25de6cd61384546baec,비례식을 포함한 연립방정식의 풀이,choice:2,single_choice,M2_LE_PT052,,M2_LE_C012,,,core,82,low_observed_challenge,M2_LE_FAM_M2_LE_PT052,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT052__M2LE150S08_Q026,M2_LE_PT052::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q027,SRC_M2_LE_150_WORKSHEET_SET08_20260710,027,4,26,a3e39836c266396bd90c91e95c314f634706de5e9deb09b762dfc7d0ed07d3b6,ac17c3b9dcfec017a62c1cc34d4d8c48046ab58ac1cffeb697fb56c60d2da1a5,A=B=C 꼴의 방정식의 풀이,choice:1,single_choice,M2_LE_PT059,,M2_LE_C014,,,advanced,77,medium_observed_challenge,M2_LE_FAM_M2_LE_PT059,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT059__M2LE150S08_Q027,M2_LE_PT059::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q028,SRC_M2_LE_150_WORKSHEET_SET08_20260710,028,4,27,68a0c7ec40f61b9e220662ea0a24ef585aa631bd72ac6186f85f0727458e6369,e2850a0ae489805d8049b3f9cf30db0a94376f4b6e1f26221fe2e3171e0fb851,A=B=C 꼴의 방정식의 풀이,0,integer,M2_LE_PT059,,M2_LE_C014,,,advanced,78,medium_observed_challenge,M2_LE_FAM_M2_LE_PT059,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT059__M2LE150S08_Q028,M2_LE_PT059::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q029,SRC_M2_LE_150_WORKSHEET_SET08_20260710,029,4,27,d54260f639765e2acfb7c13da497d763d7acb7d9ee804a7b4b7536955fa5d5a5,ac17c3b9dcfec017a62c1cc34d4d8c48046ab58ac1cffeb697fb56c60d2da1a5,A=B=C 꼴의 방정식의 풀이,choice:4,single_choice,M2_LE_PT059,,M2_LE_C014,,,advanced,79,medium_observed_challenge,M2_LE_FAM_M2_LE_PT059,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT059__M2LE150S08_Q029,M2_LE_PT059::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q030,SRC_M2_LE_150_WORKSHEET_SET08_20260710,030,4,27,71ed42d250babc60a22cac721413d76c76a8a3cecb033db4252ba8dfe5c6620c,ac17c3b9dcfec017a62c1cc34d4d8c48046ab58ac1cffeb697fb56c60d2da1a5,A=B=C 꼴의 방정식의 풀이,choice:2,single_choice,M2_LE_PT059,,M2_LE_C014,,,advanced,73,medium_observed_challenge,M2_LE_FAM_M2_LE_PT059,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT059__M2LE150S08_Q030,M2_LE_PT059::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
M2_LE_150_S08_Q031,SRC_M2_LE_150_WORKSHEET_SET08_20260710,031,4,27,b6174a84384adbdd1fc1eda5442056534308a5ac96a0613102076d6f567f15d3,e2850a0ae489805d8049b3f9cf30db0a94376f4b6e1f26221fe2e3171e0fb851,A=B=C 꼴의 방정식의 풀이,4,integer,M2_LE_PT059,,M2_LE_C014,,,advanced,72,medium_observed_challenge,M2_LE_FAM_M2_LE_PT059,variant,symbolic_equation,4,두 식을 표준형으로 정리한 뒤 소거할 문자를 정하고 마지막에 원래 식으로 검산한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,equation_normalization_error|elimination_arithmetic_error|verification_missing,M2_LE_PT059__M2LE150S08_Q031,M2_LE_PT059::M2_LE_150_SET08,,existing_canonical_type_matched,0.96,verified_against_problem_answer_and_solution
