item_id,source_question_no,source_page,solution_page,source_type_label,primary_problem_type_id,canonical_type_name,answer_key,accuracy,difficulty,representation_type,requires_visual_reading,mapping_confidence
M3_REAL_150_S07_Q034,034,9,45,√(A-x)가 자연수(정수)가 되도록 하는 자연수 x의 값 구하기,M3_REAL_PT064,√(A-x)가 자연수(정수)가 되도록 하는 자연수 x,choice:2,51,advanced,symbolic_expression,False,0.82
M3_REAL_150_S07_Q035,035,9,45,√(A-x)가 자연수(정수)가 되도록 하는 자연수 x의 값 구하기,M3_REAL_PT065,관계식이 주어진 경우,253,75,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q036,036,9,46,√(A-x)가 자연수(정수)가 되도록 하는 자연수 x의 값 구하기,M3_REAL_PT066,두 수의 연산이 모두 자연수(정수)가 되도록 하는 수,19,58,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q037,037,10,46,√(A-x)가 자연수(정수)가 되도록 하는 자연수 x의 값 구하기,M3_REAL_PT066,두 수의 연산이 모두 자연수(정수)가 되도록 하는 수,8,78,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q038,038,10,46,√(A-x)가 자연수(정수)가 되도록 하는 자연수 x의 값 구하기,M3_REAL_PT066,두 수의 연산이 모두 자연수(정수)가 되도록 하는 수,8,80,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q039,039,10,46,제곱근의 대소 관계,M3_REAL_PT068,두 수의 대소 비교,choice:4,61,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q040,040,10,46,제곱근의 대소 관계,M3_REAL_PT069,세 개 이상의 수의 대소 비교,choice:4,75,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q041,041,11,46,제곱근의 대소 관계,M3_REAL_PT070,문자로 표현된 수들의 대소 비교,13,68,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q042,042,11,46,제곱근의 대소 관계,M3_REAL_PT070,문자로 표현된 수들의 대소 비교,choice:4,75,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q043,043,11,47,제곱근을 포함한 부등식,M3_REAL_PT073,부등식을 만족시키는 수 구하기,choice:3,81,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q044,044,11,47,제곱근을 포함한 부등식,M3_REAL_PT074,부등식 n<√ax<m을 만족시키는 수 구하기,7,41,advanced,symbolic_expression,False,0.82
M3_REAL_150_S07_Q045,045,12,47,제곱근을 포함한 부등식,M3_REAL_PT075,부등식 n<√(ax+b)<m을 만족시키는 수 구하기,1,62,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q046,046,12,47,√x 이하의 자연수 구하기,M3_REAL_PT081,√x 이하의 자연수의 개수,choice:4,66,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q047,047,12,47,√x 이하의 자연수 구하기,M3_REAL_PT082,새로운 기호에 의해 정의된 경우,choice:1,67,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q048,048,12,47,√x 이하의 자연수 구하기,M3_REAL_PT082,새로운 기호에 의해 정의된 경우,130,48,advanced,symbolic_expression,False,0.82
M3_REAL_150_S07_Q049,049,13,47,√x 이하의 자연수 구하기,M3_REAL_PT082,새로운 기호에 의해 정의된 경우,choice:2,70,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q050,050,13,48,√x 이하의 자연수 구하기,M3_REAL_PT082,새로운 기호에 의해 정의된 경우,choice:2,76,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q051,051,13,48,유리수와 무리수의 구별,M3_REAL_PT083,수에서 유리수와 무리수의 판별,11/12,37,advanced,symbolic_expression,False,0.82
M3_REAL_150_S07_Q052,052,13,48,유리수와 무리수의 구별,M3_REAL_PT084,도형에서 유리수와 무리수의 판별,choice:2,67,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q053,053,14,48,유리수와 무리수의 구별,M3_REAL_PT087,"유리수, 무리수의 연산의 판별",choice:4,60,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q054,054,14,48,유리수와 무리수의 구별,M3_REAL_PT087,"유리수, 무리수의 연산의 판별",ㄷ,53,advanced,symbolic_expression,False,0.82
M3_REAL_150_S07_Q055,055,14,48,유리수와 무리수의 구별,M3_REAL_PT087,"유리수, 무리수의 연산의 판별",choice:4,60,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q056,056,14,48,무리수를 수직선 위에 나타내기,M3_REAL_PT093,정사각형의 한 변의 길이가 1인 경우,B,81,core,number_line,True,0.82
M3_REAL_150_S07_Q057,057,15,49,무리수를 수직선 위에 나타내기,M3_REAL_PT094,한 눈금의 길이가 1인 모눈종이 위에 수직선과 1개의 직각삼각형이 있는 경우,choice:4,67,standard,number_line,True,0.82
M3_REAL_150_S07_Q058,058,15,49,무리수를 수직선 위에 나타내기,M3_REAL_PT095,한 눈금의 길이가 1인 모눈종이 위에 수직선과 2개의 직각삼각형이 있는 경우,choice:5,81,core,number_line,True,0.82
M3_REAL_150_S07_Q059,059,15,49,무리수를 수직선 위에 나타내기,M3_REAL_PT095,한 눈금의 길이가 1인 모눈종이 위에 수직선과 2개의 직각삼각형이 있는 경우,"choice:3,5",72,standard,number_line,True,0.82
M3_REAL_150_S07_Q060,060,15,49,실수와 수직선,M3_REAL_PT100,실수와 수직선의 이해,3,80,core,number_line,True,0.82
M3_REAL_150_S07_Q061,061,16,49,실수와 수직선,M3_REAL_PT101,수직선에서 수에 대응하는 점,choice:4,80,core,number_line,True,0.82
M3_REAL_150_S07_Q062,062,16,49,실수와 수직선,M3_REAL_PT101,수직선에서 수에 대응하는 점,choice:1,82,core,number_line,True,0.82
M3_REAL_150_S07_Q063,063,16,49,실수와 수직선,M3_REAL_PT101,수직선에서 수에 대응하는 점,choice:2,76,core,number_line,True,0.82
M3_REAL_150_S07_Q064,064,16,49,두 실수 사이의 수,M3_REAL_PT110,두 수 사이에 있는 수,5,66,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q065,065,17,49,두 실수 사이의 수,M3_REAL_PT111,두 수 사이에 수에 대한 이해,21,72,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q066,066,17,49,두 실수 사이의 수,M3_REAL_PT111,두 수 사이에 수에 대한 이해,choice:5,81,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q067,067,17,49,두 실수 사이의 수,M3_REAL_PT111,두 수 사이에 수에 대한 이해,choice:3,83,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q068,068,17,50,두 실수 사이의 수,M3_REAL_PT111,두 수 사이에 수에 대한 이해,choice:1,64,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q069,069,18,50,근호가 있는 식의 변형(1) √a²b,M3_REAL_PT115,√a²b를 a√b의 꼴로 나타내기,choice:4,85,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q070,070,18,50,근호가 있는 식의 변형(1) √a²b,M3_REAL_PT116,곱의 결과를 a√b의 꼴로 나타내기,5,90,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q071,071,18,50,근호가 있는 식의 변형(1) √a²b,M3_REAL_PT116,곱의 결과를 a√b의 꼴로 나타내기,choice:5,82,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q072,072,18,50,근호가 있는 식의 변형(1) √a²b,M3_REAL_PT116,곱의 결과를 a√b의 꼴로 나타내기,60,76,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q073,073,19,50,근호가 있는 식의 변형(2) a√b,M3_REAL_PT118,a√b를 √a²b의 꼴로 나타내기,5,83,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q074,074,19,50,근호가 있는 식의 변형(2) a√b,M3_REAL_PT119,곱의 결과를 √a²b의 꼴로 나타내기,2,86,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q075,075,19,50,근호가 있는 식의 변형(2) a√b,M3_REAL_PT122,a√b=√a²b의 활용,28,70,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q076,076,19,50,근호가 있는 식의 변형(2) a√b,M3_REAL_PT122,a√b=√a²b의 활용,8,78,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q077,077,20,50,근호가 있는 식의 변형(2) a√b,M3_REAL_PT122,a√b=√a²b의 활용,35,77,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q078,078,20,51,제곱근의 나눗셈,M3_REAL_PT123,항이 두 개인 나눗셈 계산하기,16,77,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q079,079,20,51,제곱근의 나눗셈,M3_REAL_PT124,항이 세 개인 나눗셈 계산하기,16,77,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q080,080,20,51,제곱근의 나눗셈,M3_REAL_PT125,몇 배인지 구하기,6/5,71,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q081,081,21,51,제곱근의 나눗셈,M3_REAL_PT125,몇 배인지 구하기,choice:3,86,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q082,082,21,51,근호가 있는 식의 변형(3) √b/a²,M3_REAL_PT127,√a/b를 √(a/b²)의 꼴로 나타내기,choice:2,78,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q083,083,21,51,근호가 있는 식의 변형(3) √b/a²,M3_REAL_PT128,√(a/b²)를 √a/b의 꼴로 나타내기,choice:4,83,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q084,084,21,51,근호가 있는 식의 변형(3) √b/a²,M3_REAL_PT129,√x.xx(소수 꼴)을 √a/b의 꼴로 나타내기,choice:2,80,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q085,085,22,52,근호가 있는 식의 변형(3) √b/a²,M3_REAL_PT129,√x.xx(소수 꼴)을 √a/b의 꼴로 나타내기,2,66,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q086,086,22,52,근호가 있는 식의 변형(3) √b/a²,M3_REAL_PT129,√x.xx(소수 꼴)을 √a/b의 꼴로 나타내기,48,52,advanced,symbolic_expression,False,0.82
M3_REAL_150_S07_Q087,087,22,52,제곱근표에 없는 제곱근의 값 구하기,M3_REAL_PT132,주어진 값을 이용하여 자연수의 제곱근의 값 구하기,19,71,standard,table,False,0.82
M3_REAL_150_S07_Q088,088,22,52,제곱근표에 없는 제곱근의 값 구하기,M3_REAL_PT133,주어진 값을 이용하여 소수의 제곱근의 값 구하기,choice:3,72,standard,table,False,0.82
M3_REAL_150_S07_Q089,089,23,52,제곱근표에 없는 제곱근의 값 구하기,M3_REAL_PT133,주어진 값을 이용하여 소수의 제곱근의 값 구하기,15.87 km,57,standard,table,False,0.82
M3_REAL_150_S07_Q090,090,23,52,제곱근표에 없는 제곱근의 값 구하기,M3_REAL_PT133,주어진 값을 이용하여 소수의 제곱근의 값 구하기,21.4748,60,standard,table,False,0.82
M3_REAL_150_S07_Q091,091,23,52,문자를 이용한 제곱근의 표현,M3_REAL_PT137,"√a=x, √(10a)=y일 때 주어진 수를 문자로 나타내기",choice:4,73,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q092,092,23,52,문자를 이용한 제곱근의 표현,M3_REAL_PT138,"√a=x, √b=y일 때 주어진 수를 문자로 나타내기",choice:4,79,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q093,093,24,53,문자를 이용한 제곱근의 표현,M3_REAL_PT190,문자를 이용하여 나타내기,choice:3,69,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q094,094,24,53,문자를 이용한 제곱근의 표현,M3_REAL_PT190,문자를 이용하여 나타내기,choice:4,80,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q095,095,24,53,분모의 유리화,M3_REAL_PT139,분모의 유리화하기,5,77,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q096,096,24,53,분모의 유리화,M3_REAL_PT140,식을 만족시키는 미지수의 값 구하기,16/3,80,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q097,097,25,53,분모의 유리화,M3_REAL_PT141,분모의 유리화의 활용,7,68,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q098,098,25,53,분모의 유리화,M3_REAL_PT141,분모의 유리화의 활용,8,81,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q099,099,25,53,제곱근의 곱셈과 나눗셈의 혼합 계산,M3_REAL_PT142,곱셈과 나눗셈의 혼합 계산,choice:2,81,core,symbolic_expression,False,0.84
M3_REAL_150_S07_Q100,100,25,53,제곱근의 곱셈과 나눗셈의 혼합 계산,M3_REAL_PT143,곱셈과 나눗셈의 혼합 계산의 활용,9,75,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q101,101,26,54,제곱근의 곱셈과 나눗셈의 혼합 계산,M3_REAL_PT174,제곱근 식의 혼합 계산,choice:3,81,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q102,102,26,54,제곱근의 곱셈과 나눗셈의 혼합 계산,M3_REAL_PT174,제곱근 식의 혼합 계산,choice:4,78,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q103,103,26,54,제곱근의 곱셈과 나눗셈의 도형에의 활용 (1) 넓이/부피,M3_REAL_PT144,평면도형에서 변의 길이/높이/넓이 구하기,choice:2,85,core,geometry_diagram,True,0.82
M3_REAL_150_S07_Q104,104,26,54,제곱근의 곱셈과 나눗셈의 도형에의 활용 (1) 넓이/부피,M3_REAL_PT145,입체도형에서 변의 길이/높이/부피 구하기,choice:5,89,core,geometry_diagram,True,0.82
M3_REAL_150_S07_Q105,105,27,54,제곱근의 곱셈과 나눗셈의 도형에의 활용 (1) 넓이/부피,M3_REAL_PT145,입체도형에서 변의 길이/높이/부피 구하기,choice:5,77,core,geometry_diagram,True,0.82
M3_REAL_150_S07_Q106,106,27,54,제곱근의 곱셈과 나눗셈의 도형에의 활용 (1) 넓이/부피,M3_REAL_PT145,입체도형에서 변의 길이/높이/부피 구하기,choice:2,77,core,geometry_diagram,True,0.82
M3_REAL_150_S07_Q107,107,27,54,제곱근의 곱셈과 나눗셈의 도형에의 활용 (3) 정삼각형에서 높이와 넓이,M3_REAL_PT156,정삼각형의 높이와 넓이,4 cm,68,standard,geometry_diagram,True,0.82
M3_REAL_150_S07_Q108,108,27,55,제곱근의 곱셈과 나눗셈의 도형에의 활용 (3) 정삼각형에서 높이와 넓이,M3_REAL_PT157,"정삼각형의 변의 길이, 높이와 넓이의 활용",choice:2,68,standard,geometry_diagram,True,0.82
M3_REAL_150_S07_Q109,109,28,55,제곱근의 곱셈과 나눗셈의 도형에의 활용 (3) 정삼각형에서 높이와 넓이,M3_REAL_PT157,"정삼각형의 변의 길이, 높이와 넓이의 활용",66,33,advanced,geometry_diagram,True,0.82
M3_REAL_150_S07_Q110,110,28,56,제곱근의 곱셈과 나눗셈의 도형에의 활용 (3) 정삼각형에서 높이와 넓이,M3_REAL_PT157,"정삼각형의 변의 길이, 높이와 넓이의 활용",choice:2,31,advanced,geometry_diagram,True,0.82
M3_REAL_150_S07_Q111,111,28,56,제곱근의 곱셈과 나눗셈의 도형에의 활용 (3) 정삼각형에서 높이와 넓이,M3_REAL_PT157,"정삼각형의 변의 길이, 높이와 넓이의 활용",choice:5,50,advanced,geometry_diagram,True,0.82
M3_REAL_150_S07_Q112,112,29,56,제곱근의 덧셈과 뺄셈,M3_REAL_PT158,근호 안의 수가 모두 같은 경우의 계산,choice:3,86,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q113,113,29,56,제곱근의 덧셈과 뺄셈,M3_REAL_PT159,근호 안의 수가 다른 경우의 계산,choice:1,77,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q114,114,29,56,제곱근의 덧셈과 뺄셈,M3_REAL_PT160,√(A²)=|A|를 이용한 계산,choice:4,55,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q115,115,29,56,제곱근의 덧셈과 뺄셈,M3_REAL_PT160,√(A²)=|A|를 이용한 계산,8,79,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q116,116,30,57,√a²b=a√b를 이용한 제곱근의 덧셈과 뺄셈,M3_REAL_PT162,근호 안의 수가 모두 같은 경우의 계산,45,60,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q117,117,30,57,√a²b=a√b를 이용한 제곱근의 덧셈과 뺄셈,M3_REAL_PT163,근호 안의 수가 다른 경우의 계산,choice:2,71,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q118,118,30,57,√a²b=a√b를 이용한 제곱근의 덧셈과 뺄셈,M3_REAL_PT165,√a²b=a√b를 이용한 덧셈과 뺄셈의 활용,choice:3,85,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q119,119,30,57,√a²b=a√b를 이용한 제곱근의 덧셈과 뺄셈,M3_REAL_PT165,√a²b=a√b를 이용한 덧셈과 뺄셈의 활용,80,58,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q120,120,31,57,√a²b=a√b를 이용한 제곱근의 덧셈과 뺄셈,M3_REAL_PT165,√a²b=a√b를 이용한 덧셈과 뺄셈의 활용,108,55,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q121,121,31,57,분모의 유리화를 이용한 덧셈과 뺄셈,M3_REAL_PT166,근호 안의 수가 모두 같은 경우의 계산,9,80,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q122,122,31,57,분모의 유리화를 이용한 덧셈과 뺄셈,M3_REAL_PT167,근호 안의 수가 다른 경우의 계산,choice:3,89,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q123,123,31,57,분모의 유리화를 이용한 덧셈과 뺄셈,M3_REAL_PT167,근호 안의 수가 다른 경우의 계산,choice:2,77,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q124,124,32,58,분모의 유리화를 이용한 덧셈과 뺄셈,M3_REAL_PT167,근호 안의 수가 다른 경우의 계산,choice:3,84,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q125,125,32,58,분모의 유리화를 이용한 덧셈과 뺄셈,M3_REAL_PT167,근호 안의 수가 다른 경우의 계산,3.146,71,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q126,126,32,58,근호를 포함한 복잡한 식의 계산,M3_REAL_PT174,제곱근 식의 혼합 계산,choice:5,84,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q127,127,32,58,근호를 포함한 복잡한 식의 계산,M3_REAL_PT176,분수식을 포함한 제곱근 식의 혼합 계산,"choice:1,5",75,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q128,128,33,58,근호를 포함한 복잡한 식의 계산,M3_REAL_PT176,분수식을 포함한 제곱근 식의 혼합 계산,8,61,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q129,129,33,59,근호를 포함한 복잡한 식의 계산,M3_REAL_PT176,분수식을 포함한 제곱근 식의 혼합 계산,15,58,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q130,130,33,59,근호를 포함한 복잡한 식의 계산,M3_REAL_PT176,분수식을 포함한 제곱근 식의 혼합 계산,choice:3,84,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q131,131,33,59,제곱근의 계산 결과가 유리수가 될 조건,M3_REAL_PT181,식의 계산 결과가 유리수가 되도록 하는 미지수 구하기,-12,60,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q132,132,34,59,제곱근의 계산 결과가 유리수가 될 조건,M3_REAL_PT182,식의 계산 결과가 유리수가 되도록 하는 미지수와 그 때 식의 값,-3,67,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q133,133,34,59,제곱근의 계산 결과가 유리수가 될 조건,M3_REAL_PT182,식의 계산 결과가 유리수가 되도록 하는 미지수와 그 때 식의 값,2,68,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q134,134,34,59,제곱근의 계산 결과가 유리수가 될 조건,M3_REAL_PT182,식의 계산 결과가 유리수가 되도록 하는 미지수와 그 때 식의 값,choice:5,72,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q135,135,34,59,무리수의 정수 부분과 소수 부분,M3_REAL_PT185,정수 부분과 소수 부분 구하기,choice:5,79,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q136,136,35,60,무리수의 정수 부분과 소수 부분,M3_REAL_PT186,정수 부분 또는 소수부분이 주어진 경우,choice:2,76,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q137,137,35,60,무리수의 정수 부분과 소수 부분,M3_REAL_PT188,정수 부분의 자릿수 구하기,3a,75,core,symbolic_expression,False,0.82
M3_REAL_150_S07_Q138,138,35,60,무리수의 정수 부분과 소수 부분,M3_REAL_PT188,정수 부분의 자릿수 구하기,6,57,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q139,139,35,60,무리수의 정수 부분과 소수 부분,M3_REAL_PT188,정수 부분의 자릿수 구하기,choice:2,56,standard,symbolic_expression,False,0.82
M3_REAL_150_S07_Q140,140,36,60,제곱근의 덧셈과 뺄셈의 도형에의 활용,M3_REAL_PT192,평면도형에서 변의 길이/높이/둘레의 길이,choice:1,53,advanced,geometry_diagram,True,0.82
M3_REAL_150_S07_Q141,141,36,60,제곱근의 덧셈과 뺄셈의 도형에의 활용,M3_REAL_PT194,붙어 있는 도형,72 m²,74,standard,geometry_diagram,True,0.82
