item_id,source_question_no,source_page,solution_page,source_type_label,primary_problem_type_id,canonical_type_name,answer_key,accuracy,difficulty,representation_type,requires_visual_reading,new_trend,mapping_confidence,cross_set_group
M3_TRIG_150_S07_Q013,013,4,44,직각삼각형의 닮음과 삼각비(1),M3_TRIG_PT012,직각삼각형의 닮음과 삼각비 - 복합 적용,choice:3,52,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT012::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q014,014,4,44,직각삼각형의 닮음과 삼각비(2),M3_TRIG_PT011,직각삼각형의 닮음과 삼각비 - 계산·해석,choice:5,80,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT011::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q015,015,4,44,직각삼각형의 닮음과 삼각비(2),M3_TRIG_PT011,직각삼각형의 닮음과 삼각비 - 계산·해석,choice:5,83,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT011::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q016,016,4,44,직각삼각형의 닮음과 삼각비(2),M3_TRIG_PT011,직각삼각형의 닮음과 삼각비 - 계산·해석,choice:4,79,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT011::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q017,017,5,44,직각삼각형의 닮음과 삼각비(2),M3_TRIG_PT011,직각삼각형의 닮음과 삼각비 - 계산·해석,choice:4,82,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT011::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q018,018,5,44,직각삼각형의 닮음과 삼각비(2),M3_TRIG_PT011,직각삼각형의 닮음과 삼각비 - 계산·해석,choice:3,68,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT011::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q019,019,5,45,직각삼각형의 닮음과 삼각비(2),M3_TRIG_PT011,직각삼각형의 닮음과 삼각비 - 계산·해석,choice:1,67,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT011::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q020,020,5,45,직선의 방정식과 삼각비의 값,M3_TRIG_PT014,직선의 방정식과 삼각비의 값 - 계산·해석,choice:2,67,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT014::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q021,021,6,45,직선의 방정식과 삼각비의 값,M3_TRIG_PT014,직선의 방정식과 삼각비의 값 - 계산·해석,choice:5,80,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT014::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q022,022,6,45,직선의 방정식과 삼각비의 값,M3_TRIG_PT015,직선의 방정식과 삼각비의 값 - 복합 적용,choice:3,54,advanced,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT015::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q023,023,6,46,직선의 방정식과 삼각비의 값,M3_TRIG_PT014,직선의 방정식과 삼각비의 값 - 계산·해석,value:3/5,80,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT014::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q024,024,6,46,직선의 방정식과 삼각비의 값,M3_TRIG_PT014,직선의 방정식과 삼각비의 값 - 계산·해석,value:3/10,67,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT014::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q025,025,7,46,직선의 방정식과 삼각비의 값,M3_TRIG_PT015,직선의 방정식과 삼각비의 값 - 복합 적용,value:4/17,54,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT015::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q026,026,7,46,평면도형에서의 삼각비의 값,M3_TRIG_PT018,평면도형에서의 삼각비의 값 - 복합 적용,choice:5,58,advanced,diagram_table_or_context,True,True,0.94,M3_TRIG_PT018::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q027,027,7,46,평면도형에서의 삼각비의 값,M3_TRIG_PT017,평면도형에서의 삼각비의 값 - 계산·해석,value:4/5,78,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT017::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q028,028,7,47,평면도형에서의 삼각비의 값,M3_TRIG_PT017,평면도형에서의 삼각비의 값 - 계산·해석,value:5/7,78,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT017::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q029,029,8,47,평면도형에서의 삼각비의 값,M3_TRIG_PT016,평면도형에서의 삼각비의 값 - 기본 판별,choice:5,88,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT016::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q030,030,8,47,평면도형에서의 삼각비의 값,M3_TRIG_PT017,평면도형에서의 삼각비의 값 - 계산·해석,value:1/2,80,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT017::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q031,031,8,47,평면도형에서의 삼각비의 값,M3_TRIG_PT017,평면도형에서의 삼각비의 값 - 계산·해석,value:4/5,72,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT017::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q032,032,8,47,입체도형에서의 삼각비의 값,M3_TRIG_PT021,입체도형에서의 삼각비의 값 - 복합 적용,value:1/3,53,advanced,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT021::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q033,033,9,47,입체도형에서의 삼각비의 값,M3_TRIG_PT020,입체도형에서의 삼각비의 값 - 계산·해석,value:4,80,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT020::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q034,034,9,47,입체도형에서의 삼각비의 값,M3_TRIG_PT020,입체도형에서의 삼각비의 값 - 계산·해석,choice:1,91,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT020::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q035,035,9,48,입체도형에서의 삼각비의 값,M3_TRIG_PT021,입체도형에서의 삼각비의 값 - 복합 적용,choice:2,57,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT021::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q036,036,9,48,입체도형에서의 삼각비의 값,M3_TRIG_PT021,입체도형에서의 삼각비의 값 - 복합 적용,choice:5,69,advanced,diagram_table_or_context,True,True,0.94,M3_TRIG_PT021::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q037,037,10,49,입체도형에서의 삼각비의 값,M3_TRIG_PT021,입체도형에서의 삼각비의 값 - 복합 적용,value:9/25,30,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT021::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q038,038,10,49,"특수한 각(30˚, 45˚, 60˚)의 삼각비의 값",M3_TRIG_PT026,"특수한 각(30˚, 45˚, 60˚)의 삼각비의 값 - 계산·해석",value:15/4,82,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT026::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q039,039,10,49,"특수한 각(30˚, 45˚, 60˚)의 삼각비의 값",M3_TRIG_PT026,"특수한 각(30˚, 45˚, 60˚)의 삼각비의 값 - 계산·해석",choice:2,81,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT026::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q040,040,10,49,"특수한 각(30˚, 45˚, 60˚)의 삼각비의 값",M3_TRIG_PT026,"특수한 각(30˚, 45˚, 60˚)의 삼각비의 값 - 계산·해석",choice:5,80,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT026::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q041,041,11,49,"특수한 각(30˚, 45˚, 60˚)의 삼각비의 값",M3_TRIG_PT026,"특수한 각(30˚, 45˚, 60˚)의 삼각비의 값 - 계산·해석",choice:4,82,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT026::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q042,042,11,50,"특수한 각(30˚, 45˚, 60˚)의 삼각비의 값",M3_TRIG_PT026,"특수한 각(30˚, 45˚, 60˚)의 삼각비의 값 - 계산·해석",value:1/2,54,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT026::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q043,043,11,50,"특수한 각(30˚, 45˚, 60˚)의 삼각비의 값",M3_TRIG_PT026,"특수한 각(30˚, 45˚, 60˚)의 삼각비의 값 - 계산·해석",choice:4,78,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT026::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q044,044,11,50,특수한 각의 삼각비를 이용하여 변의 길이 구하기,M3_TRIG_PT031,특수한 각의 삼각비를 이용하여 변의 길이 구하기 - 기본 판별,value:15,89,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT031::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q045,045,12,50,특수한 각의 삼각비를 이용하여 변의 길이 구하기,M3_TRIG_PT032,특수한 각의 삼각비를 이용하여 변의 길이 구하기 - 계산·해석,choice:3,79,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT032::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q046,046,12,50,특수한 각의 삼각비를 이용하여 변의 길이 구하기,M3_TRIG_PT031,특수한 각의 삼각비를 이용하여 변의 길이 구하기 - 기본 판별,choice:4,89,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT031::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q047,047,12,50,특수한 각의 삼각비를 이용하여 변의 길이 구하기,M3_TRIG_PT032,특수한 각의 삼각비를 이용하여 변의 길이 구하기 - 계산·해석,choice:3,83,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT032::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q048,048,12,50,특수한 각의 삼각비를 이용하여 변의 길이 구하기,M3_TRIG_PT031,특수한 각의 삼각비를 이용하여 변의 길이 구하기 - 기본 판별,value:6,89,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT031::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q049,049,13,51,특수한 각의 삼각비를 이용하여 변의 길이 구하기,M3_TRIG_PT031,특수한 각의 삼각비를 이용하여 변의 길이 구하기 - 기본 판별,choice:2,87,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT031::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q050,050,13,51,특수한 각의 삼각비를 이용하여 변의 길이 구하기,M3_TRIG_PT032,특수한 각의 삼각비를 이용하여 변의 길이 구하기 - 계산·해석,choice:4,81,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT032::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q051,051,13,51,특수한 각의 삼각비를 이용하여 다른 삼각비의 값 구하기,M3_TRIG_PT039,특수한 각의 삼각비를 이용하여 다른 삼각비의 값 구하기 - 복합 적용,value:1/3,57,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT039::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q052,052,13,51,특수한 각의 삼각비를 이용하여 다른 삼각비의 값 구하기,M3_TRIG_PT038,특수한 각의 삼각비를 이용하여 다른 삼각비의 값 구하기 - 계산·해석,choice:3,66,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT038::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q053,053,14,52,특수한 각의 삼각비를 이용하여 다른 삼각비의 값 구하기,M3_TRIG_PT037,특수한 각의 삼각비를 이용하여 다른 삼각비의 값 구하기 - 기본 판별,choice:3,86,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT037::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q054,054,14,52,특수한 각의 삼각비를 이용하여 다른 삼각비의 값 구하기,M3_TRIG_PT038,특수한 각의 삼각비를 이용하여 다른 삼각비의 값 구하기 - 계산·해석,value:1/2,82,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT038::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q055,055,14,52,특수한 각의 삼각비를 이용하여 다른 삼각비의 값 구하기,M3_TRIG_PT038,특수한 각의 삼각비를 이용하여 다른 삼각비의 값 구하기 - 계산·해석,choice:4,84,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT038::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q056,056,14,52,특수한 각의 삼각비를 이용하여 다른 삼각비의 값 구하기,M3_TRIG_PT038,특수한 각의 삼각비를 이용하여 다른 삼각비의 값 구하기 - 계산·해석,value:1/2,82,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT038::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q057,057,15,52,특수한 각의 삼각비의 도형에의 활용,M3_TRIG_PT045,특수한 각의 삼각비의 도형에의 활용 - 복합 적용,choice:2,56,advanced,diagram_table_or_context,True,True,0.94,M3_TRIG_PT045::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q058,058,15,53,특수한 각의 삼각비의 도형에의 활용,M3_TRIG_PT045,특수한 각의 삼각비의 도형에의 활용 - 복합 적용,value:1/2,68,advanced,diagram_table_or_context,True,True,0.94,M3_TRIG_PT045::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q059,059,15,53,특수한 각의 삼각비의 도형에의 활용,M3_TRIG_PT045,특수한 각의 삼각비의 도형에의 활용 - 복합 적용,value:300,51,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT045::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q060,060,15,53,특수한 각의 삼각비의 도형에의 활용,M3_TRIG_PT045,특수한 각의 삼각비의 도형에의 활용 - 복합 적용,choice:4,56,advanced,diagram_table_or_context,True,True,0.94,M3_TRIG_PT045::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q061,061,16,54,특수한 각의 삼각비의 도형에의 활용,M3_TRIG_PT044,특수한 각의 삼각비의 도형에의 활용 - 계산·해석,choice:4,68,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT044::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q062,062,16,54,특수한 각의 삼각비의 도형에의 활용,M3_TRIG_PT044,특수한 각의 삼각비의 도형에의 활용 - 계산·해석,choice:3,67,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT044::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q063,063,17,54,사분원을 이용한 삼각비의 값,M3_TRIG_PT047,사분원을 이용한 삼각비의 값 - 계산·해석,choice:2,81,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT047::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q064,064,17,55,사분원을 이용한 삼각비의 값,M3_TRIG_PT047,사분원을 이용한 삼각비의 값 - 계산·해석,choice:5,62,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT047::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q065,065,17,55,사분원을 이용한 삼각비의 값,M3_TRIG_PT047,사분원을 이용한 삼각비의 값 - 계산·해석,value:0.68,81,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT047::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q066,066,17,55,사분원을 이용한 삼각비의 값,M3_TRIG_PT047,사분원을 이용한 삼각비의 값 - 계산·해석,value:0.743,77,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT047::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q067,067,18,55,사분원을 이용한 삼각비의 값,M3_TRIG_PT047,사분원을 이용한 삼각비의 값 - 계산·해석,value:0.87,79,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT047::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q068,068,18,55,사분원을 이용한 삼각비의 값,M3_TRIG_PT047,사분원을 이용한 삼각비의 값 - 계산·해석,choice:3,80,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT047::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q069,069,18,55,삼각비의 값의 대소 관계,M3_TRIG_PT053,삼각비의 값의 대소 관계 - 계산·해석,choice:1,76,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT053::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q070,070,18,55,삼각비의 값의 대소 관계,M3_TRIG_PT053,삼각비의 값의 대소 관계 - 계산·해석,"choices:3,5",81,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT053::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q071,071,19,55,삼각비의 값의 대소 관계,M3_TRIG_PT052,삼각비의 값의 대소 관계 - 기본 판별,"choices:2,3",87,core,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT052::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q072,072,19,55,삼각비의 값의 대소 관계,M3_TRIG_PT053,삼각비의 값의 대소 관계 - 계산·해석,choice:5,64,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT053::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q073,073,19,56,삼각비의 값의 대소 관계,M3_TRIG_PT054,삼각비의 값의 대소 관계 - 복합 적용,choice:4,33,advanced,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT054::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q074,074,19,56,삼각비의 값의 대소 관계,M3_TRIG_PT053,삼각비의 값의 대소 관계 - 계산·해석,choice:4,69,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT053::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q075,075,20,56,삼각비의 값의 대소 관계를 이용한 식의 계산,M3_TRIG_PT056,삼각비의 값의 대소 관계를 이용한 식의 계산 - 계산·해석,choice:2,75,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT056::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q076,076,20,56,삼각비의 값의 대소 관계를 이용한 식의 계산,M3_TRIG_PT056,삼각비의 값의 대소 관계를 이용한 식의 계산 - 계산·해석,choice:1,78,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT056::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q077,077,20,56,삼각비의 값의 대소 관계를 이용한 식의 계산,M3_TRIG_PT055,삼각비의 값의 대소 관계를 이용한 식의 계산 - 기본 판별,choice:5,85,core,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT055::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q078,078,20,56,삼각비의 값의 대소 관계를 이용한 식의 계산,M3_TRIG_PT057,삼각비의 값의 대소 관계를 이용한 식의 계산 - 복합 적용,choice:2,71,advanced,symbolic_or_verbal,False,True,0.94,M3_TRIG_PT057::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q079,079,21,57,삼각비의 값의 대소 관계를 이용한 식의 계산,M3_TRIG_PT056,삼각비의 값의 대소 관계를 이용한 식의 계산 - 계산·해석,choice:2,71,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT056::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q080,080,21,57,삼각비의 값의 대소 관계를 이용한 식의 계산,M3_TRIG_PT055,삼각비의 값의 대소 관계를 이용한 식의 계산 - 기본 판별,choice:4,87,core,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT055::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q081,081,21,57,삼각비의 값의 대소 관계를 이용한 식의 계산,M3_TRIG_PT056,삼각비의 값의 대소 관계를 이용한 식의 계산 - 계산·해석,choice:5,77,standard,symbolic_or_verbal,False,False,0.94,M3_TRIG_PT056::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q082,082,21,57,삼각비의 표(3); 변의 길이,M3_TRIG_PT066,삼각비의 표(3); 변의 길이 - 복합 적용,value:20cm,50,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT066::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q083,083,22,57,직각삼각형의 변의 길이,M3_TRIG_PT068,직각삼각형의 변의 길이 - 계산·해석,value:5.52,67,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT068::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q084,084,22,57,직각삼각형의 변의 길이,M3_TRIG_PT069,직각삼각형의 변의 길이 - 복합 적용,choice:5,63,advanced,diagram_table_or_context,True,True,0.94,M3_TRIG_PT069::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q085,085,22,57,직각삼각형의 변의 길이,M3_TRIG_PT068,직각삼각형의 변의 길이 - 계산·해석,choice:1,79,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT068::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q086,086,22,58,직각삼각형의 변의 길이,M3_TRIG_PT068,직각삼각형의 변의 길이 - 계산·해석,"choices:1,5",76,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT068::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q087,087,23,58,직각삼각형의 변의 길이,M3_TRIG_PT069,직각삼각형의 변의 길이 - 복합 적용,choice:4,49,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT069::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q088,088,23,58,직각삼각형의 변의 길이,M3_TRIG_PT068,직각삼각형의 변의 길이 - 계산·해석,choice:2,82,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT068::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q089,089,23,58,입체도형에서 직각삼각형의 변의 길이의 활용,M3_TRIG_PT070,입체도형에서 직각삼각형의 변의 길이의 활용 - 기본 판별,choice:4,86,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT070::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q090,090,23,58,입체도형에서 직각삼각형의 변의 길이의 활용,M3_TRIG_PT071,입체도형에서 직각삼각형의 변의 길이의 활용 - 계산·해석,choice:2,77,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT071::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q091,091,24,58,입체도형에서 직각삼각형의 변의 길이의 활용,M3_TRIG_PT071,입체도형에서 직각삼각형의 변의 길이의 활용 - 계산·해석,value:4cm,67,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT071::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q092,092,24,58,입체도형에서 직각삼각형의 변의 길이의 활용,M3_TRIG_PT072,입체도형에서 직각삼각형의 변의 길이의 활용 - 복합 적용,choice:5,58,advanced,diagram_table_or_context,True,False,0.94,M3_TRIG_PT072::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q093,093,24,59,입체도형에서 직각삼각형의 변의 길이의 활용,M3_TRIG_PT071,입체도형에서 직각삼각형의 변의 길이의 활용 - 계산·해석,choice:1,81,standard,diagram_table_or_context,True,False,0.94,M3_TRIG_PT071::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q094,094,24,59,입체도형에서 직각삼각형의 변의 길이의 활용,M3_TRIG_PT070,입체도형에서 직각삼각형의 변의 길이의 활용 - 기본 판별,choice:3,85,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT070::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q095,095,25,59,실생활에서 직각삼각형의 변의 길이,M3_TRIG_PT075,실생활에서 직각삼각형의 변의 길이 - 복합 적용,choice:2,51,advanced,diagram_table_or_context,True,True,0.94,M3_TRIG_PT075::M3_TRIG_CROSS_SET
M3_TRIG_150_S07_Q096,096,25,59,실생활에서 직각삼각형의 변의 길이,M3_TRIG_PT073,실생활에서 직각삼각형의 변의 길이 - 기본 판별,choice:2,88,core,diagram_table_or_context,True,False,0.94,M3_TRIG_PT073::M3_TRIG_CROSS_SET
