item_id,source_id,source_question_no,source_page,solution_page,source_fingerprint,structure_fingerprint,source_type_label,answer_key,response_format,primary_problem_type_id,secondary_problem_type_ids,concept_ids,prerequisite_concept_ids,future_connection_ids,difficulty,observed_accuracy_percent,observed_challenge_band,problem_family_id,variant_level,representation_type,condition_count,first_action_hint,expected_process_stages,likely_error_tags,variant_id,near_duplicate_group,duplicate_of,mapping_status,mapping_confidence,review_status
M2_GEOM_150_S07_Q011,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,011,3,44,00fdff38aec2ecfd706a813d5cc3ea9de7a4aa926058b4be6cb7d77fa1af9890,db716d60e7d91aeb1c4b99a1282114560d4b8e651e56dc5955833703b9417ece,이등변삼각형의 성질의 활용(3) 각의 이등분선,choice:5,single_choice,M2_GEOM_PT023,,M2_GEOM_C007,,,core,70,medium_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT023,variant,triangle_geometry_diagram,4,"같은 두 변과 두 밑각을 먼저 표시하고, 꼭지각의 이등분선이면 수직·중점 조건을 함께 기록한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|isosceles_triangle|base_angle|vertex_angle_bisector,M2_GEOM_PT023__M2GEOM150S07_Q011,M2_GEOM_PT023::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q012,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,012,4,44,485733557110bbc71aeaddec4ca0fe7da4b898080b55a6114427bc4108e5fb9b,0499d93776b468656ec4a533b6bb299ca34dacecc7f00ae1374a33597519422d,이등변삼각형의 성질의 활용(3) 각의 이등분선,28°,angle,M2_GEOM_PT023,,M2_GEOM_C007,,,core,77,medium_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT023,variant,triangle_geometry_diagram,4,"같은 두 변과 두 밑각을 먼저 표시하고, 꼭지각의 이등분선이면 수직·중점 조건을 함께 기록한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|isosceles_triangle|base_angle|vertex_angle_bisector,M2_GEOM_PT023__M2GEOM150S07_Q012,M2_GEOM_PT023::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q013,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,013,4,44,2d1396cc0067ef3fc9e0e4320d4633334fb2cc72d93ffd4cb55dbcdde91228ce,db716d60e7d91aeb1c4b99a1282114560d4b8e651e56dc5955833703b9417ece,이등변삼각형의 성질의 활용(3) 각의 이등분선,choice:3,single_choice,M2_GEOM_PT023,,M2_GEOM_C007,,,core,76,medium_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT023,variant,triangle_geometry_diagram,4,"같은 두 변과 두 밑각을 먼저 표시하고, 꼭지각의 이등분선이면 수직·중점 조건을 함께 기록한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|isosceles_triangle|base_angle|vertex_angle_bisector,M2_GEOM_PT023__M2GEOM150S07_Q013,M2_GEOM_PT023::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q014,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,014,4,44,a4d55b7bdf4b9a2f5db26a1b5894b5e30390c0c37fdf7ff87f9cfd1639be7543,0499d93776b468656ec4a533b6bb299ca34dacecc7f00ae1374a33597519422d,이등변삼각형의 성질의 활용(3) 각의 이등분선,56°,angle,M2_GEOM_PT023,,M2_GEOM_C007,,,core,46,high_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT023,variant,triangle_geometry_diagram,4,"같은 두 변과 두 밑각을 먼저 표시하고, 꼭지각의 이등분선이면 수직·중점 조건을 함께 기록한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|isosceles_triangle|base_angle|vertex_angle_bisector,M2_GEOM_PT023__M2GEOM150S07_Q014,M2_GEOM_PT023::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q015,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,015,4,44,7e4f7e459a643e838e69964591fe9591ae03c6714242d6a5a9e4ceba66868553,507694947a43d3a79c8dea0d8da2cd034c83a03f194bee2baea0abe61b0f315b,이등변삼각형이 되는 조건,choice:3,single_choice,M2_GEOM_PT026,,M2_GEOM_C008,,,standard,92,low_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT026,variant,triangle_geometry_diagram,4,"같은 두 변과 두 밑각을 먼저 표시하고, 꼭지각의 이등분선이면 수직·중점 조건을 함께 기록한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|isosceles_triangle|base_angle|vertex_angle_bisector,M2_GEOM_PT026__M2GEOM150S07_Q015,M2_GEOM_PT026::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q016,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,016,5,45,87f2b229244beb498a2bdf9df21ff299263e87b5d47a153154a30ab396306660,7c0aece95441a162f44996a59e83dcf89f84857108e470d2b40139f79318f3a0,이등변삼각형이 되는 조건,4cm,length,M2_GEOM_PT026,,M2_GEOM_C008,,,standard,87,low_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT026,variant,triangle_geometry_diagram,4,"같은 두 변과 두 밑각을 먼저 표시하고, 꼭지각의 이등분선이면 수직·중점 조건을 함께 기록한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|isosceles_triangle|base_angle|vertex_angle_bisector,M2_GEOM_PT026__M2GEOM150S07_Q016,M2_GEOM_PT026::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q017,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,017,5,45,f3a5b1537b2526de60a7c4e3e2a765ddd34daa67ab0a8670f1b2ce95f252b1f5,507694947a43d3a79c8dea0d8da2cd034c83a03f194bee2baea0abe61b0f315b,이등변삼각형이 되는 조건,choice:2,single_choice,M2_GEOM_PT026,,M2_GEOM_C008,,,standard,93,low_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT026,variant,triangle_geometry_diagram,4,"같은 두 변과 두 밑각을 먼저 표시하고, 꼭지각의 이등분선이면 수직·중점 조건을 함께 기록한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|isosceles_triangle|base_angle|vertex_angle_bisector,M2_GEOM_PT026__M2GEOM150S07_Q017,M2_GEOM_PT026::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q018,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,018,5,45,af85560125ea5663de112c0aeada8b7e1a3b76db2a4f678fd9a9e2456f9e7a4e,0f0d7b6594e058dfaf3ec20a8f7e2036533b5870c3fdd88a101d1ad309f6868c,이등변삼각형이 되는 조건,4,integer,M2_GEOM_PT026,,M2_GEOM_C008,,,standard,74,medium_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT026,variant,triangle_geometry_diagram,4,"같은 두 변과 두 밑각을 먼저 표시하고, 꼭지각의 이등분선이면 수직·중점 조건을 함께 기록한다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|isosceles_triangle|base_angle|vertex_angle_bisector,M2_GEOM_PT026__M2GEOM150S07_Q018,M2_GEOM_PT026::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q019,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,019,5,45,bffa086422cf3579b4401e5dc98655a1566ab917dc936e67ee9068c28535ad1d,ece5acba1d1790c13554b854143bb6f54447674cccfc87bcc266b511e3f70868,폭이 일정한 종이를 접었을 때,choices:2|4|5,multiple_select,M2_GEOM_PT107,M2_GEOM_PT023,M2_GEOM_C035|M2_GEOM_C007,,,core,73,medium_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT107,variant,folding_geometry_diagram,5,"접기 전후의 대응점과 같은 길이·같은 각을 표시하고, 새로 생기는 이등변삼각형이나 합동인 삼각형을 찾는다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|length_area|triangle_congruence|isosceles_triangle|base_angle|vertex_angle_bisector,M2_GEOM_PT107__M2GEOM150S07_Q019,M2_GEOM_PT107::M2_GEOM_SET07,,existing_canonical_type_matched,0.95,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q020,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,020,6,45,960bc640886e3f4a399cece4dd487b263faf7f93feaaaf8a8d8e1ff26b5d60b7,34066d08e9a47d65d1a521fec47c151cd7612a7735a28a53cad0b945d366bba0,폭이 일정한 종이를 접었을 때,16cm,length,M2_GEOM_PT107,M2_GEOM_PT023,M2_GEOM_C035|M2_GEOM_C007,,,core,91,low_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT107,variant,folding_geometry_diagram,5,"접기 전후의 대응점과 같은 길이·같은 각을 표시하고, 새로 생기는 이등변삼각형이나 합동인 삼각형을 찾는다.",RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|length_area|triangle_congruence|isosceles_triangle|base_angle|vertex_angle_bisector,M2_GEOM_PT107__M2GEOM150S07_Q020,M2_GEOM_PT107::M2_GEOM_SET07,,existing_canonical_type_matched,0.95,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q021,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,021,6,45,f4c3e7625c2e40565d082857e86c4f063dc7a0b46f97eb00b19fb7ec4e94abd3,d20f7cb14658ef64dda8ca9d1023242cb4a3acfcd0964c20e78f939401134da5,직각삼각형의 합동 조건의 응용(1) RHA 합동,3cm,length,M2_GEOM_PT029,,M2_GEOM_C009,,,advanced,85,low_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT029,variant,triangle_congruence_diagram,4,직각과 빗변을 먼저 확인한 뒤 RHS 또는 RHA 중 적용할 합동 조건을 대응 순서대로 표시한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|right_triangle_congruence|rhs_rha|corresponding_parts|congruence_condition,M2_GEOM_PT029__M2GEOM150S07_Q021,M2_GEOM_PT029::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q022,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,022,6,45,cf863cf03279dc637b946cc89085287cc3b341d0ab7fde4115428b8f469e9a5a,05dcf465c65d0c61acd679d8bbe0551303df779548ed70dee61784cb628a1f1f,직각삼각형의 합동 조건의 응용(1) RHA 합동,choice:2,single_choice,M2_GEOM_PT029,,M2_GEOM_C009,,,advanced,89,low_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT029,variant,triangle_congruence_diagram,4,직각과 빗변을 먼저 확인한 뒤 RHS 또는 RHA 중 적용할 합동 조건을 대응 순서대로 표시한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|right_triangle_congruence|rhs_rha|corresponding_parts|congruence_condition,M2_GEOM_PT029__M2GEOM150S07_Q022,M2_GEOM_PT029::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q023,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,023,7,45,bb64d64ea02cbf7cf8a1d1f407e73ad2eb0f0af34abe00bb6228c4b66eec1cd0,05dcf465c65d0c61acd679d8bbe0551303df779548ed70dee61784cb628a1f1f,직각삼각형의 합동 조건의 응용(1) RHA 합동,choice:3,single_choice,M2_GEOM_PT029,,M2_GEOM_C009,,,advanced,88,low_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT029,variant,triangle_congruence_diagram,4,직각과 빗변을 먼저 확인한 뒤 RHS 또는 RHA 중 적용할 합동 조건을 대응 순서대로 표시한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|right_triangle_congruence|rhs_rha|corresponding_parts|congruence_condition,M2_GEOM_PT029__M2GEOM150S07_Q023,M2_GEOM_PT029::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q024,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,024,7,46,86d0a902fb2011264fc332908d6344e5f26bee0b5872f35952d4a53ad04f9e5d,05dcf465c65d0c61acd679d8bbe0551303df779548ed70dee61784cb628a1f1f,직각삼각형의 합동 조건의 응용(1) RHA 합동,choice:2,single_choice,M2_GEOM_PT029,,M2_GEOM_C009,,,advanced,76,medium_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT029,variant,triangle_congruence_diagram,4,직각과 빗변을 먼저 확인한 뒤 RHS 또는 RHA 중 적용할 합동 조건을 대응 순서대로 표시한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|right_triangle_congruence|rhs_rha|corresponding_parts|congruence_condition,M2_GEOM_PT029__M2GEOM150S07_Q024,M2_GEOM_PT029::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q025,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,025,7,46,6a5a973aec1f5b5c9cc3748be35106ef788a416e3cbdd1e45c8616fd96566b5f,073b708f8dd098ffd98f8a9a122409ce7b4f02a79ec9b843c11d8477db4e9600,직각삼각형의 합동 조건의 응용(2) RHS 합동,choice:4,single_choice,M2_GEOM_PT029,,M2_GEOM_C009,,,advanced,65,medium_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT029,variant,triangle_congruence_diagram,4,직각과 빗변을 먼저 확인한 뒤 RHS 또는 RHA 중 적용할 합동 조건을 대응 순서대로 표시한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|right_triangle_congruence|rhs_rha|corresponding_parts|congruence_condition,M2_GEOM_PT029__M2GEOM150S07_Q025,M2_GEOM_PT029::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q026,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,026,7,46,d6188c1ee88311e53ce5d75ade7c5705099266802da5b5e8cba209a68691ff2c,fb119734dd31ed123a66d0cace0882f791578c3412bc32f8d57541f9032805de,직각삼각형의 합동 조건의 응용(2) RHS 합동,choices:1|5,multiple_select,M2_GEOM_PT029,,M2_GEOM_C009,,,advanced,71,medium_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT029,variant,triangle_congruence_diagram,4,직각과 빗변을 먼저 확인한 뒤 RHS 또는 RHA 중 적용할 합동 조건을 대응 순서대로 표시한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|right_triangle_congruence|rhs_rha|corresponding_parts|congruence_condition,M2_GEOM_PT029__M2GEOM150S07_Q026,M2_GEOM_PT029::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_GEOM_150_S07_Q027,SRC_M2_GEOM_150_WORKSHEET_SET07_20260710,027,8,46,a714dd3d09453e328047ba57990d0ede1db594151d5a15c1dc6137c4a4f22648,51de49c6f217cb51fe8fb7ce36b4e425a325f1d47acaf905a8c3fe1a12ab4d77,직각삼각형의 합동 조건의 응용(2) RHS 합동,30°,angle,M2_GEOM_PT029,,M2_GEOM_C009,,,advanced,85,low_observed_challenge,M2_GEOM_FAM_M2_GEOM_PT029,variant,triangle_congruence_diagram,4,직각과 빗변을 먼저 확인한 뒤 RHS 또는 RHA 중 적용할 합동 조건을 대응 순서대로 표시한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,angle_relation|parallel_lines|angle_chasing|triangle_congruence|right_triangle_congruence|rhs_rha|corresponding_parts|congruence_condition,M2_GEOM_PT029__M2GEOM150S07_Q027,M2_GEOM_PT029::M2_GEOM_SET07,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
