item_id,source_id,source_title,source_subject,source_file,solution_file,source_section_code,source_unit,source_question_no,source_page,source_solution_page,engine_subject,engine_unit_id,engine_unit_name,engine_subunit_id,engine_subunit_name,matched_problem_type_id,concept_ids,type_name,variant_id,variant_tags,skill_tags,error_tags,prerequisite_concepts,difficulty,mapping_status,duplicate_of,near_duplicate_group,diagnosis_weight,copyright_note,review_note
drill_su1_trigonometric_function_011,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,011,22,23,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_GRAPH_EQUATION_ADV,"[""ALG_TRIG_GRAPH_EQUATION""]",삼각함수 그래프·방정식·부등식 복합,ALG_TRIG_PT_GRAPH_EQUATION_ADV_GRAPH_EQUATION_INEQUALITY,"[""trig_graph"", ""trig_equation"", ""trig_inequality""]","[""trig_graph"", ""trig_equation"", ""trig_inequality""]","[""주기 구간 설정 오류"", ""그래프와 방정식 연결 오류"", ""해의 개수 판정 오류""]","[""삼각함수 그래프"", ""방정식"", ""부등식""]",high,matched,,ALG_TRIG_PT_GRAPH_EQUATION_ADV::graph_equation_inequality,0.9,problem_text_not_stored; metadata_only,
drill_su1_trigonometric_function_012,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,012,24,25,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_GRAPH_EQUATION_ADV,"[""ALG_TRIG_GRAPH_EQUATION""]",삼각함수 그래프·방정식·부등식 복합,ALG_TRIG_PT_GRAPH_EQUATION_ADV_GRAPH_EQUATION_INEQUALITY,"[""trig_graph"", ""trig_equation"", ""trig_inequality""]","[""trig_graph"", ""trig_equation"", ""trig_inequality""]","[""주기 구간 설정 오류"", ""그래프와 방정식 연결 오류"", ""해의 개수 판정 오류""]","[""삼각함수 그래프"", ""방정식"", ""부등식""]",high,matched,,ALG_TRIG_PT_GRAPH_EQUATION_ADV::graph_equation_inequality,0.9,problem_text_not_stored; metadata_only,
drill_su1_trigonometric_function_013,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,013,26,27,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_GRAPH_EQUATION_ADV,"[""ALG_TRIG_GRAPH_EQUATION""]",삼각함수 그래프·방정식·부등식 복합,ALG_TRIG_PT_GRAPH_EQUATION_ADV_GRAPH_EQUATION_INEQUALITY,"[""trig_graph"", ""trig_equation"", ""trig_inequality""]","[""trig_graph"", ""trig_equation"", ""trig_inequality""]","[""주기 구간 설정 오류"", ""그래프와 방정식 연결 오류"", ""해의 개수 판정 오류""]","[""삼각함수 그래프"", ""방정식"", ""부등식""]",high,matched,,ALG_TRIG_PT_GRAPH_EQUATION_ADV::graph_equation_inequality,0.9,problem_text_not_stored; metadata_only,
drill_su1_trigonometric_function_014,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,014,28,29,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_GRAPH_EQUATION_ADV,"[""ALG_TRIG_GRAPH_EQUATION""]",삼각함수 그래프·방정식·부등식 복합,ALG_TRIG_PT_GRAPH_EQUATION_ADV_GRAPH_EQUATION_INEQUALITY,"[""trig_graph"", ""trig_equation"", ""trig_inequality""]","[""trig_graph"", ""trig_equation"", ""trig_inequality""]","[""주기 구간 설정 오류"", ""그래프와 방정식 연결 오류"", ""해의 개수 판정 오류""]","[""삼각함수 그래프"", ""방정식"", ""부등식""]",high,matched,,ALG_TRIG_PT_GRAPH_EQUATION_ADV::graph_equation_inequality,0.9,problem_text_not_stored; metadata_only,
drill_su1_trigonometric_function_015,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,015,30,31,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_GRAPH_EQUATION,삼각함수의 그래프와 방정식·부등식,ALG_TRIG_PT_GRAPH_EQUATION_ADV,"[""ALG_TRIG_GRAPH_EQUATION""]",삼각함수 그래프·방정식·부등식 복합,ALG_TRIG_PT_GRAPH_EQUATION_ADV_GRAPH_EQUATION_INEQUALITY,"[""trig_graph"", ""trig_equation"", ""trig_inequality""]","[""trig_graph"", ""trig_equation"", ""trig_inequality""]","[""주기 구간 설정 오류"", ""그래프와 방정식 연결 오류"", ""해의 개수 판정 오류""]","[""삼각함수 그래프"", ""방정식"", ""부등식""]",high,matched,,ALG_TRIG_PT_GRAPH_EQUATION_ADV::graph_equation_inequality,0.9,problem_text_not_stored; metadata_only,
drill_su1_trigonometric_function_016,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,016,32,33,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_SINE_COSINE_ADV,"[""ALG_TRIG_APPLICATION""]",사인법칙·코사인법칙 활용 고난도,ALG_TRIG_PT_SINE_COSINE_ADV_GEOMETRY_APPLICATION,"[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""도형 조건을 삼각함수 식으로 전환하지 못함"", ""외접원/내접원 조건 해석 오류"", ""넓이·길이 관계식 설정 오류""]","[""삼각비"", ""원과 도형"", ""도형의 방정식 기초""]",very_high,matched,,ALG_TRIG_PT_SINE_COSINE_ADV::geometry_application,0.9,problem_text_not_stored; metadata_only,
drill_su1_trigonometric_function_017,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,017,34,35,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_SINE_COSINE_ADV,"[""ALG_TRIG_APPLICATION""]",사인법칙·코사인법칙 활용 고난도,ALG_TRIG_PT_SINE_COSINE_ADV_GEOMETRY_APPLICATION,"[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""도형 조건을 삼각함수 식으로 전환하지 못함"", ""외접원/내접원 조건 해석 오류"", ""넓이·길이 관계식 설정 오류""]","[""삼각비"", ""원과 도형"", ""도형의 방정식 기초""]",very_high,matched,,ALG_TRIG_PT_SINE_COSINE_ADV::geometry_application,0.9,problem_text_not_stored; metadata_only,
drill_su1_trigonometric_function_018,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,018,36,37,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_SINE_COSINE_ADV,"[""ALG_TRIG_APPLICATION""]",사인법칙·코사인법칙 활용 고난도,ALG_TRIG_PT_SINE_COSINE_ADV_GEOMETRY_APPLICATION,"[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""도형 조건을 삼각함수 식으로 전환하지 못함"", ""외접원/내접원 조건 해석 오류"", ""넓이·길이 관계식 설정 오류""]","[""삼각비"", ""원과 도형"", ""도형의 방정식 기초""]",very_high,matched,,ALG_TRIG_PT_SINE_COSINE_ADV::geometry_application,0.9,problem_text_not_stored; metadata_only,
drill_su1_trigonometric_function_019,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,019,38,39,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_SINE_COSINE_ADV,"[""ALG_TRIG_APPLICATION""]",사인법칙·코사인법칙 활용 고난도,ALG_TRIG_PT_SINE_COSINE_ADV_GEOMETRY_APPLICATION,"[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""도형 조건을 삼각함수 식으로 전환하지 못함"", ""외접원/내접원 조건 해석 오류"", ""넓이·길이 관계식 설정 오류""]","[""삼각비"", ""원과 도형"", ""도형의 방정식 기초""]",very_high,matched,,ALG_TRIG_PT_SINE_COSINE_ADV::geometry_application,0.9,problem_text_not_stored; metadata_only,
drill_su1_trigonometric_function_020,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,020,40,41,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_SINE_COSINE_ADV,"[""ALG_TRIG_APPLICATION""]",사인법칙·코사인법칙 활용 고난도,ALG_TRIG_PT_SINE_COSINE_ADV_GEOMETRY_APPLICATION,"[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""도형 조건을 삼각함수 식으로 전환하지 못함"", ""외접원/내접원 조건 해석 오류"", ""넓이·길이 관계식 설정 오류""]","[""삼각비"", ""원과 도형"", ""도형의 방정식 기초""]",very_high,review_required,,ALG_TRIG_PT_SINE_COSINE_ADV::geometry_application,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
drill_su1_trigonometric_function_021,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,021,42,43,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_SINE_COSINE_ADV,"[""ALG_TRIG_APPLICATION""]",사인법칙·코사인법칙 활용 고난도,ALG_TRIG_PT_SINE_COSINE_ADV_GEOMETRY_APPLICATION,"[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""도형 조건을 삼각함수 식으로 전환하지 못함"", ""외접원/내접원 조건 해석 오류"", ""넓이·길이 관계식 설정 오류""]","[""삼각비"", ""원과 도형"", ""도형의 방정식 기초""]",very_high,review_required,,ALG_TRIG_PT_SINE_COSINE_ADV::geometry_application,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
drill_su1_trigonometric_function_022,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,022,44,45,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_SINE_COSINE_ADV,"[""ALG_TRIG_APPLICATION""]",사인법칙·코사인법칙 활용 고난도,ALG_TRIG_PT_SINE_COSINE_ADV_GEOMETRY_APPLICATION,"[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""도형 조건을 삼각함수 식으로 전환하지 못함"", ""외접원/내접원 조건 해석 오류"", ""넓이·길이 관계식 설정 오류""]","[""삼각비"", ""원과 도형"", ""도형의 방정식 기초""]",very_high,review_required,,ALG_TRIG_PT_SINE_COSINE_ADV::geometry_application,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
drill_su1_trigonometric_function_023,drill_su1,DRILL 수학Ⅰ,수학Ⅰ,드릴 수학1 지수함수와 삼각함수.pdf,드릴 수학1 지수함수와 삼각함수(해설).pdf,Chapter 2,삼각함수,023,46,47,대수,ALG_TRIGONOMETRIC_FUNCTION,삼각함수,ALG_TRIG_APPLICATION,사인법칙·코사인법칙과 활용,ALG_TRIG_PT_SINE_COSINE_ADV,"[""ALG_TRIG_APPLICATION""]",사인법칙·코사인법칙 활용 고난도,ALG_TRIG_PT_SINE_COSINE_ADV_GEOMETRY_APPLICATION,"[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""sine_rule"", ""cosine_rule"", ""circle_geometry"", ""area_relation""]","[""도형 조건을 삼각함수 식으로 전환하지 못함"", ""외접원/내접원 조건 해석 오류"", ""넓이·길이 관계식 설정 오류""]","[""삼각비"", ""원과 도형"", ""도형의 방정식 기초""]",very_high,review_required,,ALG_TRIG_PT_SINE_COSINE_ADV::geometry_application,0.75,problem_text_not_stored; metadata_only,"DRILL 고난도 문항: 대수 엔진 기준 단원/유형 매핑 완료, 상세 문항별 검수 권장"
