item_id,source_question_no,source_page,solution_page,source_type_label,primary_problem_type_id,canonical_type_name,answer_key,accuracy,difficulty,representation_type,requires_visual_reading,new_trend,mapping_confidence,cross_set_group
M3_CIRC_150_S13_Q039,039,11,52,원주각의 성질(1); 한 호,M3_CIRC_PT063,원주각의 성질(1); 한 호 - 종합 활용,choice:3,48,advanced,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT063::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q040,040,11,53,원주각의 성질(1); 한 호,M3_CIRC_PT063,원주각의 성질(1); 한 호 - 종합 활용,2,41,advanced,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT063::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q041,041,11,53,원주각의 성질(1); 한 호,M3_CIRC_PT063,원주각의 성질(1); 한 호 - 종합 활용,54°,50,advanced,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT063::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q042,042,12,53,원주각의 성질(1); 한 호,M3_CIRC_PT063,원주각의 성질(1); 한 호 - 종합 활용,68°,51,advanced,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT063::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q043,043,12,53,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,18°,69,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q044,044,12,54,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,270°,76,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q045,045,12,54,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,choice:3,30,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q046,046,13,54,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,choice:4,78,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q047,047,13,54,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,choice:1,82,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q048,048,13,54,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,choice:3,76,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q049,049,13,54,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,choice:5,80,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q050,050,14,54,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,180°,89,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q051,051,14,55,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,324,56,concept,diagram_or_geometric_configuration,True,True,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q052,052,14,55,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,8,56,concept,diagram_or_geometric_configuration,True,True,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q053,053,15,55,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,choice:1,86,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q054,054,15,55,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,75°,75,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q055,055,15,55,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,16°,72,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q056,056,16,56,원주각의 성질(2); 반원,M3_CIRC_PT065,원주각의 성질(2); 반원 - 조건 적용,58,52,concept,diagram_or_geometric_configuration,True,True,0.97,M3_CIRC_PT065::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q057,057,16,56,원주각의 크기와 호의 길이(2),M3_CIRC_PT077,원주각의 크기와 호의 길이(2) - 조건 적용,67°,50,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT077::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q058,058,16,56,원주각의 크기와 호의 길이(2),M3_CIRC_PT077,원주각의 크기와 호의 길이(2) - 조건 적용,choice:1,87,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT077::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q059,059,16,57,원주각의 크기와 호의 길이(2),M3_CIRC_PT077,원주각의 크기와 호의 길이(2) - 조건 적용,72°,50,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT077::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q060,060,17,57,원주각의 크기와 호의 길이(2),M3_CIRC_PT077,원주각의 크기와 호의 길이(2) - 조건 적용,choice:4,79,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT077::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q061,061,17,57,원주각의 크기와 호의 길이(2),M3_CIRC_PT077,원주각의 크기와 호의 길이(2) - 조건 적용,choice:5,61,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT077::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q062,062,17,57,원주각의 크기와 호의 길이(2),M3_CIRC_PT077,원주각의 크기와 호의 길이(2) - 조건 적용,3,86,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT077::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q063,063,17,57,원주각의 크기와 호의 길이(2),M3_CIRC_PT077,원주각의 크기와 호의 길이(2) - 조건 적용,choice:4,76,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT077::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q064,064,18,57,원주각의 크기와 호의 길이(2),M3_CIRC_PT077,원주각의 크기와 호의 길이(2) - 조건 적용,choice:3,92,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT077::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q065,065,18,57,원주각의 크기와 호의 길이(2),M3_CIRC_PT077,원주각의 크기와 호의 길이(2) - 조건 적용,choice:2,75,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT077::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q066,066,18,58,원주각의 크기와 호의 길이(2),M3_CIRC_PT077,원주각의 크기와 호의 길이(2) - 조건 적용,6 cm,58,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT077::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q067,067,18,58,원주각의 크기와 호의 길이(2),M3_CIRC_PT077,원주각의 크기와 호의 길이(2) - 조건 적용,1/3배,50,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT077::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q068,068,19,58,원주각의 크기와 호의 길이(2),M3_CIRC_PT077,원주각의 크기와 호의 길이(2) - 조건 적용,28°,75,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT077::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q069,069,19,58,원주각의 크기와 호의 길이(3),M3_CIRC_PT080,원주각의 크기와 호의 길이(3) - 조건 적용,80°,69,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT080::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q070,070,19,58,원주각의 크기와 호의 길이(3),M3_CIRC_PT080,원주각의 크기와 호의 길이(3) - 조건 적용,choice:4,74,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT080::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q071,071,19,59,원주각의 크기와 호의 길이(3),M3_CIRC_PT080,원주각의 크기와 호의 길이(3) - 조건 적용,36°,51,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT080::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q072,072,20,59,원주각의 크기와 호의 길이(3),M3_CIRC_PT080,원주각의 크기와 호의 길이(3) - 조건 적용,choice:4,81,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT080::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q073,073,20,59,원주각의 크기와 호의 길이(3),M3_CIRC_PT080,원주각의 크기와 호의 길이(3) - 조건 적용,choice:3,54,concept,diagram_or_geometric_configuration,True,True,0.97,M3_CIRC_PT080::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q074,074,20,59,원주각의 크기와 호의 길이(3),M3_CIRC_PT080,원주각의 크기와 호의 길이(3) - 조건 적용,30°,80,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT080::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q075,075,20,59,원주각의 크기와 호의 길이(3),M3_CIRC_PT080,원주각의 크기와 호의 길이(3) - 조건 적용,choice:2,62,concept,diagram_or_geometric_configuration,True,True,0.97,M3_CIRC_PT080::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q076,076,21,60,원주각의 크기와 호의 길이(3),M3_CIRC_PT080,원주각의 크기와 호의 길이(3) - 조건 적용,choice:2,69,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT080::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q077,077,21,60,원주각의 크기와 호의 길이(3),M3_CIRC_PT080,원주각의 크기와 호의 길이(3) - 조건 적용,60°,79,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT080::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q078,078,21,60,원주각의 크기와 호의 길이(3),M3_CIRC_PT080,원주각의 크기와 호의 길이(3) - 조건 적용,choice:2,86,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT080::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q079,079,21,60,원주각의 크기와 호의 길이(3),M3_CIRC_PT080,원주각의 크기와 호의 길이(3) - 조건 적용,54°,72,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT080::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q080,080,22,60,원주각의 크기와 호의 길이(3),M3_CIRC_PT080,원주각의 크기와 호의 길이(3) - 조건 적용,choice:5,77,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT080::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q081,081,22,61,네 점이 한 원에 있기 위한 조건,M3_CIRC_PT082,네 점이 한 원에 있기 위한 조건 - 기본 판별,40°,76,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT082::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q082,082,22,61,네 점이 한 원에 있기 위한 조건,M3_CIRC_PT083,네 점이 한 원에 있기 위한 조건 - 조건 적용,57°,49,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT083::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q083,083,22,61,네 점이 한 원에 있기 위한 조건,M3_CIRC_PT083,네 점이 한 원에 있기 위한 조건 - 조건 적용,58°,50,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT083::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q084,084,23,61,네 점이 한 원에 있기 위한 조건,M3_CIRC_PT083,네 점이 한 원에 있기 위한 조건 - 조건 적용,choice:5,53,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT083::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q085,085,23,61,네 점이 한 원에 있기 위한 조건,M3_CIRC_PT083,네 점이 한 원에 있기 위한 조건 - 조건 적용,choice:5,61,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT083::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q086,086,24,62,네 점이 한 원에 있기 위한 조건,M3_CIRC_PT083,네 점이 한 원에 있기 위한 조건 - 조건 적용,choice:3,53,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT083::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q087,087,24,62,네 점이 한 원에 있기 위한 조건,M3_CIRC_PT082,네 점이 한 원에 있기 위한 조건 - 기본 판별,100°,74,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT082::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q088,088,24,62,네 점이 한 원에 있기 위한 조건,M3_CIRC_PT083,네 점이 한 원에 있기 위한 조건 - 조건 적용,79°,59,concept,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT083::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q089,089,25,62,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,50°,83,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q090,090,25,63,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,choice:3,75,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q091,091,25,63,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,132°,79,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q092,092,25,63,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,84°,77,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q093,093,26,63,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,152°,83,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q094,094,26,63,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,choice:5,76,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q095,095,26,63,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,42°,50,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q096,096,26,63,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,56°,67,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q097,097,27,64,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,104°,84,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q098,098,27,64,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,96°,83,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q099,099,27,64,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,choice:1,86,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q100,100,27,64,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,82°,73,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q101,101,28,64,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,choice:3,88,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
M3_CIRC_150_S13_Q102,102,28,64,원에 내접하는 사각형의 성질(1),M3_CIRC_PT085,원에 내접하는 사각형의 성질(1) - 기본 판별,125°,80,basic,diagram_or_geometric_configuration,True,False,0.97,M3_CIRC_PT085::M3_CIRC_CROSS_SET
