item_id,source_id,source_question_no,source_page,solution_page,source_fingerprint,structure_fingerprint,source_type_label,answer_key,response_format,primary_problem_type_id,secondary_problem_type_ids,concept_ids,prerequisite_concept_ids,future_connection_ids,difficulty,observed_accuracy_percent,observed_challenge_band,problem_family_id,variant_level,representation_type,condition_count,first_action_hint,expected_process_stages,likely_error_tags,variant_id,near_duplicate_group,duplicate_of,mapping_status,mapping_confidence,review_status
M2_LI_150_S06_Q011,SRC_M2_LI_150_WORKSHEET_SET06_20260710,011,2,23,e18a230fcb41c9498a77e49f649432c7b558174dd5dc6548758d076289959ae5,1bfe28002eee72a05cd7b94eca7ed26bbea4165df4c27682467466f0a9f35c7a,부등식의 성질을 이용하여 식의 값의 범위 구하기(1) - 한 문자에 대한 경우,choice:2,single_choice,M2_LI_PT023,,M2_LI_C009,M2_LI_C006|M2_LI_C008,M2_LI_C010,basic,67,medium_observed_challenge,M2_LI_FAM_M2_LI_PT023,complex,equation,3,양변에 적용한 연산의 부호를 확인하고 끝값 포함 여부까지 범위로 정리한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,inequality_direction_flip_error|endpoint_inclusion_error|range_transformation_error,M2_LI_PT023__M2LI150S06_Q011,M2_LI_PT023::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q012,SRC_M2_LI_150_WORKSHEET_SET06_20260710,012,2,23,4e9734d82c83b7298b0ef5c3f2c49b48396e0033a6a5e8c14445c7d2f3557c6c,fa8327c041dedfebf3737791103ed872d5f0fdfc4e6175f94e1d667f34c727ec,부등식의 성질을 이용하여 식의 값의 범위 구하기(1) - 한 문자에 대한 경우,4,integer,M2_LI_PT023,,M2_LI_C009,M2_LI_C006|M2_LI_C008,M2_LI_C010,basic,81,low_observed_challenge,M2_LI_FAM_M2_LI_PT023,variant,equation,3,양변에 적용한 연산의 부호를 확인하고 끝값 포함 여부까지 범위로 정리한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,inequality_direction_flip_error|endpoint_inclusion_error|range_transformation_error,M2_LI_PT023__M2LI150S06_Q012,M2_LI_PT023::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q013,SRC_M2_LI_150_WORKSHEET_SET06_20260710,013,2,23,eaeb4c9ae5fb0b43a206fc82b70746901b2c8d5f8dbb4fb2b6061265895943a3,fa8327c041dedfebf3737791103ed872d5f0fdfc4e6175f94e1d667f34c727ec,부등식의 성질을 이용하여 식의 값의 범위 구하기(1) - 한 문자에 대한 경우,-24,integer,M2_LI_PT023,,M2_LI_C009,M2_LI_C006|M2_LI_C008,M2_LI_C010,basic,58,high_observed_challenge,M2_LI_FAM_M2_LI_PT023,complex,equation,3,양변에 적용한 연산의 부호를 확인하고 끝값 포함 여부까지 범위로 정리한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,inequality_direction_flip_error|endpoint_inclusion_error|range_transformation_error,M2_LI_PT023__M2LI150S06_Q013,M2_LI_PT023::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q014,SRC_M2_LI_150_WORKSHEET_SET06_20260710,014,2,23,a99e31b7b6f552c92bf21a193a5be58e7ac83df5f0571b538ff6513f06da55e7,5c11b2575c41bf80d0a1ea27fefec6f5b82d9413bb235281cb437aa9a7107628,부등식의 성질을 이용하여 식의 값의 범위 구하기(2) - 두 문자에 대한 경우,choice:2,single_choice,M2_LI_PT027,,M2_LI_C010,M2_LI_C009,,basic,68,medium_observed_challenge,M2_LI_FAM_M2_LI_PT027,complex,equation,3,양변에 적용한 연산의 부호를 확인하고 끝값 포함 여부까지 범위로 정리한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,inequality_direction_flip_error|endpoint_inclusion_error|range_transformation_error,M2_LI_PT027__M2LI150S06_Q014,M2_LI_PT027::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q015,SRC_M2_LI_150_WORKSHEET_SET06_20260710,015,2,23,83aae90cfc877b69e48013f80dc7b5130b9c224533fde952612c45b7b4fbcfc0,902a367aa5a0b3bd2b3b2dabddbd387bd3ddd103ea0dd95e12fb2b6c2c6c8fde,부등식의 성질을 이용하여 식의 값의 범위 구하기(2) - 두 문자에 대한 경우,-3,integer,M2_LI_PT028,M2_LI_PT027,M2_LI_C010,M2_LI_C009,,basic,55,high_observed_challenge,M2_LI_FAM_M2_LI_PT028,complex,equation,3,양변에 적용한 연산의 부호를 확인하고 끝값 포함 여부까지 범위로 정리한다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,inequality_direction_flip_error|endpoint_inclusion_error|range_transformation_error,M2_LI_PT028__M2LI150S06_Q015,M2_LI_PT028::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q016,SRC_M2_LI_150_WORKSHEET_SET06_20260710,016,3,23,a89969bb3562f6eb5ca0b365c35730fb3e97dbff77b952c91d2ce4a514261802,87703584ee3e482998601267932115ae5835e1d1476b8578a40562fcc2cf68ef,일차부등식의 풀이,choice:1,single_choice,M2_LI_PT045,M2_LI_PT046,M2_LI_C016,,M2_LI_C018,core,57,high_observed_challenge,M2_LI_FAM_M2_LI_PT045,complex,equation,3,문자 계수의 부호와 해의 경계값을 연결해 경우를 나누고 주어진 해와 일치시킨다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parameter_sign_case_missing|boundary_equation_error|solution_set_matching_error,M2_LI_PT045__M2LI150S06_Q016,M2_LI_PT045::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q017,SRC_M2_LI_150_WORKSHEET_SET06_20260710,017,3,23,9165951948603dbd1d289b02aaf5cb740e633889020101ed3a9a01b01b41aada,257c8176576141fe3a17be83a819e123dbe11e390187b2a5e9e7d1a05c70c75a,계수가 소수 또는 분수인 일차부등식의 풀이,choice:5,single_choice,M2_LI_PT043,M2_LI_PT041|M2_LI_PT042,M2_LI_C015|M2_LI_C008,M2_NE_C025|M2_LI_C013|M1_IR_C009,M2_LI_C009,core,73,medium_observed_challenge,M2_LI_FAM_M2_LI_PT043,variant,equation,3,괄호와 분모를 먼저 정리하고 x항과 상수항을 모은 뒤 음수로 나눌 때 부등호를 바꾼다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,distribution_error|denominator_clearing_error|inequality_direction_flip_error|integer_boundary_error,M2_LI_PT043__M2LI150S06_Q017,M2_LI_PT043::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q018,SRC_M2_LI_150_WORKSHEET_SET06_20260710,018,3,23,351933ff710195c0abc9389b45cac9c999336cbac5e08986c7d2593e2e3c0bae,9c1cd575f102e5dfc8e045e8e9f6a268f33afa90f68795296351ad0a288aae4e,계수가 소수 또는 분수인 일차부등식의 풀이,choice:1,single_choice,M2_LI_PT043,M2_LI_PT041|M2_LI_PT042,M2_LI_C015|M2_LI_C008,M2_NE_C025|M2_LI_C013|M1_IR_C009,M2_LI_C009,core,79,medium_observed_challenge,M2_LI_FAM_M2_LI_PT043,variant,mixed,4,괄호와 분모를 먼저 정리하고 x항과 상수항을 모은 뒤 음수로 나눌 때 부등호를 바꾼다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,distribution_error|denominator_clearing_error|inequality_direction_flip_error|integer_boundary_error,M2_LI_PT043__M2LI150S06_Q018,M2_LI_PT043::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q019,SRC_M2_LI_150_WORKSHEET_SET06_20260710,019,3,23,88e48540c417b70195f8af7528d03a04ea3b3c206fc01bc2d34bed38dc515279,9c1cd575f102e5dfc8e045e8e9f6a268f33afa90f68795296351ad0a288aae4e,계수가 소수 또는 분수인 일차부등식의 풀이,choice:3,single_choice,M2_LI_PT043,M2_LI_PT041|M2_LI_PT042,M2_LI_C015|M2_LI_C008,M2_NE_C025|M2_LI_C013|M1_IR_C009,M2_LI_C009,core,78,medium_observed_challenge,M2_LI_FAM_M2_LI_PT043,variant,mixed,4,괄호와 분모를 먼저 정리하고 x항과 상수항을 모은 뒤 음수로 나눌 때 부등호를 바꾼다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,distribution_error|denominator_clearing_error|inequality_direction_flip_error|integer_boundary_error,M2_LI_PT043__M2LI150S06_Q019,M2_LI_PT043::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q020,SRC_M2_LI_150_WORKSHEET_SET06_20260710,020,3,24,298af03e5df00444601119238a261ee712ead2f7b352138d67e65e22b0f3667f,c35e2d9460bac9287fb68ec16153762c41be1593ec0ea90204e6c49b44c982b7,계수가 소수 또는 분수인 일차부등식의 풀이,13,integer,M2_LI_PT044,M2_LI_PT043,M2_LI_C015|M2_LI_C008,M2_NE_C025|M2_LI_C013|M1_IR_C009,M2_LI_C009,advanced,64,medium_observed_challenge,M2_LI_FAM_M2_LI_PT044,complex,equation,3,괄호와 분모를 먼저 정리하고 x항과 상수항을 모은 뒤 음수로 나눌 때 부등호를 바꾼다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,distribution_error|denominator_clearing_error|inequality_direction_flip_error|integer_boundary_error,M2_LI_PT044__M2LI150S06_Q020,M2_LI_PT044::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q021,SRC_M2_LI_150_WORKSHEET_SET06_20260710,021,3,24,df2f754efa1d66c17812efe36b908634821b5033e2a07ff52c4db8094a5f4182,15ad963c6bab1ab3eda73db63c515597354858a3402f0a17ca8fab8e79c69689,계수가 소수 또는 분수인 일차부등식의 풀이,choice:5,single_choice,M2_LI_PT044,M2_LI_PT043,M2_LI_C015|M2_LI_C008,M2_NE_C025|M2_LI_C013|M1_IR_C009,M2_LI_C009,advanced,87,low_observed_challenge,M2_LI_FAM_M2_LI_PT044,complex,equation,3,괄호와 분모를 먼저 정리하고 x항과 상수항을 모은 뒤 음수로 나눌 때 부등호를 바꾼다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,distribution_error|denominator_clearing_error|inequality_direction_flip_error|integer_boundary_error,M2_LI_PT044__M2LI150S06_Q021,M2_LI_PT044::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q022,SRC_M2_LI_150_WORKSHEET_SET06_20260710,022,3,24,c1e8b2c7cd3843984c92e0a1470f59ec7909848fd8909a74d2967f49514384b4,c35e2d9460bac9287fb68ec16153762c41be1593ec0ea90204e6c49b44c982b7,계수가 소수 또는 분수인 일차부등식의 풀이,9,integer,M2_LI_PT044,M2_LI_PT043,M2_LI_C015|M2_LI_C008,M2_NE_C025|M2_LI_C013|M1_IR_C009,M2_LI_C009,advanced,58,high_observed_challenge,M2_LI_FAM_M2_LI_PT044,complex,equation,3,괄호와 분모를 먼저 정리하고 x항과 상수항을 모은 뒤 음수로 나눌 때 부등호를 바꾼다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,distribution_error|denominator_clearing_error|inequality_direction_flip_error|integer_boundary_error,M2_LI_PT044__M2LI150S06_Q022,M2_LI_PT044::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q023,SRC_M2_LI_150_WORKSHEET_SET06_20260710,023,4,24,2ad49f168e15b3f21189c379e1f556e19a75f9b91e3b8f82267244f35b90e3ee,fbd328fdab0aa6dddf8dd0695821151a87f1ec2e822d24c62017fa2bfcefb186,x의 계수가 문자인 일차부등식의 풀이,choice:1,single_choice,M2_LI_PT045,M2_LI_PT046,M2_LI_C016,,M2_LI_C018,core,77,medium_observed_challenge,M2_LI_FAM_M2_LI_PT045,variant,equation,3,문자 계수의 부호와 해의 경계값을 연결해 경우를 나누고 주어진 해와 일치시킨다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parameter_sign_case_missing|boundary_equation_error|solution_set_matching_error,M2_LI_PT045__M2LI150S06_Q023,M2_LI_PT045::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q024,SRC_M2_LI_150_WORKSHEET_SET06_20260710,024,4,24,a82eeadd8e099f7ee85217e9ed3b464d75b991a5bbc068059bf6373b0d64f50a,fbd328fdab0aa6dddf8dd0695821151a87f1ec2e822d24c62017fa2bfcefb186,x의 계수가 문자인 일차부등식의 풀이,choice:2,single_choice,M2_LI_PT045,M2_LI_PT046,M2_LI_C016,,M2_LI_C018,core,70,medium_observed_challenge,M2_LI_FAM_M2_LI_PT045,variant,equation,3,문자 계수의 부호와 해의 경계값을 연결해 경우를 나누고 주어진 해와 일치시킨다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parameter_sign_case_missing|boundary_equation_error|solution_set_matching_error,M2_LI_PT045__M2LI150S06_Q024,M2_LI_PT045::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q025,SRC_M2_LI_150_WORKSHEET_SET06_20260710,025,4,24,021d67d4a8b6555d7bf12aaaf524bc8a4cc4b40330f9b9a162e7f1536c68fc6d,fbd328fdab0aa6dddf8dd0695821151a87f1ec2e822d24c62017fa2bfcefb186,x의 계수가 문자인 일차부등식의 풀이,choice:2,single_choice,M2_LI_PT045,M2_LI_PT046,M2_LI_C016,,M2_LI_C018,core,64,medium_observed_challenge,M2_LI_FAM_M2_LI_PT045,complex,equation,3,문자 계수의 부호와 해의 경계값을 연결해 경우를 나누고 주어진 해와 일치시킨다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parameter_sign_case_missing|boundary_equation_error|solution_set_matching_error,M2_LI_PT045__M2LI150S06_Q025,M2_LI_PT045::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q026,SRC_M2_LI_150_WORKSHEET_SET06_20260710,026,4,24,665bce3204fd4fb1411b5ab71d9e9d549b2cfc4878d71c26f7c5b7d1ca7770ae,ecaf112aa02779ff1e47c24b358a2f4fef6998467306ff49eb7b644476b062fb,x의 계수가 문자인 일차부등식의 풀이,choice:3,single_choice,M2_LI_PT047,M2_LI_PT048,M2_LI_C016,,M2_LI_C018,core,54,high_observed_challenge,M2_LI_FAM_M2_LI_PT047,complex,equation,3,문자 계수의 부호와 해의 경계값을 연결해 경우를 나누고 주어진 해와 일치시킨다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parameter_sign_case_missing|boundary_equation_error|solution_set_matching_error,M2_LI_PT047__M2LI150S06_Q026,M2_LI_PT047::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q027,SRC_M2_LI_150_WORKSHEET_SET06_20260710,027,4,24,3d23d6783c33805f4500c319b879ca177d650a63172506d53e6f80789c50c1b1,ecaf112aa02779ff1e47c24b358a2f4fef6998467306ff49eb7b644476b062fb,x의 계수가 문자인 일차부등식의 풀이,choice:4,single_choice,M2_LI_PT047,M2_LI_PT048,M2_LI_C016,,M2_LI_C018,core,56,high_observed_challenge,M2_LI_FAM_M2_LI_PT047,complex,equation,3,문자 계수의 부호와 해의 경계값을 연결해 경우를 나누고 주어진 해와 일치시킨다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parameter_sign_case_missing|boundary_equation_error|solution_set_matching_error,M2_LI_PT047__M2LI150S06_Q027,M2_LI_PT047::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q028,SRC_M2_LI_150_WORKSHEET_SET06_20260710,028,4,25,0236bf12028593c34ab3b19e4421bfb16a5fa3fae09757ef334ee32f9e5e67a8,60d398dc61e7d6dc5262c2e03f2dfc6e47d0f542f92167e760a2b651e7985ba6,x의 계수가 문자인 일차부등식의 풀이,1,integer,M2_LI_PT046,M2_LI_PT030,M2_LI_C016,,M2_LI_C018,advanced,76,medium_observed_challenge,M2_LI_FAM_M2_LI_PT046,complex,equation,3,문자 계수의 부호와 해의 경계값을 연결해 경우를 나누고 주어진 해와 일치시킨다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,inequality_direction|parameter_sign_case_missing|boundary_equation_error|solution_set_matching_error,M2_LI_PT046__M2LI150S06_Q028,M2_LI_PT046::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
M2_LI_150_S06_Q029,SRC_M2_LI_150_WORKSHEET_SET06_20260710,029,4,25,6f46fbaa3071d453b6297e765be4a199967dee4af1ec5407b92b82f1ba12f151,2534ea27c27aa6e9df2b34d7315aba24566e65d078195ed0aefc14983380743d,부등식의 해가 주어진 경우 미지수 구하기(1) - 문자가 상수인 경우,-1,integer,M2_LI_PT049,M2_LI_PT051,M2_LI_C018,M2_LI_C016|M2_LI_C017,M2_LI_C019,core,68,medium_observed_challenge,M2_LI_FAM_M2_LI_PT049,complex,mixed,4,문자 계수의 부호와 해의 경계값을 연결해 경우를 나누고 주어진 해와 일치시킨다.,RECOGNIZE|START|CONDITION|TRANSFORM|CALCULATE|VERIFY,parameter_sign_case_missing|boundary_equation_error|solution_set_matching_error,M2_LI_PT049__M2LI150S06_Q029,M2_LI_PT049::M2_LI_150_SET06,,existing_canonical_type_matched,0.98,verified_against_problem_answer_and_solution
